period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Immediate_Counterparty_Basis_Cross_Border_Claims_Excluding_Claims,Claims_on_Local_Residents,Remaining_Maturity_less_than,Claims_on_Local_Residents,Total_Cross_Border_and_Local,Risk_Transfers_Outward_Risk_Transfers_7,Inward_Risk_Transfers_8,Total_Cross_Border_and_Local
2020Q3,2020,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,7,BELGIUM,19110.0,89.0,14292.0,2209.0,21408.0,612.0,1326.0,22121.0
2020Q3,2020,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,8,CANADA,55002.0,9412.0,50591.0,43462.0,107876.0,5048.0,9728.0,112556.0
2020Q3,2020,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,9,FRANCE,147647.0,373.0,130265.0,22178.0,170198.0,1509.0,4591.0,173284.0
2020Q3,2020,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,10,GERMANY,127334.0,1020.0,102115.0,144112.0,272466.0,10906.0,15139.0,276703.0
2020Q3,2020,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,11,ITALY,53760.0,1174.0,44606.0,4579.0,59513.0,189.0,1013.0,60337.0
2020Q3,2020,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,12,JAPAN,108431.0,33019.0,113399.0,280452.0,421902.0,2563.0,16037.0,434810.0
2020Q3,2020,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,13,LUXEMBOURG,62254.0,2246.0,41023.0,10950.0,75450.0,11207.0,2136.0,66384.0
2020Q3,2020,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,14,NETHERLANDS,55546.0,11.0,36576.0,11030.0,66587.0,9299.0,5682.0,62972.0
2020Q3,2020,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,15,SWEDEN,21516.0,1.0,18842.0,723.0,22240.0,5438.0,2006.0,18805.0
2020Q3,2020,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,16,SWITZERLAND,25746.0,5516.0,25695.0,24703.0,55965.0,3543.0,6264.0,58685.0
2020Q3,2020,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,17,UNITED KINGDOM,60167.0,84036.0,107829.0,264300.0,408503.0,22411.0,13706.0,399486.0
2020Q3,2020,Q3,Table 2,2,LFI,Non G-10 Developed Countries,country_data,21,AUSTRALIA,21875.0,4029.0,16596.0,83052.0,108956.0,3836.0,2850.0,107970.0
2020Q3,2020,Q3,Table 2,2,LFI,Non G-10 Developed Countries,country_data,22,AUSTRIA,9077.0,0.0,5208.0,3.0,9080.0,969.0,622.0,8733.0
2020Q3,2020,Q3,Table 2,2,LFI,Non G-10 Developed Countries,country_data,23,CYPRUS,1928.0,0.0,1660.0,0.0,1928.0,318.0,274.0,1880.0
2020Q3,2020,Q3,Table 2,2,LFI,Non G-10 Developed Countries,country_data,24,DENMARK,7195.0,1.0,6438.0,340.0,7536.0,397.0,3828.0,10963.0
2020Q3,2020,Q3,Table 2,2,LFI,Non G-10 Developed Countries,country_data,25,FINLAND,8993.0,0.0,6952.0,31.0,9024.0,198.0,2695.0,11523.0
2020Q3,2020,Q3,Table 2,2,LFI,Non G-10 Developed Countries,country_data,26,GREECE,2024.0,0.0,1211.0,270.0,2294.0,35.0,11.0,2270.0
2020Q3,2020,Q3,Table 2,2,LFI,Non G-10 Developed Countries,country_data,27,IRELAND,72646.0,2192.0,54369.0,6965.0,81803.0,3710.0,2593.0,80691.0
2020Q3,2020,Q3,Table 2,2,LFI,Non G-10 Developed Countries,country_data,28,ISRAEL,5048.0,164.0,4352.0,1205.0,6417.0,372.0,325.0,6368.0
2020Q3,2020,Q3,Table 2,2,LFI,Non G-10 Developed Countries,country_data,29,NEW ZEALAND,2537.0,114.0,2215.0,1796.0,4447.0,482.0,88.0,4052.0
2020Q3,2020,Q3,Table 2,2,LFI,Non G-10 Developed Countries,country_data,30,NORWAY,12296.0,0.0,11448.0,73.0,12369.0,326.0,519.0,12561.0
2020Q3,2020,Q3,Table 2,2,LFI,Non G-10 Developed Countries,country_data,31,PORTUGAL,1803.0,0.0,1502.0,38.0,1841.0,93.0,104.0,1852.0
