period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Ultimate_Risk_Claims_2_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other
2020Q4,2020,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,9,BELGIUM,445.0,12.0,457.0,18.0,37.0,55.0,0.0,512.0,526.0,9.0,535.0,0.0,0.0,0.0
2020Q4,2020,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,10,CANADA,9165.0,2597.0,11762.0,5101.0,6364.0,11465.0,669.0,23896.0,8045.0,2550.0,10595.0,1274.0,19.0,1293.0
2020Q4,2020,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,11,FRANCE,1617.0,100.0,1717.0,375.0,497.0,872.0,3.0,2592.0,1822.0,84.0,1906.0,0.0,0.0,0.0
2020Q4,2020,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,12,GERMANY,3675.0,607.0,4282.0,432.0,472.0,904.0,17.0,5203.0,3599.0,626.0,4225.0,43.0,0.0,43.0
2020Q4,2020,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,13,ITALY,58.0,38.0,96.0,372.0,619.0,991.0,0.0,1087.0,26.0,25.0,51.0,0.0,0.0,0.0
2020Q4,2020,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,14,JAPAN,1496.0,321.0,1817.0,1656.0,2135.0,3791.0,2.0,5610.0,726.0,313.0,1039.0,0.0,0.0,0.0
2020Q4,2020,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,15,LUXEMBOURG,4066.0,69.0,4135.0,42.0,0.0,42.0,58.0,4235.0,3686.0,33.0,3719.0,39.0,0.0,39.0
2020Q4,2020,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,16,NETHERLANDS,3817.0,26.0,3843.0,15.0,112.0,127.0,219.0,4189.0,4409.0,44.0,4453.0,0.0,0.0,0.0
2020Q4,2020,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,17,SWEDEN,285.0,278.0,563.0,8.0,90.0,98.0,0.0,661.0,313.0,278.0,591.0,0.0,0.0,0.0
2020Q4,2020,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,18,SWITZERLAND,1110.0,130.0,1240.0,0.0,0.0,0.0,28.0,1268.0,713.0,176.0,889.0,0.0,0.0,0.0
2020Q4,2020,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,19,UNITED KINGDOM,7768.0,966.0,8734.0,5064.0,5784.0,10848.0,236.0,19818.0,8479.0,970.0,9449.0,952.0,6.0,958.0
2020Q4,2020,Q4,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,23,AUSTRALIA,1847.0,89.0,1936.0,2589.0,1606.0,4195.0,19.0,6150.0,1645.0,101.0,1746.0,0.0,0.0,0.0
2020Q4,2020,Q4,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,24,AUSTRIA,130.0,7.0,137.0,32.0,27.0,59.0,0.0,196.0,136.0,19.0,155.0,0.0,0.0,0.0
2020Q4,2020,Q4,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,25,CYPRUS,66.0,1.0,67.0,0.0,0.0,0.0,0.0,67.0,0.0,1.0,1.0,0.0,0.0,0.0
2020Q4,2020,Q4,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,26,DENMARK,103.0,11.0,114.0,3.0,0.0,3.0,0.0,117.0,97.0,11.0,108.0,0.0,0.0,0.0
