period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Immediate_Counterparty_Basis_Cross_Border_Claims_Excluding_Claims,Claims_on_Local_Residents,Remaining_Maturity_less_than,Claims_on_Local_Residents,Total_Cross_Border_and_Local,Risk_Transfers_Outward_Risk_Transfers_7,Inward_Risk_Transfers_8,Total_Cross_Border_and_Local
2020Q4,2020,Q4,Table 2,2,LFI,G-10 and Luxembourg,country_data,7,BELGIUM,18783.0,96.0,13248.0,2283.0,21162.0,547.0,1501.0,22115.0
2020Q4,2020,Q4,Table 2,2,LFI,G-10 and Luxembourg,country_data,8,CANADA,48889.0,7402.0,44453.0,45775.0,102066.0,7242.0,11833.0,106657.0
2020Q4,2020,Q4,Table 2,2,LFI,G-10 and Luxembourg,country_data,9,FRANCE,163968.0,1158.0,148990.0,23120.0,188246.0,1698.0,5453.0,192017.0
2020Q4,2020,Q4,Table 2,2,LFI,G-10 and Luxembourg,country_data,10,GERMANY,136251.0,506.0,111151.0,159151.0,295908.0,13564.0,19137.0,301523.0
2020Q4,2020,Q4,Table 2,2,LFI,G-10 and Luxembourg,country_data,11,ITALY,51070.0,1138.0,42047.0,4749.0,56957.0,399.0,1333.0,57885.0
2020Q4,2020,Q4,Table 2,2,LFI,G-10 and Luxembourg,country_data,12,JAPAN,110473.0,29414.0,116275.0,274177.0,414064.0,2034.0,15867.0,427891.0
2020Q4,2020,Q4,Table 2,2,LFI,G-10 and Luxembourg,country_data,13,LUXEMBOURG,61470.0,1875.0,41458.0,11195.0,74540.0,12026.0,3327.0,65843.0
2020Q4,2020,Q4,Table 2,2,LFI,G-10 and Luxembourg,country_data,14,NETHERLANDS,52332.0,63.0,35668.0,11472.0,63867.0,10015.0,5782.0,59635.0
2020Q4,2020,Q4,Table 2,2,LFI,G-10 and Luxembourg,country_data,15,SWEDEN,22004.0,1.0,19886.0,147.0,22152.0,3503.0,1451.0,20098.0
2020Q4,2020,Q4,Table 2,2,LFI,G-10 and Luxembourg,country_data,16,SWITZERLAND,23716.0,5764.0,24174.0,26670.0,56150.0,4478.0,6653.0,58391.0
2020Q4,2020,Q4,Table 2,2,LFI,G-10 and Luxembourg,country_data,17,UNITED KINGDOM,66026.0,75681.0,99064.0,245611.0,387318.0,25142.0,14850.0,376832.0
2020Q4,2020,Q4,Table 2,2,LFI,Non G-10 Developed Countries,country_data,21,AUSTRALIA,21713.0,3281.0,17097.0,79092.0,104086.0,5412.0,2566.0,101239.0
2020Q4,2020,Q4,Table 2,2,LFI,Non G-10 Developed Countries,country_data,22,AUSTRIA,8619.0,0.0,5010.0,2.0,8621.0,1257.0,589.0,7949.0
2020Q4,2020,Q4,Table 2,2,LFI,Non G-10 Developed Countries,country_data,23,CYPRUS,2321.0,0.0,2107.0,0.0,2321.0,579.0,394.0,2135.0
2020Q4,2020,Q4,Table 2,2,LFI,Non G-10 Developed Countries,country_data,24,DENMARK,6444.0,0.0,5646.0,321.0,6765.0,328.0,2292.0,8730.0
2020Q4,2020,Q4,Table 2,2,LFI,Non G-10 Developed Countries,country_data,25,FINLAND,11545.0,0.0,9269.0,30.0,11575.0,74.0,1857.0,13358.0
2020Q4,2020,Q4,Table 2,2,LFI,Non G-10 Developed Countries,country_data,26,GREECE,1789.0,0.0,1044.0,266.0,2055.0,131.0,29.0,1954.0
