period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Ultimate_Risk_Claims_2_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other
2020Q4,2020,Q4,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,9,BELGIUM,3474.0,67.0,3541.0,24.0,62.0,86.0,277.0,3904.0,3228.0,65.0,3293.0,0.0,3.0,3.0
2020Q4,2020,Q4,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,10,CANADA,23011.0,3247.0,26258.0,21251.0,7108.0,28359.0,2400.0,57017.0,19430.0,2999.0,22429.0,7187.0,23.0,7210.0
2020Q4,2020,Q4,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,11,FRANCE,22794.0,454.0,23248.0,7815.0,1518.0,9333.0,2323.0,34904.0,21199.0,431.0,21630.0,895.0,8.0,903.0
2020Q4,2020,Q4,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,12,GERMANY,35615.0,728.0,36343.0,3488.0,725.0,4213.0,5927.0,46483.0,31604.0,767.0,32371.0,161.0,92.0,253.0
2020Q4,2020,Q4,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,13,ITALY,8207.0,336.0,8543.0,2705.0,1363.0,4068.0,335.0,12946.0,7586.0,308.0,7894.0,223.0,44.0,267.0
2020Q4,2020,Q4,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,14,JAPAN,19990.0,577.0,20567.0,33645.0,2137.0,35782.0,635.0,56984.0,15727.0,488.0,16215.0,1633.0,0.0,1633.0
2020Q4,2020,Q4,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,15,LUXEMBOURG,15452.0,78.0,15530.0,1433.0,0.0,1433.0,753.0,17716.0,20677.0,42.0,20719.0,349.0,0.0,349.0
2020Q4,2020,Q4,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,16,NETHERLANDS,22644.0,158.0,22802.0,1458.0,176.0,1634.0,2535.0,26971.0,29097.0,184.0,29281.0,36.0,0.0,36.0
2020Q4,2020,Q4,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,17,SWEDEN,8031.0,328.0,8359.0,14.0,90.0,104.0,85.0,8548.0,7821.0,328.0,8149.0,0.0,0.0,0.0
2020Q4,2020,Q4,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,18,SWITZERLAND,13217.0,771.0,13988.0,272.0,2198.0,2470.0,1127.0,17585.0,12969.0,448.0,13417.0,667.0,1392.0,2059.0
2020Q4,2020,Q4,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,19,UNITED KINGDOM,23515.0,4571.0,28086.0,44496.0,8639.0,53135.0,7523.0,88744.0,22460.0,4676.0,27136.0,12158.0,623.0,12781.0
2020Q4,2020,Q4,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,23,AUSTRALIA,6171.0,297.0,6468.0,12597.0,9966.0,22563.0,863.0,29894.0,5119.0,294.0,5413.0,1591.0,0.0,1591.0
2020Q4,2020,Q4,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,24,AUSTRIA,1431.0,43.0,1474.0,32.0,27.0,59.0,27.0,1560.0,2252.0,56.0,2308.0,0.0,0.0,0.0
2020Q4,2020,Q4,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,25,CYPRUS,529.0,67.0,596.0,0.0,0.0,0.0,9.0,605.0,576.0,68.0,644.0,0.0,0.0,0.0
2020Q4,2020,Q4,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,26,DENMARK,2662.0,80.0,2742.0,7.0,0.0,7.0,244.0,2993.0,2570.0,39.0,2609.0,0.0,0.0,0.0
2020Q4,2020,Q4,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,27,FINLAND,3404.0,4.0,3408.0,7.0,42.0,49.0,74.0,3531.0,3185.0,4.0,3189.0,0.0,0.0,0.0
2020Q4,2020,Q4,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,28,GREECE,308.0,48.0,356.0,189.0,0.0,189.0,16.0,561.0,324.0,46.0,370.0,0.0,0.0,0.0
2020Q4,2020,Q4,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,29,IRELAND,13476.0,115.0,13591.0,2462.0,0.0,2462.0,822.0,16875.0,13409.0,98.0,13507.0,731.0,0.0,731.0
2020Q4,2020,Q4,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,30,ISRAEL,3087.0,149.0,3236.0,167.0,0.0,167.0,232.0,3635.0,2679.0,177.0,2856.0,194.0,0.0,194.0
2020Q4,2020,Q4,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,31,NEW ZEALAND,752.0,35.0,787.0,397.0,89.0,486.0,69.0,1342.0,763.0,44.0,807.0,56.0,0.0,56.0
2020Q4,2020,Q4,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,32,NORWAY,2833.0,59.0,2892.0,11.0,0.0,11.0,296.0,3199.0,2858.0,54.0,2912.0,0.0,0.0,0.0
2020Q4,2020,Q4,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,33,PORTUGAL,945.0,57.0,1002.0,11.0,0.0,11.0,246.0,1259.0,1160.0,64.0,1224.0,0.0,0.0,0.0
2020Q4,2020,Q4,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,34,SLOVAKIA,169.0,1.0,170.0,145.0,0.0,145.0,13.0,328.0,205.0,1.0,206.0,3.0,0.0,3.0
2020Q4,2020,Q4,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,35,SPAIN,13199.0,740.0,13939.0,981.0,141.0,1122.0,778.0,15839.0,12418.0,813.0,13231.0,152.0,0.0,152.0
2020Q4,2020,Q4,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,36,OTHER NON G-10 DEV.,321.0,297.0,618.0,0.0,0.0,0.0,20.0,638.0,341.0,225.0,566.0,0.0,0.0,0.0
2020Q4,2020,Q4,Table 4.2,4.2,All Banks,Eastern Europe,country_data,40,BULGARIA,29.0,5.0,34.0,110.0,0.0,110.0,3.0,147.0,59.0,5.0,64.0,38.0,0.0,38.0
