period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Foreign_Office_Liabilities_By_Country_of_Foreign_Office_Non_Local_Currency,Local_Currency,Total,By_Country_of_Creditor,Net_Due_To_or,Memorandum_Items_9_Securities_HTM_and_AFS,Trading_Assets_Assets_Held_for_Trading,Offsetting_Positions_for_Trading,Collateralized_Claims_Not_Subject_Total_Collateral,Of_Which_Cash,Of_Which_Same_Country,Of_Which_Resale_Reverse_Repurchase
2015Q2,2015,Q2,Table 3,3,All Others,G-10 and Luxembourg,region_header,7,G-10 and Luxembourg,,,,,,,,,,,,
2015Q2,2015,Q2,Table 3,3,All Others,G-10 and Luxembourg,country_data,8,BELGIUM,0.0,0.0,0.0,28.0,-39.0,1696.0,0.0,0.0,1.0,0.0,1.0,0.0
2015Q2,2015,Q2,Table 3,3,All Others,G-10 and Luxembourg,country_data,9,CANADA,1000.0,12005.0,13005.0,4078.0,18340.0,29090.0,239.0,7.0,3549.0,0.0,1783.0,3262.0
2015Q2,2015,Q2,Table 3,3,All Others,G-10 and Luxembourg,country_data,10,FRANCE,68.0,2025.0,2093.0,2121.0,-1462.0,5660.0,201.0,2.0,681.0,0.0,681.0,679.0
2015Q2,2015,Q2,Table 3,3,All Others,G-10 and Luxembourg,country_data,11,GERMANY,0.0,929.0,929.0,1622.0,379.0,2856.0,103.0,0.0,255.0,0.0,153.0,146.0
2015Q2,2015,Q2,Table 3,3,All Others,G-10 and Luxembourg,country_data,12,ITALY,4.0,561.0,565.0,819.0,-2812.0,474.0,26.0,0.0,0.0,0.0,0.0,0.0
2015Q2,2015,Q2,Table 3,3,All Others,G-10 and Luxembourg,country_data,13,JAPAN,0.0,2362.0,2362.0,2617.0,-7406.0,2018.0,16.0,0.0,8037.0,0.0,0.0,8037.0
2015Q2,2015,Q2,Table 3,3,All Others,G-10 and Luxembourg,country_data,14,LUXEMBOURG,2327.0,707.0,3034.0,1612.0,-1855.0,1339.0,25.0,8.0,89.0,0.0,89.0,0.0
2015Q2,2015,Q2,Table 3,3,All Others,G-10 and Luxembourg,country_data,15,NETHERLANDS,48.0,1544.0,1592.0,2860.0,2423.0,2079.0,90.0,4.0,59.0,0.0,59.0,3.0
2015Q2,2015,Q2,Table 3,3,All Others,G-10 and Luxembourg,country_data,16,SWEDEN,0.0,21.0,21.0,645.0,2231.0,1445.0,19.0,0.0,50.0,0.0,50.0,0.0
2015Q2,2015,Q2,Table 3,3,All Others,G-10 and Luxembourg,country_data,17,SWITZERLAND,0.0,5.0,5.0,1049.0,6163.0,995.0,141.0,0.0,10.0,0.0,10.0,0.0
2015Q2,2015,Q2,Table 3,3,All Others,G-10 and Luxembourg,country_data,18,UNITED KINGDOM,27500.0,17124.0,44624.0,15510.0,8499.0,6825.0,365.0,4.0,4201.0,0.0,1499.0,3134.0
2015Q2,2015,Q2,Table 3,3,All Others,G-10 and Luxembourg,subtotal,19,Total,30947.0,37283.0,68230.0,32961.0,24461.0,54477.0,1225.0,25.0,16932.0,0.0,4325.0,15261.0
2015Q2,2015,Q2,Table 3,3,All Others,G-10 and Luxembourg,empty,20,,,,,,,,,,,,,
2015Q2,2015,Q2,Table 3,3,All Others,Non G-10 Developed Countries,region_header,21,Non G-10 Developed Countries,,,,,,,,,,,,
2015Q2,2015,Q2,Table 3,3,All Others,Non G-10 Developed Countries,country_data,22,AUSTRALIA,2681.0,8579.0,11260.0,5651.0,-4387.0,6394.0,97.0,0.0,34.0,0.0,34.0,4.0
2015Q2,2015,Q2,Table 3,3,All Others,Non G-10 Developed Countries,country_data,23,AUSTRIA,0.0,29.0,29.0,33.0,33.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
2015Q2,2015,Q2,Table 3,3,All Others,Non G-10 Developed Countries,country_data,24,CYPRUS,0.0,0.0,0.0,12.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015Q2,2015,Q2,Table 3,3,All Others,Non G-10 Developed Countries,country_data,25,DENMARK,0.0,3.0,3.0,169.0,64.0,18.0,0.0,0.0,10.0,0.0,10.0,0.0
2015Q2,2015,Q2,Table 3,3,All Others,Non G-10 Developed Countries,country_data,26,FINLAND,0.0,59.0,59.0,126.0,27.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0
2015Q2,2015,Q2,Table 3,3,All Others,Non G-10 Developed Countries,country_data,27,GREECE,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
