period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Ultimate_Risk_Basis_2_Cross_border_Claims_Excluding_Claims,Claims_on_Local_Residents_Total,In_Non_Local_Currency,In_Local_Currency,Claims_Resulting_From_the,Country_Risk_Claims_4,Off_Balance_Sheet_Items_Cross_Border_and_Local_Commitments_Unused_Commitments,Guarantees_Excluding_Credit_Derivatives,Credit_Derivatives_By_Reference_Gross_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Gross_Net_5_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Trade_Finance
2023Q2,2023,Q2,Table 1,1,All Others,G-10 and Luxembourg,region_header,9,G-10 and Luxembourg,,,,,,,,,,,,,
2023Q2,2023,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,10,BELGIUM,1756.0,9306.0,660.0,8646.0,19.0,11081.0,578.0,0.0,7.0,2.0,7.0,2.0,31.0
2023Q2,2023,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,11,CANADA,50927.0,15534.0,3402.0,12132.0,1023.0,67484.0,25551.0,3619.0,333.0,566.0,53.0,295.0,35.0
2023Q2,2023,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,12,FRANCE,43087.0,1757.0,0.0,1757.0,1172.0,46016.0,21632.0,693.0,122.0,202.0,22.0,101.0,333.0
2023Q2,2023,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,13,GERMANY,63156.0,23358.0,7.0,23351.0,273.0,86787.0,4064.0,99.0,21.0,21.0,21.0,21.0,108.0
2023Q2,2023,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,14,ITALY,1364.0,1879.0,0.0,1879.0,6.0,3249.0,1038.0,147.0,5.0,6.0,5.0,6.0,72.0
2023Q2,2023,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,15,JAPAN,25124.0,16354.0,3012.0,13342.0,572.0,42050.0,1548.0,209.0,20.0,1093.0,20.0,1093.0,94.0
2023Q2,2023,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,16,LUXEMBOURG,7556.0,5890.0,90.0,5800.0,146.0,13592.0,4216.0,125.0,7.0,23.0,7.0,22.0,0.0
2023Q2,2023,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,17,NETHERLANDS,5655.0,526.0,20.0,506.0,62.0,6243.0,2617.0,142.0,43.0,139.0,16.0,112.0,71.0
2023Q2,2023,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,18,SWEDEN,4157.0,119.0,0.0,119.0,3.0,4279.0,1652.0,112.0,3.0,2.0,3.0,2.0,0.0
2023Q2,2023,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,19,SWITZERLAND,42918.0,299.0,0.0,299.0,284.0,43501.0,1163.0,94.0,8.0,190.0,8.0,190.0,28.0
2023Q2,2023,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,20,UNITED KINGDOM,71773.0,54453.0,11432.0,43021.0,3424.0,129650.0,52110.0,4033.0,217.0,1188.0,71.0,1007.0,488.0
2023Q2,2023,Q2,Table 1,1,All Others,G-10 and Luxembourg,subtotal,21,Total,317473.0,129475.0,18623.0,110852.0,6984.0,453932.0,116169.0,9273.0,786.0,3432.0,233.0,2851.0,1260.0
2023Q2,2023,Q2,Table 1,1,All Others,G-10 and Luxembourg,empty,22,,,,,,,,,,,,,,
2023Q2,2023,Q2,Table 1,1,All Others,Non G-10 Developed Countries,region_header,23,Non G-10 Developed Countries,,,,,,,,,,,,,
2023Q2,2023,Q2,Table 1,1,All Others,Non G-10 Developed Countries,country_data,24,AUSTRALIA,7963.0,10279.0,79.0,10200.0,493.0,18735.0,5817.0,207.0,5.0,1.0,5.0,1.0,42.0
2023Q2,2023,Q2,Table 1,1,All Others,Non G-10 Developed Countries,country_data,25,AUSTRIA,1338.0,87.0,0.0,87.0,0.0,1425.0,21.0,24.0,0.0,1.0,0.0,1.0,0.0
2023Q2,2023,Q2,Table 1,1,All Others,Non G-10 Developed Countries,country_data,26,CYPRUS,6.0,0.0,0.0,0.0,0.0,6.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
2023Q2,2023,Q2,Table 1,1,All Others,Non G-10 Developed Countries,country_data,27,DENMARK,953.0,11.0,0.0,11.0,12.0,976.0,82.0,7.0,1.0,2.0,1.0,2.0,0.0
2023Q2,2023,Q2,Table 1,1,All Others,Non G-10 Developed Countries,country_data,28,FINLAND,1364.0,73.0,0.0,73.0,0.0,1437.0,88.0,11.0,1.0,2.0,1.0,2.0,5.0
2023Q2,2023,Q2,Table 1,1,All Others,Non G-10 Developed Countries,country_data,29,GREECE,62.0,0.0,0.0,0.0,0.0,62.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0
2023Q2,2023,Q2,Table 1,1,All Others,Non G-10 Developed Countries,country_data,30,IRELAND,12505.0,5420.0,324.0,5096.0,122.0,18047.0,4280.0,26.0,46.0,57.0,3.0,13.0,46.0
2023Q2,2023,Q2,Table 1,1,All Others,Non G-10 Developed Countries,country_data,31,ISRAEL,1530.0,5.0,1.0,4.0,9.0,1544.0,363.0,24.0,2.0,0.0,2.0,0.0,1.0
