period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Foreign_Office_Liabilities_By_Country_of_Foreign_Office_Non_Local_Currency,Local_Currency,Total,By_Country_of_Creditor,Net_Due_To_or,Memorandum_Items_9_Securities_HTM_and_AFS,Trading_Assets_Assets_Held_for_Trading,Offsetting_Positions_for_Trading,Collateralized_Claims_Not_Subject_Total_Collateral,Of_Which_Cash,Of_Which_Same_Country,Of_Which_Resale_Reverse_Repurchase
2023Q1,2023,Q1,Table 3,3,All Banks,G-10 and Luxembourg,country_data,8,BELGIUM,2268.0,3042.0,5310.0,18231.0,15191.0,1666.0,5641.0,1279.0,1179.0,0.0,524.0,1179.0
2023Q1,2023,Q1,Table 3,3,All Banks,G-10 and Luxembourg,country_data,9,CANADA,11273.0,38251.0,49524.0,53352.0,18143.0,23339.0,22431.0,3484.0,47591.0,466.0,13318.0,47189.0
2023Q1,2023,Q1,Table 3,3,All Banks,G-10 and Luxembourg,country_data,10,FRANCE,5157.0,40894.0,46051.0,94475.0,27094.0,9571.0,32382.0,8514.0,130539.0,5.0,39007.0,130501.0
2023Q1,2023,Q1,Table 3,3,All Banks,G-10 and Luxembourg,country_data,11,GERMANY,28965.0,132108.0,161073.0,124983.0,257945.0,17848.0,29925.0,6434.0,80950.0,0.0,12435.0,80921.0
2023Q1,2023,Q1,Table 3,3,All Banks,G-10 and Luxembourg,country_data,12,ITALY,1656.0,13690.0,15346.0,61270.0,-5575.0,1669.0,28490.0,9348.0,5697.0,0.0,1466.0,5697.0
2023Q1,2023,Q1,Table 3,3,All Banks,G-10 and Luxembourg,country_data,13,JAPAN,8748.0,81206.0,89954.0,130290.0,251599.0,9687.0,73588.0,22563.0,198578.0,3.0,101340.0,198566.0
2023Q1,2023,Q1,Table 3,3,All Banks,G-10 and Luxembourg,country_data,14,LUXEMBOURG,82394.0,58637.0,141031.0,111275.0,-113801.0,3146.0,9052.0,339.0,11376.0,0.0,652.0,11208.0
2023Q1,2023,Q1,Table 3,3,All Banks,G-10 and Luxembourg,country_data,15,NETHERLANDS,27119.0,16298.0,43417.0,76858.0,-33611.0,4633.0,13860.0,2076.0,2792.0,0.0,736.0,2648.0
2023Q1,2023,Q1,Table 3,3,All Banks,G-10 and Luxembourg,country_data,16,SWEDEN,36.0,750.0,786.0,18992.0,209.0,1633.0,4136.0,465.0,2148.0,0.0,208.0,2148.0
2023Q1,2023,Q1,Table 3,3,All Banks,G-10 and Luxembourg,country_data,17,SWITZERLAND,10277.0,3733.0,14010.0,48162.0,29209.0,1247.0,7962.0,531.0,5905.0,0.0,1502.0,5884.0
2023Q1,2023,Q1,Table 3,3,All Banks,G-10 and Luxembourg,country_data,18,UNITED KINGDOM,1166058.0,273086.0,1439144.0,371184.0,35212.0,27175.0,48294.0,11460.0,73039.0,135.0,20529.0,72798.0
2023Q1,2023,Q1,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,22,AUSTRALIA,9368.0,49849.0,59217.0,77985.0,44670.0,11649.0,17169.0,2188.0,16686.0,0.0,11986.0,16663.0
2023Q1,2023,Q1,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,23,AUSTRIA,89.0,404.0,493.0,6891.0,-382.0,3068.0,4005.0,757.0,717.0,0.0,94.0,665.0
2023Q1,2023,Q1,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,24,CYPRUS,0.0,0.0,0.0,5606.0,-1.0,0.0,227.0,59.0,0.0,0.0,0.0,0.0
2023Q1,2023,Q1,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,25,DENMARK,32.0,445.0,477.0,13763.0,145.0,443.0,3803.0,169.0,2097.0,0.0,1939.0,2072.0
2023Q1,2023,Q1,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,26,FINLAND,0.0,252.0,252.0,10841.0,-174.0,2094.0,3089.0,441.0,2451.0,0.0,2.0,2451.0
2023Q1,2023,Q1,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,27,GREECE,30.0,1399.0,1429.0,4919.0,-1174.0,0.0,2140.0,204.0,780.0,0.0,67.0,780.0
2023Q1,2023,Q1,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,28,IRELAND,21528.0,52058.0,73586.0,127428.0,53135.0,14567.0,14383.0,2571.0,20790.0,0.0,496.0,20727.0
2023Q1,2023,Q1,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,29,ISRAEL,1743.0,2737.0,4480.0,9735.0,-131.0,1055.0,5381.0,131.0,5410.0,0.0,4376.0,5386.0
2023Q1,2023,Q1,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,30,NEW ZEALAND,42.0,1301.0,1343.0,3738.0,1056.0,382.0,2998.0,154.0,379.0,0.0,239.0,379.0
2023Q1,2023,Q1,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,31,NORWAY,3.0,437.0,440.0,7724.0,-308.0,1936.0,2761.0,248.0,11162.0,0.0,287.0,11162.0
2023Q1,2023,Q1,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,32,PORTUGAL,3.0,376.0,379.0,4317.0,-315.0,13.0,2232.0,511.0,615.0,0.0,0.0,615.0
2023Q1,2023,Q1,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,33,SLOVAKIA,170.0,486.0,656.0,772.0,-344.0,0.0,201.0,36.0,1324.0,0.0,0.0,1324.0
2023Q1,2023,Q1,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,34,SPAIN,561.0,2734.0,3295.0,31393.0,-797.0,1725.0,15651.0,3090.0,3330.0,0.0,316.0,3330.0
2023Q1,2023,Q1,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,35,OTHER NON G-10 DEV.,7.0,8.0,15.0,8092.0,7.0,0.0,288.0,8.0,14502.0,0.0,0.0,14502.0
2023Q1,2023,Q1,Table 3,3,All Banks,Eastern Europe,country_data,39,BULGARIA,338.0,617.0,955.0,1735.0,-415.0,33.0,46.0,14.0,0.0,0.0,0.0,0.0
2023Q1,2023,Q1,Table 3,3,All Banks,Eastern Europe,country_data,40,CZECH REPUBLIC,1536.0,1534.0,3070.0,3576.0,1298.0,421.0,1262.0,157.0,8572.0,0.0,3083.0,8572.0
