period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_on_Banking_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Public_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Non_Bank_Financial_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents
2021Q1,2021,Q1,Table 4.1,4.1,LFI,G-10 and Luxembourg,region_header,7,G-10 and Luxembourg,,,,,,,,,,,,,,,,,,
2021Q1,2021,Q1,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,8,BELGIUM,1508.0,4.0,588.0,2100.0,1524.0,3.0,6385.0,405.0,294.0,7084.0,6289.0,0.0,4042.0,240.0,59.0,4341.0,4015.0,111.0
2021Q1,2021,Q1,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,9,CANADA,20309.0,5274.0,4773.0,30356.0,17657.0,509.0,4786.0,12742.0,534.0,18062.0,4695.0,18.0,25936.0,14861.0,1634.0,42431.0,26521.0,759.0
2021Q1,2021,Q1,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,10,FRANCE,17341.0,876.0,8768.0,26985.0,16804.0,55.0,25970.0,40094.0,3633.0,69697.0,24178.0,0.0,101187.0,5749.0,2957.0,109893.0,102128.0,244.0
2021Q1,2021,Q1,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,11,GERMANY,6180.0,921.0,7104.0,14205.0,5927.0,250.0,31134.0,184516.0,7924.0,223574.0,22014.0,0.0,36059.0,7715.0,6466.0,50240.0,43598.0,442.0
2021Q1,2021,Q1,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,12,ITALY,6972.0,180.0,1802.0,8954.0,6649.0,70.0,24400.0,617.0,16353.0,41370.0,24139.0,0.0,6402.0,1873.0,926.0,9201.0,5812.0,809.0
2021Q1,2021,Q1,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,13,JAPAN,50603.0,30652.0,2031.0,83286.0,43040.0,27375.0,55587.0,128270.0,2404.0,186261.0,55411.0,40.0,6038.0,94583.0,3229.0,103850.0,4973.0,693.0
2021Q1,2021,Q1,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,14,LUXEMBOURG,1810.0,263.0,95.0,2168.0,3034.0,75.0,101.0,7973.0,37.0,8111.0,104.0,1.0,41923.0,4072.0,4505.0,50500.0,44507.0,1908.0
2021Q1,2021,Q1,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,15,NETHERLANDS,4987.0,47.0,6183.0,11217.0,2635.0,0.0,5364.0,8020.0,372.0,13756.0,4989.0,25.0,12779.0,82.0,1421.0,14282.0,13670.0,2.0
2021Q1,2021,Q1,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,16,SWEDEN,5953.0,4.0,575.0,6532.0,7396.0,0.0,1531.0,971.0,11.0,2513.0,1366.0,0.0,4270.0,3.0,588.0,4861.0,4478.0,0.0
