period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Ultimate_Risk_Claims_2_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other
2021Q1,2021,Q1,Table 4.2,4.2,All Others,G-10 and Luxembourg,region_header,8,G-10 and Luxembourg,,,,,,,,,,,,,,
2021Q1,2021,Q1,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,9,BELGIUM,359.0,9.0,368.0,23.0,43.0,66.0,0.0,434.0,471.0,14.0,485.0,0.0,0.0,0.0
2021Q1,2021,Q1,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,10,CANADA,9289.0,2551.0,11840.0,5135.0,6636.0,11771.0,652.0,24263.0,8036.0,2514.0,10550.0,1190.0,39.0,1229.0
2021Q1,2021,Q1,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,11,FRANCE,1521.0,99.0,1620.0,418.0,540.0,958.0,4.0,2582.0,1732.0,84.0,1816.0,0.0,0.0,0.0
2021Q1,2021,Q1,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,12,GERMANY,2761.0,622.0,3383.0,507.0,451.0,958.0,15.0,4356.0,2850.0,622.0,3472.0,42.0,0.0,42.0
2021Q1,2021,Q1,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,13,ITALY,53.0,41.0,94.0,406.0,745.0,1151.0,0.0,1245.0,26.0,26.0,52.0,0.0,0.0,0.0
2021Q1,2021,Q1,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,14,JAPAN,1679.0,286.0,1965.0,1878.0,2658.0,4536.0,5.0,6506.0,716.0,278.0,994.0,0.0,0.0,0.0
2021Q1,2021,Q1,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,15,LUXEMBOURG,2682.0,10.0,2692.0,14.0,0.0,14.0,121.0,2827.0,2564.0,21.0,2585.0,12.0,0.0,12.0
2021Q1,2021,Q1,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,16,NETHERLANDS,3407.0,8.0,3415.0,56.0,86.0,142.0,205.0,3762.0,3974.0,9.0,3983.0,13.0,0.0,13.0
2021Q1,2021,Q1,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,17,SWEDEN,284.0,365.0,649.0,3.0,102.0,105.0,1.0,755.0,305.0,360.0,665.0,0.0,0.0,0.0
2021Q1,2021,Q1,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,18,SWITZERLAND,988.0,163.0,1151.0,0.0,0.0,0.0,32.0,1183.0,729.0,228.0,957.0,0.0,0.0,0.0
2021Q1,2021,Q1,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,19,UNITED KINGDOM,8662.0,1029.0,9691.0,5099.0,6268.0,11367.0,214.0,21272.0,8978.0,1031.0,10009.0,1040.0,0.0,1040.0
