period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_on_Banking_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Public_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Non_Bank_Financial_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents
2021Q1,2021,Q1,Table 4.1,4.1,All Banks,G-10 and Luxembourg,region_header,7,G-10 and Luxembourg,,,,,,,,,,,,,,,,,,
2021Q1,2021,Q1,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,8,BELGIUM,1826.0,389.0,588.0,2803.0,1831.0,170.0,6622.0,10906.0,309.0,17837.0,6389.0,0.0,4175.0,240.0,59.0,4474.0,4250.0,111.0
2021Q1,2021,Q1,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,9,CANADA,43968.0,11540.0,5508.0,61016.0,38552.0,2000.0,15711.0,14023.0,643.0,30377.0,15472.0,615.0,43855.0,15988.0,1697.0,61540.0,44677.0,789.0
2021Q1,2021,Q1,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,10,FRANCE,30136.0,886.0,9561.0,40583.0,24702.0,55.0,29173.0,40215.0,3647.0,73035.0,26554.0,0.0,102708.0,6038.0,3291.0,112037.0,103522.0,244.0
2021Q1,2021,Q1,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,11,GERMANY,38269.0,1028.0,7347.0,46644.0,12564.0,259.0,39778.0,202614.0,7937.0,250329.0,29717.0,0.0,37468.0,7869.0,6467.0,51804.0,44479.0,445.0
2021Q1,2021,Q1,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,12,ITALY,7347.0,351.0,1802.0,9500.0,6750.0,71.0,26437.0,902.0,16353.0,43692.0,26176.0,0.0,6412.0,1873.0,926.0,9211.0,5817.0,809.0
2021Q1,2021,Q1,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,13,JAPAN,66236.0,36357.0,2127.0,104720.0,52967.0,32981.0,71194.0,143101.0,2404.0,216699.0,71018.0,40.0,12520.0,94878.0,3287.0,110685.0,11353.0,693.0
2021Q1,2021,Q1,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,14,LUXEMBOURG,2147.0,655.0,96.0,2898.0,3401.0,364.0,475.0,13451.0,37.0,13963.0,474.0,1.0,51448.0,4174.0,4618.0,60240.0,53491.0,1976.0
2021Q1,2021,Q1,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,15,NETHERLANDS,6610.0,55.0,6213.0,12878.0,4327.0,4.0,6818.0,9001.0,372.0,16191.0,6104.0,27.0,13646.0,332.0,1426.0,15404.0,14446.0,6.0
2021Q1,2021,Q1,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,16,SWEDEN,7811.0,15.0,587.0,8413.0,8912.0,1.0,3446.0,983.0,11.0,4440.0,3397.0,0.0,4667.0,9.0,588.0,5264.0,4879.0,6.0
