period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Ultimate_Risk_Claims_2_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other
2021Q1,2021,Q1,Table 4.2,4.2,All Banks,G-10 and Luxembourg,region_header,8,G-10 and Luxembourg,,,,,,,,,,,,,,
2021Q1,2021,Q1,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,9,BELGIUM,3241.0,69.0,3310.0,44.0,93.0,137.0,477.0,3924.0,3103.0,85.0,3188.0,0.0,3.0,3.0
2021Q1,2021,Q1,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,10,CANADA,22987.0,3111.0,26098.0,21950.0,7482.0,29432.0,2591.0,58121.0,19236.0,2784.0,22020.0,8118.0,39.0,8157.0
2021Q1,2021,Q1,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,11,FRANCE,20748.0,472.0,21220.0,8540.0,1644.0,10184.0,2650.0,34054.0,18916.0,448.0,19364.0,682.0,9.0,691.0
2021Q1,2021,Q1,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,12,GERMANY,28867.0,734.0,29601.0,5083.0,766.0,5849.0,6637.0,42087.0,24634.0,1260.0,25894.0,859.0,104.0,963.0
2021Q1,2021,Q1,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,13,ITALY,8364.0,282.0,8646.0,2707.0,1568.0,4275.0,400.0,13321.0,7905.0,250.0,8155.0,230.0,42.0,272.0
2021Q1,2021,Q1,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,14,JAPAN,16020.0,517.0,16537.0,23352.0,2659.0,26011.0,605.0,43153.0,11787.0,414.0,12201.0,1214.0,0.0,1214.0
2021Q1,2021,Q1,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,15,LUXEMBOURG,14026.0,17.0,14043.0,1612.0,0.0,1612.0,1506.0,17161.0,20963.0,29.0,20992.0,436.0,0.0,436.0
2021Q1,2021,Q1,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,16,NETHERLANDS,21787.0,130.0,21917.0,1303.0,175.0,1478.0,2137.0,25532.0,27123.0,161.0,27284.0,44.0,0.0,44.0
2021Q1,2021,Q1,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,17,SWEDEN,5221.0,426.0,5647.0,13.0,102.0,115.0,143.0,5905.0,5069.0,421.0,5490.0,1.0,0.0,1.0
2021Q1,2021,Q1,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,18,SWITZERLAND,11596.0,715.0,12311.0,472.0,2363.0,2835.0,1388.0,16534.0,11765.0,511.0,12276.0,703.0,1448.0,2151.0
