period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Immediate_Counterparty_Basis_Cross_Border_Claims_Excluding_Claims,Claims_on_Local_Residents,Remaining_Maturity_less_than,Claims_on_Local_Residents,Total_Cross_Border_and_Local,Risk_Transfers_Outward_Risk_Transfers_7,Inward_Risk_Transfers_8,Total_Cross_Border_and_Local
2021Q1,2021,Q1,Table 2,2,All Banks,G-10 and Luxembourg,region_header,6,G-10 and Luxembourg,,,,,,,,
2021Q1,2021,Q1,Table 2,2,All Banks,G-10 and Luxembourg,country_data,7,BELGIUM,15658.0,284.0,10971.0,11373.0,27315.0,909.0,1204.0,27605.0
2021Q1,2021,Q1,Table 2,2,All Banks,G-10 and Luxembourg,country_data,8,CANADA,120721.0,11561.0,96799.0,61497.0,193779.0,9510.0,16368.0,200615.0
2021Q1,2021,Q1,Table 2,2,All Banks,G-10 and Luxembourg,country_data,9,FRANCE,174142.0,990.0,153062.0,56059.0,231191.0,3670.0,13060.0,240560.0
2021Q1,2021,Q1,Table 2,2,All Banks,G-10 and Luxembourg,country_data,10,GERMANY,112654.0,1667.0,83349.0,215645.0,329966.0,14872.0,47439.0,362476.0
2021Q1,2021,Q1,Table 2,2,All Banks,G-10 and Luxembourg,country_data,11,ITALY,46898.0,1152.0,35764.0,6320.0,54370.0,523.0,2398.0,56243.0
2021Q1,2021,Q1,Table 2,2,All Banks,G-10 and Luxembourg,country_data,12,JAPAN,147539.0,34928.0,153734.0,265746.0,448213.0,3783.0,22410.0,466834.0
2021Q1,2021,Q1,Table 2,2,All Banks,G-10 and Luxembourg,country_data,13,LUXEMBOURG,78358.0,2777.0,52813.0,17138.0,98273.0,14858.0,4585.0,88005.0
2021Q1,2021,Q1,Table 2,2,All Banks,G-10 and Luxembourg,country_data,14,NETHERLANDS,52161.0,81.0,30556.0,10642.0,62884.0,10623.0,7559.0,59857.0
2021Q1,2021,Q1,Table 2,2,All Banks,G-10 and Luxembourg,country_data,15,SWEDEN,22678.0,8.0,17814.0,1116.0,23802.0,2785.0,1676.0,22693.0
2021Q1,2021,Q1,Table 2,2,All Banks,G-10 and Luxembourg,country_data,16,SWITZERLAND,28200.0,6317.0,27832.0,28338.0,62855.0,4347.0,45221.0,103739.0
2021Q1,2021,Q1,Table 2,2,All Banks,G-10 and Luxembourg,country_data,17,UNITED KINGDOM,159665.0,75691.0,162461.0,338622.0,573978.0,56050.0,35592.0,553229.0
2021Q1,2021,Q1,Table 2,2,All Banks,G-10 and Luxembourg,subtotal,18,Total,958674.0,135456.0,825155.0,1012496.0,2106626.0,121930.0,197512.0,2181856.0
2021Q1,2021,Q1,Table 2,2,All Banks,G-10 and Luxembourg,empty,19,,,,,,,,,
2021Q1,2021,Q1,Table 2,2,All Banks,Non G-10 Developed Countries,region_header,20,Non G-10 Developed Countries,,,,,,,,
2021Q1,2021,Q1,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,21,AUSTRALIA,27764.0,2866.0,19102.0,96901.0,127531.0,6005.0,3587.0,125112.0
2021Q1,2021,Q1,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,22,AUSTRIA,8833.0,0.0,4424.0,83.0,8916.0,1148.0,635.0,8400.0
2021Q1,2021,Q1,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,23,CYPRUS,2232.0,0.0,1908.0,0.0,2232.0,267.0,564.0,2525.0
2021Q1,2021,Q1,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,24,DENMARK,8553.0,1.0,7265.0,482.0,9036.0,752.0,2485.0,10769.0
2021Q1,2021,Q1,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,25,FINLAND,8625.0,0.0,5617.0,92.0,8717.0,137.0,1290.0,9876.0
2021Q1,2021,Q1,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,26,GREECE,2042.0,0.0,1351.0,341.0,2383.0,149.0,113.0,2348.0
2021Q1,2021,Q1,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,27,IRELAND,89251.0,2038.0,63440.0,16586.0,107875.0,13958.0,3908.0,97829.0
2021Q1,2021,Q1,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,28,ISRAEL,5810.0,177.0,4182.0,1994.0,7981.0,563.0,652.0,8072.0
2021Q1,2021,Q1,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,29,NEW ZEALAND,3275.0,49.0,2792.0,2282.0,5606.0,656.0,238.0,5186.0
2021Q1,2021,Q1,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,30,NORWAY,15814.0,0.0,13281.0,71.0,15885.0,513.0,1433.0,16803.0
2021Q1,2021,Q1,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,31,PORTUGAL,3274.0,1.0,2615.0,19.0,3294.0,209.0,118.0,3207.0
2021Q1,2021,Q1,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,32,SLOVAKIA,1630.0,5.0,1508.0,312.0,1947.0,28.0,6.0,1926.0
2021Q1,2021,Q1,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,33,SPAIN,34938.0,196.0,23153.0,1796.0,36930.0,788.0,2936.0,39080.0
2021Q1,2021,Q1,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,34,OTHER NON G-10 DEV.,18464.0,0.0,6931.0,0.0,18464.0,456.0,368.0,18379.0
2021Q1,2021,Q1,Table 2,2,All Banks,Non G-10 Developed Countries,subtotal,35,Total,230505.0,5333.0,157569.0,120959.0,356797.0,25629.0,18333.0,349512.0
2021Q1,2021,Q1,Table 2,2,All Banks,Non G-10 Developed Countries,empty,36,,,,,,,,,
2021Q1,2021,Q1,Table 2,2,All Banks,Eastern Europe,region_header,37,Eastern Europe,,,,,,,,
2021Q1,2021,Q1,Table 2,2,All Banks,Eastern Europe,country_data,38,BULGARIA,216.0,357.0,361.0,357.0,930.0,74.0,0.0,857.0
2021Q1,2021,Q1,Table 2,2,All Banks,Eastern Europe,country_data,39,CZECH REPUBLIC,1384.0,367.0,1619.0,3033.0,4784.0,290.0,64.0,4558.0
2021Q1,2021,Q1,Table 2,2,All Banks,Eastern Europe,country_data,40,HUNGARY,1088.0,269.0,1100.0,1329.0,2686.0,305.0,28.0,2411.0
