period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Ultimate_Risk_Basis_2_Cross_border_Claims_Excluding_Claims,Claims_on_Local_Residents_Total,In_Non_Local_Currency,In_Local_Currency,Claims_Resulting_From_the,Country_Risk_Claims_4,Off_Balance_Sheet_Items_Cross_Border_and_Local_Commitments_Unused_Commitments,Guarantees_Excluding_Credit_Derivatives,Credit_Derivatives_By_Reference_Gross_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Gross_Net_5_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Trade_Finance
2021Q1,2021,Q1,Table 1,1,All Banks,G-10 and Luxembourg,region_header,9,G-10 and Luxembourg,,,,,,,,,,,,,
2021Q1,2021,Q1,Table 1,1,All Banks,G-10 and Luxembourg,country_data,10,BELGIUM,15933.0,11672.0,185.0,11487.0,1433.0,29038.0,3750.0,375.0,13837.0,15255.0,5283.0,6700.0,96.0
2021Q1,2021,Q1,Table 1,1,All Banks,G-10 and Luxembourg,country_data,11,CANADA,129632.0,70983.0,10281.0,60702.0,10439.0,211054.0,88584.0,14262.0,18995.0,20366.0,8012.0,9320.0,655.0
2021Q1,2021,Q1,Table 1,1,All Banks,G-10 and Luxembourg,country_data,12,FRANCE,183237.0,57323.0,1085.0,56238.0,19149.0,259709.0,208050.0,3972.0,208697.0,218403.0,74390.0,84097.0,1032.0
2021Q1,2021,Q1,Table 1,1,All Banks,G-10 and Luxembourg,country_data,13,GERMANY,145116.0,217360.0,1648.0,215712.0,28388.0,390864.0,69572.0,3761.0,163615.0,169774.0,59542.0,65702.0,954.0
2021Q1,2021,Q1,Table 1,1,All Banks,G-10 and Luxembourg,country_data,14,ITALY,48842.0,7401.0,1167.0,6234.0,19481.0,75724.0,8969.0,714.0,163066.0,169280.0,40951.0,47164.0,209.0
2021Q1,2021,Q1,Table 1,1,All Banks,G-10 and Luxembourg,country_data,15,JAPAN,166487.0,300347.0,34654.0,265693.0,8423.0,475257.0,62130.0,5948.0,85953.0,92978.0,36782.0,43780.0,1105.0
2021Q1,2021,Q1,Table 1,1,All Banks,G-10 and Luxembourg,country_data,16,LUXEMBOURG,68113.0,19892.0,2748.0,17144.0,6257.0,94262.0,26106.0,3352.0,24243.0,26298.0,10085.0,12142.0,581.0
2021Q1,2021,Q1,Table 1,1,All Banks,G-10 and Luxembourg,country_data,17,NETHERLANDS,48991.0,10866.0,78.0,10788.0,10148.0,70005.0,33452.0,4061.0,113186.0,120827.0,40063.0,47702.0,776.0
2021Q1,2021,Q1,Table 1,1,All Banks,G-10 and Luxembourg,country_data,18,SWEDEN,21571.0,1122.0,1.0,1121.0,1329.0,24022.0,14623.0,378.0,25129.0,26031.0,9790.0,10693.0,120.0
2021Q1,2021,Q1,Table 1,1,All Banks,G-10 and Luxembourg,country_data,19,SWITZERLAND,69537.0,34202.0,7022.0,27180.0,3897.0,107636.0,14517.0,5624.0,57309.0,58871.0,21059.0,22621.0,1320.0
2021Q1,2021,Q1,Table 1,1,All Banks,G-10 and Luxembourg,country_data,20,UNITED KINGDOM,142783.0,410446.0,72369.0,338077.0,65327.0,618556.0,153352.0,11940.0,273777.0,319916.0,106505.0,115293.0,1207.0
2021Q1,2021,Q1,Table 1,1,All Banks,G-10 and Luxembourg,subtotal,21,Total,1040242.0,1141614.0,131238.0,1010376.0,174271.0,2356127.0,683105.0,54387.0,1147807.0,1237999.0,412462.0,465214.0,8055.0
2021Q1,2021,Q1,Table 1,1,All Banks,G-10 and Luxembourg,empty,22,,,,,,,,,,,,,,
2021Q1,2021,Q1,Table 1,1,All Banks,Non G-10 Developed Countries,region_header,23,Non G-10 Developed Countries,,,,,,,,,,,,,
2021Q1,2021,Q1,Table 1,1,All Banks,Non G-10 Developed Countries,country_data,24,AUSTRALIA,29241.0,95871.0,2183.0,93688.0,7688.0,132800.0,32906.0,2668.0,26751.0,26990.0,14250.0,14490.0,358.0
