period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Immediate_Counterparty_Basis_Cross_Border_Claims_Excluding_Claims,Claims_on_Local_Residents,Remaining_Maturity_less_than,Claims_on_Local_Residents,Total_Cross_Border_and_Local,Risk_Transfers_Outward_Risk_Transfers_7,Inward_Risk_Transfers_8,Total_Cross_Border_and_Local
2016Q3,2016,Q3,Table 2,2,All Others,G-10 and Luxembourg,country_data,7,BELGIUM,614.0,1.0,298.0,15.0,630.0,154.0,379.0,855.0
2016Q3,2016,Q3,Table 2,2,All Others,G-10 and Luxembourg,country_data,8,CANADA,31319.0,2207.0,14438.0,15911.0,49437.0,9505.0,11624.0,51571.0
2016Q3,2016,Q3,Table 2,2,All Others,G-10 and Luxembourg,country_data,9,FRANCE,4935.0,19.0,3576.0,1226.0,6180.0,488.0,1659.0,7351.0
2016Q3,2016,Q3,Table 2,2,All Others,G-10 and Luxembourg,country_data,10,GERMANY,7494.0,2.0,5003.0,318.0,7814.0,759.0,3146.0,10201.0
2016Q3,2016,Q3,Table 2,2,All Others,G-10 and Luxembourg,country_data,11,ITALY,86.0,24.0,60.0,1215.0,1325.0,31.0,67.0,1361.0
2016Q3,2016,Q3,Table 2,2,All Others,G-10 and Luxembourg,country_data,12,JAPAN,12466.0,0.0,10895.0,2672.0,15138.0,351.0,2941.0,17727.0
2016Q3,2016,Q3,Table 2,2,All Others,G-10 and Luxembourg,country_data,13,LUXEMBOURG,6876.0,7.0,3631.0,1268.0,8151.0,4108.0,1264.0,5306.0
2016Q3,2016,Q3,Table 2,2,All Others,G-10 and Luxembourg,country_data,14,NETHERLANDS,6403.0,915.0,2107.0,109.0,7427.0,2448.0,1625.0,6603.0
2016Q3,2016,Q3,Table 2,2,All Others,G-10 and Luxembourg,country_data,15,SWEDEN,2626.0,3.0,1381.0,53.0,2682.0,130.0,1218.0,3770.0
2016Q3,2016,Q3,Table 2,2,All Others,G-10 and Luxembourg,country_data,16,SWITZERLAND,2692.0,0.0,1953.0,212.0,2904.0,301.0,1870.0,4472.0
2016Q3,2016,Q3,Table 2,2,All Others,G-10 and Luxembourg,country_data,17,UNITED KINGDOM,17177.0,2334.0,11946.0,15004.0,34515.0,3466.0,5019.0,36069.0
2016Q3,2016,Q3,Table 2,2,All Others,Non G-10 Developed Countries,country_data,21,AUSTRALIA,8236.0,16.0,3793.0,4907.0,13159.0,1027.0,354.0,12485.0
2016Q3,2016,Q3,Table 2,2,All Others,Non G-10 Developed Countries,country_data,22,AUSTRIA,358.0,0.0,22.0,59.0,417.0,15.0,7.0,409.0
2016Q3,2016,Q3,Table 2,2,All Others,Non G-10 Developed Countries,country_data,23,CYPRUS,1.0,0.0,1.0,0.0,1.0,0.0,61.0,62.0
2016Q3,2016,Q3,Table 2,2,All Others,Non G-10 Developed Countries,country_data,24,DENMARK,513.0,0.0,473.0,22.0,535.0,14.0,63.0,585.0
2016Q3,2016,Q3,Table 2,2,All Others,Non G-10 Developed Countries,country_data,25,FINLAND,797.0,0.0,719.0,93.0,890.0,11.0,0.0,879.0
2016Q3,2016,Q3,Table 2,2,All Others,Non G-10 Developed Countries,country_data,26,GREECE,111.0,0.0,85.0,0.0,111.0,28.0,25.0,108.0
2016Q3,2016,Q3,Table 2,2,All Others,Non G-10 Developed Countries,country_data,27,IRELAND,3236.0,63.0,1385.0,5086.0,8385.0,1017.0,1175.0,8543.0
2016Q3,2016,Q3,Table 2,2,All Others,Non G-10 Developed Countries,country_data,28,ISRAEL,427.0,0.0,185.0,0.0,427.0,21.0,356.0,763.0
2016Q3,2016,Q3,Table 2,2,All Others,Non G-10 Developed Countries,country_data,29,NEW ZEALAND,479.0,0.0,153.0,259.0,738.0,201.0,16.0,555.0
2016Q3,2016,Q3,Table 2,2,All Others,Non G-10 Developed Countries,country_data,30,NORWAY,1636.0,0.0,1056.0,32.0,1668.0,112.0,200.0,1756.0
2016Q3,2016,Q3,Table 2,2,All Others,Non G-10 Developed Countries,country_data,31,PORTUGAL,182.0,0.0,45.0,0.0,182.0,29.0,6.0,159.0
2016Q3,2016,Q3,Table 2,2,All Others,Non G-10 Developed Countries,country_data,32,SLOVAKIA,8.0,0.0,8.0,0.0,8.0,5.0,3.0,6.0
2016Q3,2016,Q3,Table 2,2,All Others,Non G-10 Developed Countries,country_data,33,SPAIN,1176.0,1.0,1084.0,674.0,1851.0,75.0,845.0,2619.0
2016Q3,2016,Q3,Table 2,2,All Others,Non G-10 Developed Countries,country_data,34,OTHER NON G-10 DEV.,222.0,0.0,61.0,0.0,222.0,161.0,173.0,235.0
2016Q3,2016,Q3,Table 2,2,All Others,Eastern Europe,country_data,38,BULGARIA,19.0,0.0,18.0,0.0,19.0,15.0,7.0,11.0
2016Q3,2016,Q3,Table 2,2,All Others,Eastern Europe,country_data,39,CZECH REPUBLIC,59.0,0.0,58.0,0.0,59.0,25.0,3.0,37.0
2016Q3,2016,Q3,Table 2,2,All Others,Eastern Europe,country_data,40,HUNGARY,69.0,1.0,65.0,12.0,82.0,32.0,11.0,61.0
