period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Immediate_Counterparty_Basis_Cross_Border_Claims_Excluding_Claims,Claims_on_Local_Residents,Remaining_Maturity_less_than,Claims_on_Local_Residents,Total_Cross_Border_and_Local,Risk_Transfers_Outward_Risk_Transfers_7,Inward_Risk_Transfers_8,Total_Cross_Border_and_Local
2016Q3,2016,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,7,BELGIUM,13084.0,884.0,9400.0,4611.0,18579.0,1286.0,3537.0,20828.0
2016Q3,2016,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,8,CANADA,40973.0,9464.0,29999.0,38190.0,88627.0,6739.0,4325.0,86213.0
2016Q3,2016,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,9,FRANCE,155104.0,214.0,128502.0,4326.0,159644.0,7085.0,15506.0,168063.0
2016Q3,2016,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,10,GERMANY,105327.0,313.0,69288.0,79863.0,185503.0,6869.0,21892.0,200632.0
2016Q3,2016,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,11,ITALY,43418.0,552.0,33557.0,3848.0,47818.0,2949.0,1670.0,46428.0
2016Q3,2016,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,12,JAPAN,54201.0,59202.0,89867.0,219406.0,332809.0,4667.0,18206.0,346581.0
2016Q3,2016,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,13,LUXEMBOURG,40482.0,1122.0,24437.0,6773.0,48377.0,8229.0,2181.0,41780.0
2016Q3,2016,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,14,NETHERLANDS,62490.0,75.0,26532.0,5361.0,67926.0,13590.0,4619.0,58673.0
2016Q3,2016,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,15,SWEDEN,19198.0,12.0,15302.0,1188.0,20398.0,1111.0,2176.0,21463.0
2016Q3,2016,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,16,SWITZERLAND,26428.0,5837.0,25143.0,17006.0,49271.0,2870.0,6043.0,52436.0
2016Q3,2016,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,17,UNITED KINGDOM,80411.0,111845.0,147841.0,242151.0,434407.0,33614.0,29938.0,430731.0
2016Q3,2016,Q3,Table 2,2,LFI,Non G-10 Developed Countries,country_data,21,AUSTRALIA,24278.0,2828.0,12655.0,52645.0,79751.0,5276.0,2836.0,77313.0
