period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_on_Banking_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Public_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Non_Bank_Financial_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents
2016Q3,2016,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,8,BELGIUM,3269.0,503.0,1554.0,5326.0,3439.0,266.0,4025.0,4320.0,1034.0,9379.0,4357.0,0.0,3408.0,622.0,462.0,4492.0,2139.0,538.0
2016Q3,2016,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,9,CANADA,22882.0,7316.0,5299.0,35497.0,27487.0,1052.0,12246.0,15215.0,1981.0,29442.0,4533.0,210.0,22042.0,4696.0,4927.0,31665.0,22161.0,291.0
2016Q3,2016,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,10,FRANCE,47017.0,77.0,13297.0,60391.0,35513.0,10.0,26123.0,1609.0,1976.0,29708.0,26897.0,0.0,75539.0,24.0,3721.0,79284.0,76180.0,9.0
2016Q3,2016,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,11,GERMANY,28726.0,686.0,10901.0,40313.0,17153.0,47.0,54363.0,76577.0,9699.0,140639.0,51695.0,0.0,22040.0,3070.0,8365.0,33475.0,22342.0,108.0
2016Q3,2016,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,12,ITALY,15372.0,729.0,1861.0,17962.0,15418.0,112.0,14186.0,482.0,21031.0,35699.0,15716.0,2.0,6167.0,693.0,1243.0,8103.0,5944.0,103.0
2016Q3,2016,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,13,JAPAN,45574.0,58041.0,6315.0,109930.0,30454.0,49271.0,11715.0,127959.0,2249.0,141923.0,13786.0,6242.0,12728.0,75699.0,3975.0,92402.0,10795.0,1801.0
2016Q3,2016,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,14,LUXEMBOURG,2595.0,265.0,422.0,3282.0,3485.0,29.0,3369.0,5140.0,4.0,8513.0,3334.0,0.0,20200.0,1830.0,7911.0,29941.0,25737.0,1022.0
2016Q3,2016,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,15,NETHERLANDS,9391.0,155.0,5289.0,14835.0,8199.0,73.0,10970.0,4500.0,580.0,16050.0,10820.0,0.0,18855.0,291.0,8425.0,27571.0,20024.0,69.0
2016Q3,2016,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,16,SWEDEN,12076.0,460.0,669.0,13205.0,10017.0,2.0,3333.0,737.0,54.0,4124.0,3205.0,0.0,4571.0,9.0,563.0,5143.0,4635.0,6.0
2016Q3,2016,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,17,SWITZERLAND,13111.0,285.0,3733.0,17129.0,10529.0,46.0,4308.0,16478.0,380.0,21166.0,4218.0,0.0,5105.0,169.0,996.0,6270.0,4648.0,131.0
2016Q3,2016,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,18,UNITED KINGDOM,16197.0,35089.0,24077.0,75363.0,21459.0,31652.0,6811.0,91742.0,11816.0,110369.0,5265.0,8430.0,53996.0,163157.0,52692.0,269845.0,50453.0,61936.0
