period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_on_Banking_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Public_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Non_Bank_Financial_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents
2018Q4,2018,Q4,Table 4.1,4.1,All Others,G-10 and Luxembourg,region_header,7,G-10 and Luxembourg,,,,,,,,,,,,,,,,,,
2018Q4,2018,Q4,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,8,BELGIUM,438.0,24.0,0.0,462.0,497.0,0.0,359.0,0.0,0.0,359.0,344.0,0.0,165.0,0.0,0.0,165.0,538.0,0.0
2018Q4,2018,Q4,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,9,CANADA,15342.0,3578.0,839.0,19759.0,11950.0,1702.0,2530.0,1011.0,282.0,3823.0,2059.0,459.0,6791.0,632.0,219.0,7642.0,7030.0,51.0
2018Q4,2018,Q4,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,10,FRANCE,7544.0,15.0,174.0,7733.0,3874.0,0.0,1217.0,196.0,0.0,1413.0,823.0,0.0,959.0,6.0,2.0,967.0,668.0,0.0
2018Q4,2018,Q4,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,11,GERMANY,43219.0,22.0,559.0,43800.0,3510.0,0.0,2403.0,19.0,1.0,2423.0,2011.0,0.0,711.0,5.0,0.0,716.0,427.0,0.0
2018Q4,2018,Q4,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,12,ITALY,148.0,43.0,0.0,191.0,95.0,14.0,14.0,48.0,0.0,62.0,14.0,0.0,37.0,1.0,2.0,40.0,24.0,0.0
2018Q4,2018,Q4,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,13,JAPAN,19565.0,659.0,45.0,20269.0,7373.0,4.0,11442.0,1.0,15.0,11458.0,11442.0,0.0,8289.0,178.0,35.0,8502.0,8085.0,0.0
2018Q4,2018,Q4,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,14,LUXEMBOURG,406.0,199.0,0.0,605.0,389.0,86.0,3.0,7835.0,0.0,7838.0,2.0,0.0,1834.0,0.0,60.0,1894.0,8254.0,0.0
2018Q4,2018,Q4,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,15,NETHERLANDS,2096.0,52.0,6.0,2154.0,1509.0,56.0,522.0,1.0,0.0,523.0,330.0,0.0,492.0,0.0,20.0,512.0,400.0,0.0
2018Q4,2018,Q4,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,16,SWEDEN,2808.0,0.0,6.0,2814.0,1253.0,0.0,964.0,7.0,0.0,971.0,1071.0,0.0,18.0,0.0,1.0,19.0,18.0,0.0
2018Q4,2018,Q4,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,17,SWITZERLAND,41472.0,49.0,58.0,41579.0,1055.0,0.0,69.0,0.0,0.0,69.0,66.0,0.0,992.0,0.0,7.0,999.0,548.0,0.0
2018Q4,2018,Q4,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,18,UNITED KINGDOM,51578.0,4650.0,329.0,56557.0,81925.0,3278.0,2575.0,10626.0,1.0,13202.0,334.0,7.0,19039.0,3867.0,710.0,23616.0,19529.0,3119.0
2018Q4,2018,Q4,Table 4.1,4.1,All Others,G-10 and Luxembourg,subtotal,19,Total,184616.0,9291.0,2016.0,195923.0,113430.0,5140.0,22098.0,19744.0,299.0,42141.0,18496.0,466.0,39327.0,4689.0,1056.0,45072.0,45521.0,3170.0
2018Q4,2018,Q4,Table 4.1,4.1,All Others,G-10 and Luxembourg,empty,20,,,,,,,,,,,,,,,,,,,
2018Q4,2018,Q4,Table 4.1,4.1,All Others,Non G-10 Developed Countries,region_header,21,Non G-10 Developed Countries,,,,,,,,,,,,,,,,,,
2018Q4,2018,Q4,Table 4.1,4.1,All Others,Non G-10 Developed Countries,country_data,22,AUSTRALIA,3444.0,1011.0,84.0,4539.0,3392.0,9.0,0.0,1357.0,0.0,1357.0,0.0,1.0,197.0,15.0,368.0,580.0,193.0,0.0
2018Q4,2018,Q4,Table 4.1,4.1,All Others,Non G-10 Developed Countries,country_data,23,AUSTRIA,155.0,1.0,0.0,156.0,150.0,0.0,212.0,0.0,0.0,212.0,212.0,0.0,3.0,1.0,0.0,4.0,3.0,0.0
2018Q4,2018,Q4,Table 4.1,4.1,All Others,Non G-10 Developed Countries,country_data,24,CYPRUS,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0
2018Q4,2018,Q4,Table 4.1,4.1,All Others,Non G-10 Developed Countries,country_data,25,DENMARK,264.0,0.0,1.0,265.0,239.0,0.0,152.0,0.0,0.0,152.0,152.0,0.0,25.0,0.0,0.0,25.0,25.0,0.0
