period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Ultimate_Risk_Basis_2_Cross_border_Claims_Excluding_Claims,Claims_on_Local_Residents_Total,In_Non_Local_Currency,In_Local_Currency,Claims_Resulting_From_the,Country_Risk_Claims_4,Off_Balance_Sheet_Items_Cross_Border_and_Local_Commitments_Unused_Commitments,Guarantees_Excluding_Credit_Derivatives,Credit_Derivatives_By_Reference_Gross_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Gross_Net_5_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Trade_Finance
2018Q4,2018,Q4,Table 1,1,LFI,G-10 and Luxembourg,region_header,9,G-10 and Luxembourg,,,,,,,,,,,,,
2018Q4,2018,Q4,Table 1,1,LFI,G-10 and Luxembourg,country_data,10,BELGIUM,20069.0,4944.0,770.0,4174.0,1559.0,26572.0,5833.0,295.0,17841.0,19779.0,9056.0,10993.0,106.0
2018Q4,2018,Q4,Table 1,1,LFI,G-10 and Luxembourg,country_data,11,CANADA,54566.0,39970.0,8027.0,31943.0,16540.0,111076.0,37575.0,10129.0,26580.0,22548.0,14794.0,10760.0,187.0
2018Q4,2018,Q4,Table 1,1,LFI,G-10 and Luxembourg,country_data,12,FRANCE,159107.0,14463.0,293.0,14170.0,11970.0,185540.0,118438.0,3100.0,223105.0,232697.0,101258.0,110851.0,354.0
2018Q4,2018,Q4,Table 1,1,LFI,G-10 and Luxembourg,country_data,13,GERMANY,129789.0,143511.0,263.0,143248.0,21205.0,294505.0,34119.0,3202.0,181926.0,190706.0,84784.0,93563.0,740.0
2018Q4,2018,Q4,Table 1,1,LFI,G-10 and Luxembourg,country_data,14,ITALY,45915.0,3739.0,842.0,2897.0,16187.0,65841.0,6761.0,640.0,213144.0,222745.0,55190.0,64788.0,215.0
2018Q4,2018,Q4,Table 1,1,LFI,G-10 and Luxembourg,country_data,15,JAPAN,118169.0,330331.0,48518.0,281813.0,12472.0,460972.0,82706.0,4612.0,97571.0,99736.0,42925.0,45091.0,207.0
2018Q4,2018,Q4,Table 1,1,LFI,G-10 and Luxembourg,country_data,16,LUXEMBOURG,51171.0,8985.0,2798.0,6187.0,5472.0,65628.0,17601.0,2950.0,34474.0,36173.0,15522.0,17220.0,848.0
2018Q4,2018,Q4,Table 1,1,LFI,G-10 and Luxembourg,country_data,17,NETHERLANDS,51852.0,12296.0,64.0,12232.0,9126.0,73274.0,24306.0,3280.0,116946.0,123736.0,54529.0,61319.0,499.0
2018Q4,2018,Q4,Table 1,1,LFI,G-10 and Luxembourg,country_data,18,SWEDEN,19025.0,67.0,11.0,56.0,1023.0,20115.0,5933.0,217.0,31777.0,32908.0,16379.0,17510.0,66.0
2018Q4,2018,Q4,Table 1,1,LFI,G-10 and Luxembourg,country_data,19,SWITZERLAND,26923.0,29734.0,5708.0,24026.0,5825.0,62482.0,17641.0,3343.0,67976.0,70123.0,34513.0,36660.0,1098.0
