period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Ultimate_Risk_Basis_2_Cross_border_Claims_Excluding_Claims,Claims_on_Local_Residents_Total,In_Non_Local_Currency,In_Local_Currency,Claims_Resulting_From_the,Country_Risk_Claims_4,Off_Balance_Sheet_Items_Cross_Border_and_Local_Commitments_Unused_Commitments,Guarantees_Excluding_Credit_Derivatives,Credit_Derivatives_By_Reference_Gross_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Gross_Net_5_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Trade_Finance
2016Q2,2016,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,10,BELGIUM,773.0,17.0,1.0,16.0,0.0,790.0,752.0,1.0,80.0,80.0,20.0,20.0,1.0
2016Q2,2016,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,11,CANADA,36586.0,16739.0,1621.0,15118.0,3089.0,56414.0,41828.0,3310.0,269.0,335.0,122.0,179.0,76.0
2016Q2,2016,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,12,FRANCE,5814.0,1382.0,15.0,1367.0,178.0,7374.0,334.0,111.0,1764.0,1760.0,720.0,716.0,213.0
2016Q2,2016,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,13,GERMANY,10587.0,328.0,5.0,323.0,152.0,11067.0,745.0,346.0,1528.0,1525.0,744.0,741.0,145.0
2016Q2,2016,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,14,ITALY,323.0,1202.0,27.0,1175.0,1.0,1526.0,625.0,106.0,2988.0,2982.0,956.0,950.0,125.0
2016Q2,2016,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,15,JAPAN,14044.0,2802.0,0.0,2802.0,21.0,16867.0,539.0,243.0,712.0,712.0,347.0,346.0,14.0
2016Q2,2016,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,16,LUXEMBOURG,4311.0,1147.0,54.0,1093.0,38.0,5496.0,1271.0,215.0,184.0,182.0,91.0,90.0,0.0
2016Q2,2016,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,17,NETHERLANDS,5884.0,988.0,848.0,140.0,80.0,6952.0,1121.0,591.0,306.0,301.0,137.0,132.0,86.0
2016Q2,2016,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,18,SWEDEN,4004.0,47.0,3.0,44.0,2.0,4053.0,74.0,53.0,41.0,42.0,39.0,40.0,15.0
2016Q2,2016,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,19,SWITZERLAND,3950.0,209.0,1.0,208.0,140.0,4299.0,465.0,249.0,43.0,40.0,30.0,27.0,99.0
2016Q2,2016,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,20,UNITED KINGDOM,17419.0,17388.0,1311.0,16077.0,2680.0,37487.0,24254.0,863.0,397.0,400.0,275.0,279.0,203.0
2016Q2,2016,Q2,Table 1,1,All Others,Non G-10 Developed Countries,country_data,24,AUSTRALIA,8075.0,4382.0,12.0,4370.0,81.0,12538.0,6152.0,465.0,540.0,541.0,351.0,352.0,31.0
2016Q2,2016,Q2,Table 1,1,All Others,Non G-10 Developed Countries,country_data,25,AUSTRIA,342.0,58.0,0.0,58.0,0.0,400.0,128.0,0.0,29.0,24.0,11.0,6.0,0.0
2016Q2,2016,Q2,Table 1,1,All Others,Non G-10 Developed Countries,country_data,26,CYPRUS,43.0,0.0,0.0,0.0,0.0,43.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2016Q2,2016,Q2,Table 1,1,All Others,Non G-10 Developed Countries,country_data,27,DENMARK,603.0,22.0,0.0,22.0,15.0,640.0,31.0,1.0,107.0,107.0,85.0,85.0,0.0
2016Q2,2016,Q2,Table 1,1,All Others,Non G-10 Developed Countries,country_data,28,FINLAND,813.0,86.0,0.0,86.0,0.0,899.0,3.0,0.0,76.0,76.0,42.0,42.0,0.0
2016Q2,2016,Q2,Table 1,1,All Others,Non G-10 Developed Countries,country_data,29,GREECE,110.0,0.0,0.0,0.0,0.0,110.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0
2016Q2,2016,Q2,Table 1,1,All Others,Non G-10 Developed Countries,country_data,30,IRELAND,3661.0,1041.0,3.0,1038.0,117.0,4819.0,2433.0,91.0,35.0,32.0,25.0,22.0,27.0
2016Q2,2016,Q2,Table 1,1,All Others,Non G-10 Developed Countries,country_data,31,ISRAEL,718.0,31.0,0.0,31.0,4.0,753.0,675.0,175.0,205.0,206.0,87.0,88.0,102.0
2016Q2,2016,Q2,Table 1,1,All Others,Non G-10 Developed Countries,country_data,32,NEW ZEALAND,264.0,251.0,0.0,251.0,2.0,517.0,419.0,9.0,25.0,25.0,25.0,25.0,0.0
2016Q2,2016,Q2,Table 1,1,All Others,Non G-10 Developed Countries,country_data,33,NORWAY,1499.0,33.0,0.0,33.0,1.0,1533.0,52.0,32.0,106.0,107.0,99.0,101.0,13.0
2016Q2,2016,Q2,Table 1,1,All Others,Non G-10 Developed Countries,country_data,34,PORTUGAL,195.0,0.0,0.0,0.0,2.0,197.0,7.0,1.0,286.0,284.0,150.0,147.0,4.0
