period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Ultimate_Risk_Claims_2_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other
2016Q2,2016,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,9,BELGIUM,5348.0,466.0,5814.0,468.0,16.0,484.0,1121.0,7419.0,4080.0,467.0,4547.0,34.0,0.0,34.0
2016Q2,2016,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,10,CANADA,16691.0,1401.0,18092.0,23584.0,9722.0,33306.0,2867.0,54265.0,16626.0,1322.0,17948.0,7487.0,23.0,7510.0
2016Q2,2016,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,11,FRANCE,22688.0,926.0,23614.0,2970.0,1305.0,4275.0,2192.0,30081.0,24466.0,880.0,25346.0,136.0,35.0,171.0
2016Q2,2016,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,12,GERMANY,27155.0,945.0,28100.0,860.0,321.0,1181.0,5726.0,35007.0,26989.0,681.0,27670.0,148.0,9.0,157.0
2016Q2,2016,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,13,ITALY,8210.0,252.0,8462.0,2564.0,1119.0,3683.0,1932.0,14077.0,8362.0,236.0,8598.0,244.0,36.0,280.0
2016Q2,2016,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,14,JAPAN,13113.0,333.0,13446.0,17892.0,1576.0,19468.0,1507.0,34421.0,12054.0,335.0,12389.0,1930.0,0.0,1930.0
2016Q2,2016,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,15,LUXEMBOURG,12913.0,534.0,13447.0,2182.0,2.0,2184.0,1556.0,17187.0,17462.0,258.0,17720.0,229.0,0.0,229.0
2016Q2,2016,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,16,NETHERLANDS,22137.0,203.0,22340.0,1004.0,339.0,1343.0,2706.0,26389.0,34768.0,192.0,34960.0,848.0,0.0,848.0
2016Q2,2016,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,17,SWEDEN,4782.0,210.0,4992.0,39.0,4.0,43.0,188.0,5223.0,5015.0,214.0,5229.0,4.0,0.0,4.0
2016Q2,2016,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,18,SWITZERLAND,12754.0,751.0,13505.0,2779.0,3521.0,6300.0,1952.0,21757.0,12532.0,745.0,13277.0,2504.0,3074.0,5578.0
2016Q2,2016,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,19,UNITED KINGDOM,18615.0,5560.0,24175.0,60540.0,17822.0,78362.0,8513.0,111050.0,16977.0,5373.0,22350.0,12292.0,1529.0,13821.0
2016Q2,2016,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,23,AUSTRALIA,8996.0,622.0,9618.0,9558.0,11885.0,21443.0,961.0,32022.0,9310.0,639.0,9949.0,2353.0,0.0,2353.0
2016Q2,2016,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,24,AUSTRIA,2724.0,15.0,2739.0,26.0,31.0,57.0,135.0,2931.0,3538.0,14.0,3552.0,0.0,0.0,0.0
2016Q2,2016,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,25,CYPRUS,423.0,7.0,430.0,0.0,0.0,0.0,7.0,437.0,886.0,7.0,893.0,0.0,0.0,0.0
2016Q2,2016,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,26,DENMARK,2872.0,13.0,2885.0,23.0,0.0,23.0,1203.0,4111.0,2666.0,10.0,2676.0,3.0,0.0,3.0
2016Q2,2016,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,27,FINLAND,2238.0,3.0,2241.0,26.0,53.0,79.0,180.0,2500.0,2608.0,4.0,2612.0,1.0,0.0,1.0
2016Q2,2016,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,28,GREECE,453.0,27.0,480.0,4.0,0.0,4.0,3.0,487.0,657.0,23.0,680.0,0.0,0.0,0.0
2016Q2,2016,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,29,IRELAND,14471.0,330.0,14801.0,2542.0,0.0,2542.0,1135.0,18478.0,14808.0,206.0,15014.0,281.0,0.0,281.0
2016Q2,2016,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,30,ISRAEL,2677.0,370.0,3047.0,459.0,0.0,459.0,648.0,4154.0,1575.0,284.0,1859.0,231.0,0.0,231.0
2016Q2,2016,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,31,NEW ZEALAND,490.0,71.0,561.0,407.0,109.0,516.0,79.0,1156.0,783.0,70.0,853.0,8.0,0.0,8.0
2016Q2,2016,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,32,NORWAY,2265.0,32.0,2297.0,30.0,1.0,31.0,289.0,2617.0,2115.0,23.0,2138.0,1.0,0.0,1.0
2016Q2,2016,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,33,PORTUGAL,731.0,40.0,771.0,127.0,0.0,127.0,107.0,1005.0,781.0,49.0,830.0,38.0,0.0,38.0
2016Q2,2016,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,34,SLOVAKIA,331.0,0.0,331.0,155.0,0.0,155.0,32.0,518.0,226.0,0.0,226.0,15.0,0.0,15.0
2016Q2,2016,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,35,SPAIN,13298.0,1333.0,14631.0,1626.0,288.0,1914.0,881.0,17426.0,13712.0,1377.0,15089.0,15.0,0.0,15.0
2016Q2,2016,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,36,OTHER NON G-10 DEV.,432.0,69.0,501.0,0.0,0.0,0.0,103.0,604.0,465.0,74.0,539.0,0.0,0.0,0.0
2016Q2,2016,Q2,Table 4.2,4.2,All Banks,Eastern Europe,country_data,40,BULGARIA,55.0,1.0,56.0,53.0,0.0,53.0,1.0,110.0,94.0,0.0,94.0,37.0,0.0,37.0
2016Q2,2016,Q2,Table 4.2,4.2,All Banks,Eastern Europe,country_data,41,CZECH REPUBLIC,207.0,45.0,252.0,891.0,2.0,893.0,130.0,1275.0,345.0,45.0,390.0,370.0,0.0,370.0
2016Q2,2016,Q2,Table 4.2,4.2,All Banks,Eastern Europe,country_data,42,HUNGARY,403.0,6.0,409.0,403.0,226.0,629.0,25.0,1063.0,288.0,5.0,293.0,171.0,0.0,171.0
2016Q2,2016,Q2,Table 4.2,4.2,All Banks,Eastern Europe,country_data,43,KOSOVO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016Q2,2016,Q2,Table 4.2,4.2,All Banks,Eastern Europe,country_data,44,POLAND,541.0,11.0,552.0,2638.0,1638.0,4276.0,63.0,4891.0,511.0,9.0,520.0,644.0,22.0,666.0
2016Q2,2016,Q2,Table 4.2,4.2,All Banks,Eastern Europe,country_data,45,ROMANIA,89.0,4.0,93.0,264.0,0.0,264.0,3.0,360.0,152.0,4.0,156.0,98.0,0.0,98.0
2016Q2,2016,Q2,Table 4.2,4.2,All Banks,Eastern Europe,country_data,46,RUSSIA,4342.0,267.0,4609.0,1413.0,736.0,2149.0,256.0,7014.0,3509.0,267.0,3776.0,449.0,7.0,456.0
2016Q2,2016,Q2,Table 4.2,4.2,All Banks,Eastern Europe,country_data,47,TURKEY,3783.0,175.0,3958.0,1250.0,0.0,1250.0,249.0,5457.0,3466.0,143.0,3609.0,435.0,0.0,435.0
2016Q2,2016,Q2,Table 4.2,4.2,All Banks,Eastern Europe,country_data,48,OTHER E. EUROPE,633.0,14.0,647.0,75.0,3.0,78.0,4.0,729.0,694.0,7.0,701.0,7.0,0.0,7.0
2016Q2,2016,Q2,Table 4.2,4.2,All Banks,Latin America and Caribbean,country_data,52,ANGUILLA,49.0,0.0,49.0,0.0,0.0,0.0,5.0,54.0,77.0,0.0,77.0,0.0,0.0,0.0
2016Q2,2016,Q2,Table 4.2,4.2,All Banks,Latin America and Caribbean,country_data,53,ARGENTINA,868.0,236.0,1104.0,1274.0,1026.0,2300.0,22.0,3426.0,1173.0,254.0,1427.0,139.0,79.0,218.0
2016Q2,2016,Q2,Table 4.2,4.2,All Banks,Latin America and Caribbean,country_data,54,BRAZIL,26024.0,1314.0,27338.0,5653.0,1148.0,6801.0,2489.0,36628.0,19901.0,1188.0,21089.0,1300.0,1.0,1301.0
2016Q2,2016,Q2,Table 4.2,4.2,All Banks,Latin America and Caribbean,country_data,55,CHILE,3320.0,70.0,3390.0,92.0,1.0,93.0,312.0,3795.0,3635.0,101.0,3736.0,0.0,0.0,0.0
2016Q2,2016,Q2,Table 4.2,4.2,All Banks,Latin America and Caribbean,country_data,56,COLOMBIA,2979.0,260.0,3239.0,573.0,1587.0,2160.0,189.0,5588.0,2954.0,214.0,3168.0,12.0,0.0,12.0
2016Q2,2016,Q2,Table 4.2,4.2,All Banks,Latin America and Caribbean,country_data,57,COSTA RICA,380.0,15.0,395.0,21.0,0.0,21.0,29.0,445.0,333.0,28.0,361.0,3.0,0.0,3.0
2016Q2,2016,Q2,Table 4.2,4.2,All Banks,Latin America and Caribbean,country_data,58,DOMINICAN REPUBLIC,377.0,67.0,444.0,87.0,0.0,87.0,2.0,533.0,561.0,153.0,714.0,72.0,0.0,72.0
