period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Foreign_Office_Liabilities_By_Country_of_Foreign_Office_Non_Local_Currency,Local_Currency,Total,By_Country_of_Creditor,Net_Due_To_or,Memorandum_Items_9_Securities_HTM_and_AFS,Trading_Assets_Assets_Held_for_Trading,Offsetting_Positions_for_Trading,Collateralized_Claims_Not_Subject_Total_Collateral,Of_Which_Cash,Of_Which_Same_Country,Of_Which_Resale_Reverse_Repurchase
2016Q2,2016,Q2,Table 3,3,All Others,G-10 and Luxembourg,country_data,8,BELGIUM,0.0,0.0,0.0,13.0,10.0,130.0,4.0,0.0,0.0,0.0,0.0,0.0
2016Q2,2016,Q2,Table 3,3,All Others,G-10 and Luxembourg,country_data,9,CANADA,1681.0,4882.0,6563.0,4535.0,10719.0,19703.0,709.0,48.0,6606.0,0.0,1220.0,6271.0
2016Q2,2016,Q2,Table 3,3,All Others,G-10 and Luxembourg,country_data,10,FRANCE,11.0,551.0,562.0,618.0,1549.0,1015.0,169.0,22.0,87.0,0.0,87.0,85.0
2016Q2,2016,Q2,Table 3,3,All Others,G-10 and Luxembourg,country_data,11,GERMANY,2.0,440.0,442.0,909.0,102.0,2609.0,151.0,0.0,204.0,0.0,204.0,45.0
2016Q2,2016,Q2,Table 3,3,All Others,G-10 and Luxembourg,country_data,12,ITALY,0.0,199.0,199.0,770.0,1009.0,68.0,64.0,0.0,0.0,0.0,0.0,0.0
2016Q2,2016,Q2,Table 3,3,All Others,G-10 and Luxembourg,country_data,13,JAPAN,7.0,2115.0,2122.0,2176.0,-2.0,967.0,63.0,0.0,8396.0,0.0,2.0,8394.0
2016Q2,2016,Q2,Table 3,3,All Others,G-10 and Luxembourg,country_data,14,LUXEMBOURG,1677.0,711.0,2388.0,1455.0,592.0,224.0,24.0,15.0,115.0,0.0,63.0,54.0
2016Q2,2016,Q2,Table 3,3,All Others,G-10 and Luxembourg,country_data,15,NETHERLANDS,25.0,219.0,244.0,2485.0,1486.0,1712.0,172.0,8.0,54.0,0.0,17.0,43.0
2016Q2,2016,Q2,Table 3,3,All Others,G-10 and Luxembourg,country_data,16,SWEDEN,0.0,19.0,19.0,760.0,-63.0,1857.0,67.0,17.0,116.0,0.0,116.0,17.0
2016Q2,2016,Q2,Table 3,3,All Others,G-10 and Luxembourg,country_data,17,SWITZERLAND,0.0,3.0,3.0,1133.0,239.0,396.0,150.0,0.0,191.0,0.0,11.0,180.0
2016Q2,2016,Q2,Table 3,3,All Others,G-10 and Luxembourg,country_data,18,UNITED KINGDOM,26920.0,16953.0,43873.0,14793.0,-9884.0,5938.0,432.0,15.0,2288.0,0.0,1725.0,807.0
2016Q2,2016,Q2,Table 3,3,All Others,Non G-10 Developed Countries,country_data,22,AUSTRALIA,3554.0,4396.0,7950.0,7328.0,-2852.0,5897.0,241.0,54.0,55.0,0.0,55.0,18.0
2016Q2,2016,Q2,Table 3,3,All Others,Non G-10 Developed Countries,country_data,23,AUSTRIA,0.0,40.0,40.0,34.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2016Q2,2016,Q2,Table 3,3,All Others,Non G-10 Developed Countries,country_data,24,CYPRUS,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016Q2,2016,Q2,Table 3,3,All Others,Non G-10 Developed Countries,country_data,25,DENMARK,0.0,3.0,3.0,92.0,27.0,197.0,36.0,27.0,50.0,0.0,10.0,40.0
