period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Immediate_Counterparty_Basis_Cross_Border_Claims_Excluding_Claims,Claims_on_Local_Residents,Remaining_Maturity_less_than,Claims_on_Local_Residents,Total_Cross_Border_and_Local,Risk_Transfers_Outward_Risk_Transfers_7,Inward_Risk_Transfers_8,Total_Cross_Border_and_Local
2022Q4,2022,Q4,Table 2,2,LFI,G-10 and Luxembourg,region_header,6,G-10 and Luxembourg,,,,,,,,
2022Q4,2022,Q4,Table 2,2,LFI,G-10 and Luxembourg,country_data,7,BELGIUM,21962.0,34.0,19046.0,157.0,22153.0,1185.0,764.0,21731.0
2022Q4,2022,Q4,Table 2,2,LFI,G-10 and Luxembourg,country_data,8,CANADA,93392.0,9940.0,85854.0,52150.0,155482.0,8287.0,13587.0,160782.0
2022Q4,2022,Q4,Table 2,2,LFI,G-10 and Luxembourg,country_data,9,FRANCE,202166.0,694.0,181269.0,30654.0,233514.0,4016.0,7258.0,236758.0
2022Q4,2022,Q4,Table 2,2,LFI,G-10 and Luxembourg,country_data,10,GERMANY,94888.0,1544.0,81351.0,244366.0,340798.0,7155.0,12193.0,345837.0
2022Q4,2022,Q4,Table 2,2,LFI,G-10 and Luxembourg,country_data,11,ITALY,44692.0,341.0,38723.0,4993.0,50026.0,625.0,2136.0,51536.0
2022Q4,2022,Q4,Table 2,2,LFI,G-10 and Luxembourg,country_data,12,JAPAN,104364.0,27991.0,106933.0,310279.0,442634.0,1294.0,21025.0,462368.0
2022Q4,2022,Q4,Table 2,2,LFI,G-10 and Luxembourg,country_data,13,LUXEMBOURG,86573.0,2377.0,58194.0,3431.0,92381.0,19350.0,3475.0,76506.0
2022Q4,2022,Q4,Table 2,2,LFI,G-10 and Luxembourg,country_data,14,NETHERLANDS,42330.0,59.0,30090.0,8954.0,51343.0,7073.0,6300.0,50571.0
2022Q4,2022,Q4,Table 2,2,LFI,G-10 and Luxembourg,country_data,15,SWEDEN,18377.0,16.0,16054.0,150.0,18543.0,3084.0,1004.0,16462.0
2022Q4,2022,Q4,Table 2,2,LFI,G-10 and Luxembourg,country_data,16,SWITZERLAND,24932.0,7127.0,27943.0,27724.0,59783.0,2895.0,4312.0,61200.0
2022Q4,2022,Q4,Table 2,2,LFI,G-10 and Luxembourg,country_data,17,UNITED KINGDOM,74368.0,96926.0,103648.0,276766.0,448060.0,23229.0,25345.0,450173.0
2022Q4,2022,Q4,Table 2,2,LFI,G-10 and Luxembourg,subtotal,18,Total,808044.0,147049.0,749105.0,959624.0,1914717.0,78193.0,97399.0,1933924.0
2022Q4,2022,Q4,Table 2,2,LFI,G-10 and Luxembourg,empty,19,,,,,,,,,
2022Q4,2022,Q4,Table 2,2,LFI,Non G-10 Developed Countries,region_header,20,Non G-10 Developed Countries,,,,,,,,
2022Q4,2022,Q4,Table 2,2,LFI,Non G-10 Developed Countries,country_data,21,AUSTRALIA,22919.0,4819.0,19793.0,71901.0,99639.0,5355.0,3123.0,97412.0
2022Q4,2022,Q4,Table 2,2,LFI,Non G-10 Developed Countries,country_data,22,AUSTRIA,8257.0,0.0,6754.0,1.0,8258.0,703.0,701.0,8257.0
2022Q4,2022,Q4,Table 2,2,LFI,Non G-10 Developed Countries,country_data,23,CYPRUS,1702.0,0.0,1243.0,0.0,1702.0,241.0,493.0,1955.0
2022Q4,2022,Q4,Table 2,2,LFI,Non G-10 Developed Countries,country_data,24,DENMARK,8635.0,9.0,8090.0,422.0,9066.0,227.0,969.0,9806.0
2022Q4,2022,Q4,Table 2,2,LFI,Non G-10 Developed Countries,country_data,25,FINLAND,10244.0,0.0,9389.0,24.0,10268.0,131.0,2709.0,12847.0
2022Q4,2022,Q4,Table 2,2,LFI,Non G-10 Developed Countries,country_data,26,GREECE,2403.0,0.0,2272.0,186.0,2589.0,91.0,73.0,2570.0
2022Q4,2022,Q4,Table 2,2,LFI,Non G-10 Developed Countries,country_data,27,IRELAND,80904.0,3897.0,54520.0,14635.0,99436.0,6068.0,3561.0,96926.0
2022Q4,2022,Q4,Table 2,2,LFI,Non G-10 Developed Countries,country_data,28,ISRAEL,15020.0,165.0,12920.0,4230.0,19415.0,298.0,420.0,19540.0
2022Q4,2022,Q4,Table 2,2,LFI,Non G-10 Developed Countries,country_data,29,NEW ZEALAND,3149.0,9.0,2710.0,2051.0,5209.0,290.0,84.0,5007.0
2022Q4,2022,Q4,Table 2,2,LFI,Non G-10 Developed Countries,country_data,30,NORWAY,24733.0,2.0,23667.0,60.0,24795.0,179.0,773.0,25392.0
2022Q4,2022,Q4,Table 2,2,LFI,Non G-10 Developed Countries,country_data,31,PORTUGAL,3532.0,0.0,3043.0,17.0,3549.0,121.0,123.0,3552.0
2022Q4,2022,Q4,Table 2,2,LFI,Non G-10 Developed Countries,country_data,32,SLOVAKIA,1116.0,1.0,1110.0,138.0,1255.0,56.0,11.0,1213.0
2022Q4,2022,Q4,Table 2,2,LFI,Non G-10 Developed Countries,country_data,33,SPAIN,31501.0,168.0,23925.0,869.0,32538.0,719.0,1867.0,33687.0
2022Q4,2022,Q4,Table 2,2,LFI,Non G-10 Developed Countries,country_data,34,OTHER NON G-10 DEV.,32406.0,0.0,31887.0,3.0,32409.0,523.0,179.0,32063.0
2022Q4,2022,Q4,Table 2,2,LFI,Non G-10 Developed Countries,subtotal,35,Total,246521.0,9070.0,201323.0,94537.0,350128.0,15002.0,15086.0,350227.0
2022Q4,2022,Q4,Table 2,2,LFI,Non G-10 Developed Countries,empty,36,,,,,,,,,
2022Q4,2022,Q4,Table 2,2,LFI,Eastern Europe,region_header,37,Eastern Europe,,,,,,,,
2022Q4,2022,Q4,Table 2,2,LFI,Eastern Europe,country_data,38,BULGARIA,351.0,65.0,273.0,578.0,994.0,37.0,0.0,955.0
2022Q4,2022,Q4,Table 2,2,LFI,Eastern Europe,country_data,39,CZECH REPUBLIC,4218.0,441.0,4151.0,2991.0,7650.0,152.0,42.0,7540.0
2022Q4,2022,Q4,Table 2,2,LFI,Eastern Europe,country_data,40,HUNGARY,6301.0,293.0,6479.0,1180.0,7774.0,296.0,83.0,7561.0
2022Q4,2022,Q4,Table 2,2,LFI,Eastern Europe,country_data,41,KOSOVO,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2022Q4,2022,Q4,Table 2,2,LFI,Eastern Europe,country_data,42,POLAND,3485.0,1166.0,4035.0,9546.0,14197.0,825.0,431.0,13804.0
2022Q4,2022,Q4,Table 2,2,LFI,Eastern Europe,country_data,43,ROMANIA,700.0,474.0,1052.0,1647.0,2821.0,281.0,5.0,2546.0
2022Q4,2022,Q4,Table 2,2,LFI,Eastern Europe,country_data,44,RUSSIA,1156.0,911.0,1780.0,7575.0,9642.0,655.0,116.0,9104.0
2022Q4,2022,Q4,Table 2,2,LFI,Eastern Europe,country_data,45,TURKEY,8609.0,541.0,7546.0,1354.0,10504.0,1374.0,954.0,10085.0
2022Q4,2022,Q4,Table 2,2,LFI,Eastern Europe,country_data,46,OTHER E. EUROPE,1981.0,109.0,1796.0,915.0,3005.0,364.0,241.0,2881.0
2022Q4,2022,Q4,Table 2,2,LFI,Eastern Europe,subtotal,47,Total,26802.0,4000.0,27112.0,25786.0,56588.0,3984.0,1872.0,54477.0
2022Q4,2022,Q4,Table 2,2,LFI,Eastern Europe,empty,48,,,,,,,,,
2022Q4,2022,Q4,Table 2,2,LFI,Latin America and Caribbean,region_header,49,Latin America and Caribbean,,,,,,,,
2022Q4,2022,Q4,Table 2,2,LFI,Latin America and Caribbean,country_data,50,ANGUILLA,2109.0,0.0,2018.0,0.0,2109.0,1340.0,0.0,769.0
2022Q4,2022,Q4,Table 2,2,LFI,Latin America and Caribbean,country_data,51,ARGENTINA,1441.0,589.0,1739.0,4354.0,6384.0,576.0,49.0,5855.0
2022Q4,2022,Q4,Table 2,2,LFI,Latin America and Caribbean,country_data,52,BRAZIL,38950.0,2911.0,33104.0,42745.0,84606.0,4422.0,8530.0,88715.0
2022Q4,2022,Q4,Table 2,2,LFI,Latin America and Caribbean,country_data,53,CHILE,7681.0,23.0,6689.0,3085.0,10789.0,399.0,599.0,10991.0
2022Q4,2022,Q4,Table 2,2,LFI,Latin America and Caribbean,country_data,54,COLOMBIA,4421.0,2.0,3166.0,3114.0,7537.0,970.0,258.0,6825.0
2022Q4,2022,Q4,Table 2,2,LFI,Latin America and Caribbean,country_data,55,COSTA RICA,521.0,214.0,657.0,648.0,1383.0,91.0,139.0,1434.0
2022Q4,2022,Q4,Table 2,2,LFI,Latin America and Caribbean,country_data,56,DOMINICAN REPUBLIC,981.0,38.0,935.0,298.0,1317.0,175.0,82.0,1220.0
