period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_on_Banking_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Public_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Non_Bank_Financial_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents
2022Q4,2022,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,region_header,7,G-10 and Luxembourg,,,,,,,,,,,,,,,,,,
2022Q4,2022,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,8,BELGIUM,8700.0,166.0,252.0,9118.0,9113.0,11.0,7730.0,8.0,170.0,7908.0,7645.0,0.0,1654.0,44.0,239.0,1937.0,1682.0,17.0
2022Q4,2022,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,9,CANADA,28746.0,5407.0,3680.0,37833.0,25775.0,1265.0,9046.0,24234.0,1328.0,34608.0,8966.0,17.0,45672.0,10804.0,10283.0,66759.0,45601.0,1347.0
2022Q4,2022,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,10,FRANCE,34738.0,1710.0,5596.0,42044.0,33415.0,68.0,30006.0,10889.0,5273.0,46168.0,27968.0,0.0,118750.0,14790.0,4719.0,138259.0,120530.0,449.0
2022Q4,2022,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,11,GERMANY,13977.0,6275.0,3447.0,23699.0,13441.0,889.0,23399.0,205362.0,11259.0,240020.0,18559.0,13.0,41682.0,29776.0,16058.0,87516.0,45020.0,388.0
2022Q4,2022,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,12,ITALY,12189.0,165.0,887.0,13241.0,11259.0,13.0,22363.0,263.0,2567.0,25193.0,22235.0,0.0,4448.0,1652.0,1497.0,7597.0,4463.0,149.0
2022Q4,2022,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,13,JAPAN,69819.0,30617.0,8174.0,108610.0,53445.0,26079.0,25818.0,134357.0,3674.0,163849.0,25689.0,1.0,12337.0,137148.0,9147.0,158632.0,11609.0,703.0
2022Q4,2022,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,14,LUXEMBOURG,1277.0,194.0,60.0,1531.0,2827.0,264.0,209.0,1071.0,47.0,1327.0,205.0,0.0,55511.0,3562.0,9511.0,68584.0,60106.0,1935.0
2022Q4,2022,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,15,NETHERLANDS,6529.0,285.0,1784.0,8598.0,4020.0,2.0,4159.0,8432.0,2245.0,14836.0,3988.0,0.0,13738.0,27.0,5576.0,19341.0,15201.0,3.0
2022Q4,2022,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,16,SWEDEN,5032.0,13.0,233.0,5278.0,7291.0,0.0,715.0,130.0,92.0,937.0,641.0,0.0,3943.0,7.0,629.0,4579.0,4085.0,7.0
2022Q4,2022,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,17,SWITZERLAND,7297.0,173.0,2742.0,10212.0,6154.0,139.0,764.0,27330.0,16.0,28110.0,626.0,11.0,7477.0,5149.0,1649.0,14275.0,7188.0,5206.0
