period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Ultimate_Risk_Claims_2_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other
2019Q4,2019,Q4,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,9,BELGIUM,4998.0,5.0,5003.0,205.0,129.0,334.0,290.0,5627.0,3824.0,15.0,3839.0,118.0,2.0,120.0
2019Q4,2019,Q4,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,10,CANADA,14550.0,426.0,14976.0,18744.0,826.0,19570.0,1464.0,36010.0,13768.0,213.0,13981.0,7120.0,3.0,7123.0
2019Q4,2019,Q4,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,11,FRANCE,21582.0,473.0,22055.0,6878.0,1044.0,7922.0,1830.0,31807.0,19557.0,460.0,20017.0,30.0,4.0,34.0
2019Q4,2019,Q4,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,12,GERMANY,30503.0,95.0,30598.0,2280.0,144.0,2424.0,6709.0,39731.0,24350.0,846.0,25196.0,612.0,94.0,706.0
2019Q4,2019,Q4,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,13,ITALY,9469.0,295.0,9764.0,2339.0,682.0,3021.0,457.0,13242.0,8330.0,287.0,8617.0,255.0,33.0,288.0
2019Q4,2019,Q4,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,14,JAPAN,20965.0,126.0,21091.0,38125.0,2.0,38127.0,556.0,59774.0,19492.0,99.0,19591.0,2906.0,0.0,2906.0
2019Q4,2019,Q4,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,15,LUXEMBOURG,9168.0,144.0,9312.0,896.0,38.0,934.0,504.0,10750.0,20763.0,8.0,20771.0,442.0,0.0,442.0
2019Q4,2019,Q4,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,16,NETHERLANDS,18485.0,122.0,18607.0,1488.0,295.0,1783.0,2064.0,22454.0,24761.0,118.0,24879.0,2.0,0.0,2.0
2019Q4,2019,Q4,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,17,SWEDEN,6163.0,31.0,6194.0,20.0,0.0,20.0,146.0,6360.0,5679.0,35.0,5714.0,10.0,0.0,10.0
2019Q4,2019,Q4,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,18,SWITZERLAND,13627.0,378.0,14005.0,600.0,2092.0,2692.0,631.0,17328.0,12836.0,303.0,13139.0,664.0,1606.0,2270.0
2019Q4,2019,Q4,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,19,UNITED KINGDOM,19757.0,3704.0,23461.0,43974.0,3197.0,47171.0,6313.0,76945.0,17526.0,3289.0,20815.0,11203.0,491.0,11694.0
2019Q4,2019,Q4,Table 4.2,4.2,LFI,Non G-10 Developed Countries,country_data,23,AUSTRALIA,5991.0,132.0,6123.0,11330.0,8997.0,20327.0,547.0,26997.0,5242.0,133.0,5375.0,2059.0,0.0,2059.0
2019Q4,2019,Q4,Table 4.2,4.2,LFI,Non G-10 Developed Countries,country_data,24,AUSTRIA,1677.0,41.0,1718.0,0.0,0.0,0.0,107.0,1825.0,2391.0,41.0,2432.0,0.0,0.0,0.0
2019Q4,2019,Q4,Table 4.2,4.2,LFI,Non G-10 Developed Countries,country_data,25,CYPRUS,557.0,21.0,578.0,0.0,0.0,0.0,18.0,596.0,683.0,23.0,706.0,0.0,0.0,0.0
2019Q4,2019,Q4,Table 4.2,4.2,LFI,Non G-10 Developed Countries,country_data,26,DENMARK,2261.0,33.0,2294.0,4.0,0.0,4.0,291.0,2589.0,1990.0,23.0,2013.0,1.0,0.0,1.0
2019Q4,2019,Q4,Table 4.2,4.2,LFI,Non G-10 Developed Countries,country_data,27,FINLAND,4075.0,1.0,4076.0,6.0,0.0,6.0,61.0,4143.0,3787.0,1.0,3788.0,0.0,0.0,0.0
2019Q4,2019,Q4,Table 4.2,4.2,LFI,Non G-10 Developed Countries,country_data,28,GREECE,238.0,19.0,257.0,138.0,0.0,138.0,12.0,407.0,436.0,18.0,454.0,0.0,0.0,0.0
2019Q4,2019,Q4,Table 4.2,4.2,LFI,Non G-10 Developed Countries,country_data,29,IRELAND,13429.0,107.0,13536.0,2133.0,386.0,2519.0,327.0,16382.0,14204.0,27.0,14231.0,1380.0,0.0,1380.0
2019Q4,2019,Q4,Table 4.2,4.2,LFI,Non G-10 Developed Countries,country_data,30,ISRAEL,2561.0,81.0,2642.0,142.0,0.0,142.0,166.0,2950.0,2597.0,117.0,2714.0,58.0,0.0,58.0
2019Q4,2019,Q4,Table 4.2,4.2,LFI,Non G-10 Developed Countries,country_data,31,NEW ZEALAND,419.0,16.0,435.0,266.0,0.0,266.0,86.0,787.0,498.0,17.0,515.0,118.0,0.0,118.0
2019Q4,2019,Q4,Table 4.2,4.2,LFI,Non G-10 Developed Countries,country_data,32,NORWAY,3104.0,11.0,3115.0,1.0,1.0,2.0,221.0,3338.0,2812.0,10.0,2822.0,0.0,0.0,0.0
2019Q4,2019,Q4,Table 4.2,4.2,LFI,Non G-10 Developed Countries,country_data,33,PORTUGAL,1257.0,41.0,1298.0,22.0,0.0,22.0,215.0,1535.0,1104.0,43.0,1147.0,0.0,0.0,0.0
2019Q4,2019,Q4,Table 4.2,4.2,LFI,Non G-10 Developed Countries,country_data,34,SLOVAKIA,150.0,1.0,151.0,171.0,0.0,171.0,20.0,342.0,194.0,1.0,195.0,7.0,0.0,7.0
2019Q4,2019,Q4,Table 4.2,4.2,LFI,Non G-10 Developed Countries,country_data,35,SPAIN,13220.0,281.0,13501.0,855.0,1.0,856.0,376.0,14733.0,11724.0,297.0,12021.0,155.0,0.0,155.0
2019Q4,2019,Q4,Table 4.2,4.2,LFI,Non G-10 Developed Countries,country_data,36,OTHER NON G-10 DEV.,195.0,285.0,480.0,0.0,0.0,0.0,10.0,490.0,382.0,151.0,533.0,0.0,0.0,0.0
2019Q4,2019,Q4,Table 4.2,4.2,LFI,Eastern Europe,country_data,40,BULGARIA,5.0,0.0,5.0,76.0,0.0,76.0,4.0,85.0,9.0,1.0,10.0,77.0,0.0,77.0
