period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Ultimate_Risk_Basis_2_Cross_border_Claims_Excluding_Claims,Claims_on_Local_Residents_Total,In_Non_Local_Currency,In_Local_Currency,Claims_Resulting_From_the,Country_Risk_Claims_4,Off_Balance_Sheet_Items_Cross_Border_and_Local_Commitments_Unused_Commitments,Guarantees_Excluding_Credit_Derivatives,Credit_Derivatives_By_Reference_Gross_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Gross_Net_5_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Trade_Finance
2019Q4,2019,Q4,Table 1,1,All Others,G-10 and Luxembourg,country_data,10,BELGIUM,1504.0,171.0,0.0,171.0,0.0,1675.0,822.0,90.0,9.0,9.0,9.0,9.0,156.0
2019Q4,2019,Q4,Table 1,1,All Others,G-10 and Luxembourg,country_data,11,CANADA,31669.0,18913.0,3073.0,15840.0,1656.0,52238.0,41902.0,3984.0,384.0,1271.0,0.0,874.0,6.0
2019Q4,2019,Q4,Table 1,1,All Others,G-10 and Luxembourg,country_data,12,FRANCE,12653.0,1675.0,41.0,1634.0,297.0,14625.0,668.0,619.0,318.0,372.0,282.0,331.0,179.0
2019Q4,2019,Q4,Table 1,1,All Others,G-10 and Luxembourg,country_data,13,GERMANY,45658.0,1275.0,14.0,1261.0,572.0,47505.0,822.0,482.0,11.0,69.0,11.0,69.0,7.0
2019Q4,2019,Q4,Table 1,1,All Others,G-10 and Luxembourg,country_data,14,ITALY,387.0,1463.0,13.0,1450.0,0.0,1850.0,791.0,37.0,646.0,646.0,156.0,156.0,23.0
2019Q4,2019,Q4,Table 1,1,All Others,G-10 and Luxembourg,country_data,15,JAPAN,38921.0,4953.0,20.0,4933.0,77.0,43951.0,6964.0,183.0,98.0,7116.0,92.0,7091.0,5.0
2019Q4,2019,Q4,Table 1,1,All Others,G-10 and Luxembourg,country_data,16,LUXEMBOURG,11853.0,4986.0,60.0,4926.0,151.0,16990.0,1971.0,215.0,10.0,13.0,5.0,5.0,0.0
2019Q4,2019,Q4,Table 1,1,All Others,G-10 and Luxembourg,country_data,17,NETHERLANDS,5686.0,1227.0,868.0,359.0,178.0,7091.0,2901.0,597.0,1.0,0.0,1.0,0.0,60.0
2019Q4,2019,Q4,Table 1,1,All Others,G-10 and Luxembourg,country_data,18,SWEDEN,2928.0,204.0,0.0,204.0,3.0,3135.0,1378.0,45.0,4.0,4.0,4.0,4.0,4.0
2019Q4,2019,Q4,Table 1,1,All Others,G-10 and Luxembourg,country_data,19,SWITZERLAND,40172.0,289.0,0.0,289.0,121.0,40582.0,408.0,210.0,2.0,29.0,0.0,27.0,0.0
2019Q4,2019,Q4,Table 1,1,All Others,G-10 and Luxembourg,country_data,20,UNITED KINGDOM,81609.0,38886.0,10385.0,28501.0,1508.0,122003.0,33937.0,5135.0,297.0,47548.0,206.0,280.0,160.0
2019Q4,2019,Q4,Table 1,1,All Others,Non G-10 Developed Countries,country_data,24,AUSTRALIA,4423.0,7153.0,12.0,7141.0,714.0,12290.0,7011.0,566.0,525.0,526.0,418.0,418.0,1.0
2019Q4,2019,Q4,Table 1,1,All Others,Non G-10 Developed Countries,country_data,25,AUSTRIA,801.0,73.0,0.0,73.0,6.0,880.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0
2019Q4,2019,Q4,Table 1,1,All Others,Non G-10 Developed Countries,country_data,26,CYPRUS,52.0,0.0,0.0,0.0,0.0,52.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0
2019Q4,2019,Q4,Table 1,1,All Others,Non G-10 Developed Countries,country_data,27,DENMARK,491.0,17.0,0.0,17.0,0.0,508.0,19.0,0.0,0.0,194.0,0.0,194.0,0.0
2019Q4,2019,Q4,Table 1,1,All Others,Non G-10 Developed Countries,country_data,28,FINLAND,1284.0,85.0,0.0,85.0,4.0,1373.0,6.0,11.0,0.0,0.0,0.0,0.0,11.0
2019Q4,2019,Q4,Table 1,1,All Others,Non G-10 Developed Countries,country_data,29,GREECE,48.0,2.0,0.0,2.0,0.0,50.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2019Q4,2019,Q4,Table 1,1,All Others,Non G-10 Developed Countries,country_data,30,IRELAND,5395.0,5057.0,1.0,5056.0,203.0,10655.0,3093.0,150.0,37.0,84.0,0.0,43.0,0.0
2019Q4,2019,Q4,Table 1,1,All Others,Non G-10 Developed Countries,country_data,31,ISRAEL,1242.0,0.0,0.0,0.0,1.0,1243.0,420.0,74.0,19.0,58.0,0.0,39.0,55.0
2019Q4,2019,Q4,Table 1,1,All Others,Non G-10 Developed Countries,country_data,32,NEW ZEALAND,378.0,277.0,0.0,277.0,21.0,676.0,461.0,1.0,0.0,0.0,0.0,0.0,0.0
2019Q4,2019,Q4,Table 1,1,All Others,Non G-10 Developed Countries,country_data,33,NORWAY,2319.0,31.0,0.0,31.0,10.0,2360.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0
2019Q4,2019,Q4,Table 1,1,All Others,Non G-10 Developed Countries,country_data,34,PORTUGAL,184.0,0.0,0.0,0.0,0.0,184.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
2019Q4,2019,Q4,Table 1,1,All Others,Non G-10 Developed Countries,country_data,35,SLOVAKIA,8.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,1.0,1.0,1.0,1.0,0.0
2019Q4,2019,Q4,Table 1,1,All Others,Non G-10 Developed Countries,country_data,36,SPAIN,2049.0,644.0,13.0,631.0,93.0,2786.0,246.0,280.0,279.0,343.0,153.0,175.0,44.0
2019Q4,2019,Q4,Table 1,1,All Others,Non G-10 Developed Countries,country_data,37,OTHER NON G-10 DEV.,159.0,0.0,0.0,0.0,3.0,162.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0
2019Q4,2019,Q4,Table 1,1,All Others,Eastern Europe,country_data,41,BULGARIA,39.0,0.0,0.0,0.0,0.0,39.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2019Q4,2019,Q4,Table 1,1,All Others,Eastern Europe,country_data,42,CZECH REPUBLIC,115.0,0.0,0.0,0.0,0.0,115.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
2019Q4,2019,Q4,Table 1,1,All Others,Eastern Europe,country_data,43,HUNGARY,37.0,9.0,0.0,9.0,40.0,86.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
2019Q4,2019,Q4,Table 1,1,All Others,Eastern Europe,country_data,44,KOSOVO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019Q4,2019,Q4,Table 1,1,All Others,Eastern Europe,country_data,45,POLAND,201.0,88.0,0.0,88.0,0.0,289.0,175.0,1.0,14.0,14.0,13.0,13.0,0.0
2019Q4,2019,Q4,Table 1,1,All Others,Eastern Europe,country_data,46,ROMANIA,17.0,0.0,0.0,0.0,0.0,17.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0
2019Q4,2019,Q4,Table 1,1,All Others,Eastern Europe,country_data,47,RUSSIA,249.0,42.0,0.0,42.0,0.0,291.0,98.0,0.0,2088.0,2089.0,388.0,389.0,0.0
2019Q4,2019,Q4,Table 1,1,All Others,Eastern Europe,country_data,48,TURKEY,176.0,0.0,0.0,0.0,1.0,177.0,154.0,18.0,2510.0,2511.0,701.0,702.0,91.0
2019Q4,2019,Q4,Table 1,1,All Others,Eastern Europe,country_data,49,OTHER E. EUROPE,57.0,0.0,0.0,0.0,0.0,57.0,75.0,0.0,30.0,40.0,19.0,29.0,0.0
2019Q4,2019,Q4,Table 1,1,All Others,Latin America and Caribbean,country_data,53,ANGUILLA,627.0,0.0,0.0,0.0,0.0,627.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0
2019Q4,2019,Q4,Table 1,1,All Others,Latin America and Caribbean,country_data,54,ARGENTINA,407.0,754.0,451.0,303.0,9.0,1170.0,338.0,7.0,836.0,837.0,226.0,227.0,0.0
2019Q4,2019,Q4,Table 1,1,All Others,Latin America and Caribbean,country_data,55,BRAZIL,9132.0,485.0,0.0,485.0,21.0,9638.0,651.0,81.0,6812.0,7251.0,3201.0,3640.0,96.0
2019Q4,2019,Q4,Table 1,1,All Others,Latin America and Caribbean,country_data,56,CHILE,1017.0,54.0,1.0,53.0,69.0,1140.0,219.0,8.0,222.0,222.0,82.0,82.0,10.0
2019Q4,2019,Q4,Table 1,1,All Others,Latin America and Caribbean,country_data,57,COLOMBIA,707.0,0.0,0.0,0.0,30.0,737.0,22.0,8.0,1320.0,1320.0,247.0,247.0,0.0
2019Q4,2019,Q4,Table 1,1,All Others,Latin America and Caribbean,country_data,58,COSTA RICA,84.0,0.0,0.0,0.0,0.0,84.0,2.0,5.0,0.0,0.0,0.0,0.0,9.0
