period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_on_Banking_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Public_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Non_Bank_Financial_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents
2019Q4,2019,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,8,BELGIUM,7374.0,856.0,740.0,8970.0,7688.0,614.0,9683.0,8620.0,725.0,19028.0,8251.0,0.0,4191.0,78.0,92.0,4361.0,3806.0,2.0
2019Q4,2019,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,9,CANADA,14270.0,6452.0,3945.0,24667.0,13079.0,412.0,5932.0,9994.0,4215.0,20141.0,5820.0,0.0,23391.0,10441.0,6602.0,40434.0,23749.0,954.0
2019Q4,2019,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,10,FRANCE,25085.0,633.0,8110.0,33828.0,23243.0,102.0,25462.0,7067.0,3186.0,35715.0,24290.0,0.0,61622.0,8196.0,3663.0,73481.0,61764.0,241.0
2019Q4,2019,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,11,GERMANY,17232.0,1452.0,6985.0,25669.0,16603.0,644.0,44751.0,115150.0,9147.0,169048.0,37986.0,2.0,20352.0,4267.0,5999.0,30618.0,22364.0,335.0
2019Q4,2019,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,12,ITALY,8189.0,151.0,1725.0,10065.0,7850.0,80.0,29525.0,330.0,16336.0,46191.0,29484.0,0.0,7724.0,1858.0,1002.0,10584.0,7557.0,736.0
2019Q4,2019,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,13,JAPAN,54180.0,56489.0,1661.0,112330.0,45398.0,47159.0,22522.0,138294.0,1474.0,162290.0,22401.0,3.0,6803.0,96358.0,2616.0,105777.0,6225.0,522.0
2019Q4,2019,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,14,LUXEMBOURG,2015.0,243.0,82.0,2340.0,4086.0,95.0,381.0,6184.0,5.0,6570.0,380.0,0.0,36824.0,4467.0,5626.0,46917.0,40648.0,2793.0
2019Q4,2019,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,15,NETHERLANDS,8835.0,103.0,5668.0,14606.0,6607.0,49.0,4982.0,10082.0,720.0,15784.0,4619.0,0.0,17167.0,201.0,1908.0,19276.0,17049.0,11.0
2019Q4,2019,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,16,SWEDEN,7346.0,10.0,127.0,7483.0,8997.0,0.0,1455.0,38.0,66.0,1559.0,1406.0,1.0,4336.0,0.0,432.0,4768.0,4239.0,0.0
2019Q4,2019,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,17,SWITZERLAND,6175.0,147.0,853.0,7175.0,5121.0,68.0,3021.0,24191.0,84.0,27296.0,2942.0,11.0,6127.0,2688.0,4026.0,12841.0,5405.0,3011.0
2019Q4,2019,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,18,UNITED KINGDOM,8308.0,30169.0,12196.0,50673.0,10781.0,33019.0,5672.0,113840.0,15760.0,135272.0,5105.0,470.0,32500.0,117993.0,18810.0,169303.0,30644.0,40732.0
2019Q4,2019,Q4,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,22,AUSTRALIA,7713.0,5509.0,1352.0,14574.0,7198.0,449.0,3077.0,24775.0,154.0,28006.0,3077.0,0.0,9053.0,16129.0,2245.0,27427.0,9523.0,1283.0
2019Q4,2019,Q4,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,23,AUSTRIA,1402.0,0.0,208.0,1610.0,1286.0,0.0,5772.0,0.0,144.0,5916.0,5705.0,0.0,507.0,0.0,32.0,539.0,493.0,0.0
2019Q4,2019,Q4,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,24,CYPRUS,195.0,0.0,15.0,210.0,195.0,0.0,56.0,0.0,0.0,56.0,56.0,0.0,1359.0,0.0,16.0,1375.0,1233.0,0.0
2019Q4,2019,Q4,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,25,DENMARK,3521.0,0.0,751.0,4272.0,2646.0,0.0,762.0,341.0,110.0,1213.0,363.0,0.0,2501.0,0.0,1070.0,3571.0,2490.0,0.0
2019Q4,2019,Q4,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,26,FINLAND,3825.0,16.0,602.0,4443.0,2709.0,0.0,3576.0,2.0,225.0,3803.0,3489.0,0.0,2174.0,0.0,208.0,2382.0,2237.0,0.0
