period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Ultimate_Risk_Claims_2_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other
2022Q1,2022,Q1,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,9,BELGIUM,392.0,4.0,396.0,25.0,71.0,96.0,0.0,492.0,383.0,14.0,397.0,0.0,0.0,0.0
2022Q1,2022,Q1,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,10,CANADA,9896.0,2475.0,12371.0,6059.0,7571.0,13630.0,337.0,26338.0,8757.0,2396.0,11153.0,1557.0,47.0,1604.0
2022Q1,2022,Q1,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,11,FRANCE,1290.0,93.0,1383.0,469.0,570.0,1039.0,1.0,2423.0,1407.0,74.0,1481.0,0.0,0.0,0.0
2022Q1,2022,Q1,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,12,GERMANY,3155.0,581.0,3736.0,601.0,560.0,1161.0,4.0,4901.0,3142.0,583.0,3725.0,6.0,0.0,6.0
2022Q1,2022,Q1,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,13,ITALY,113.0,34.0,147.0,528.0,859.0,1387.0,0.0,1534.0,40.0,25.0,65.0,0.0,0.0,0.0
2022Q1,2022,Q1,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,14,JAPAN,1561.0,232.0,1793.0,2167.0,3014.0,5181.0,9.0,6983.0,816.0,222.0,1038.0,0.0,0.0,0.0
2022Q1,2022,Q1,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,15,LUXEMBOURG,2313.0,36.0,2349.0,55.0,0.0,55.0,105.0,2509.0,2918.0,36.0,2954.0,5.0,0.0,5.0
2022Q1,2022,Q1,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,16,NETHERLANDS,2992.0,10.0,3002.0,80.0,121.0,201.0,124.0,3327.0,3245.0,19.0,3264.0,0.0,0.0,0.0
2022Q1,2022,Q1,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,17,SWEDEN,318.0,352.0,670.0,22.0,104.0,126.0,0.0,796.0,322.0,348.0,670.0,0.0,0.0,0.0
2022Q1,2022,Q1,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,18,SWITZERLAND,2063.0,199.0,2262.0,0.0,0.0,0.0,39.0,2301.0,951.0,268.0,1219.0,0.0,0.0,0.0
2022Q1,2022,Q1,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,19,UNITED KINGDOM,7849.0,1175.0,9024.0,5476.0,7953.0,13429.0,88.0,22541.0,7648.0,1230.0,8878.0,1111.0,1.0,1112.0
2022Q1,2022,Q1,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,23,AUSTRALIA,1603.0,101.0,1704.0,3435.0,1804.0,5239.0,39.0,6982.0,1393.0,102.0,1495.0,55.0,0.0,55.0
2022Q1,2022,Q1,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,24,AUSTRIA,149.0,5.0,154.0,38.0,37.0,75.0,0.0,229.0,146.0,18.0,164.0,0.0,0.0,0.0
2022Q1,2022,Q1,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,25,CYPRUS,0.0,8.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0
2022Q1,2022,Q1,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,26,DENMARK,129.0,14.0,143.0,5.0,0.0,5.0,0.0,148.0,107.0,13.0,120.0,0.0,0.0,0.0
2022Q1,2022,Q1,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,27,FINLAND,29.0,1.0,30.0,7.0,55.0,62.0,0.0,92.0,73.0,1.0,74.0,0.0,0.0,0.0
2022Q1,2022,Q1,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,28,GREECE,14.0,6.0,20.0,0.0,0.0,0.0,0.0,20.0,21.0,6.0,27.0,0.0,0.0,0.0
2022Q1,2022,Q1,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,29,IRELAND,3278.0,22.0,3300.0,34.0,0.0,34.0,161.0,3495.0,3205.0,22.0,3227.0,7.0,0.0,7.0
2022Q1,2022,Q1,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,30,ISRAEL,625.0,229.0,854.0,0.0,0.0,0.0,0.0,854.0,419.0,233.0,652.0,0.0,0.0,0.0
2022Q1,2022,Q1,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,31,NEW ZEALAND,248.0,8.0,256.0,152.0,106.0,258.0,0.0,514.0,327.0,9.0,336.0,0.0,0.0,0.0
2022Q1,2022,Q1,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,32,NORWAY,229.0,55.0,284.0,10.0,0.0,10.0,0.0,294.0,161.0,52.0,213.0,0.0,0.0,0.0
2022Q1,2022,Q1,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,33,PORTUGAL,15.0,34.0,49.0,0.0,0.0,0.0,0.0,49.0,45.0,47.0,92.0,0.0,0.0,0.0
2022Q1,2022,Q1,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,34,SLOVAKIA,3.0,2.0,5.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,8.0,0.0,0.0,0.0
2022Q1,2022,Q1,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,35,SPAIN,237.0,362.0,599.0,128.0,124.0,252.0,4.0,855.0,372.0,399.0,771.0,12.0,2.0,14.0
2022Q1,2022,Q1,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,36,OTHER NON G-10 DEV.,119.0,63.0,182.0,0.0,0.0,0.0,0.0,182.0,140.0,62.0,202.0,0.0,0.0,0.0
2022Q1,2022,Q1,Table 4.2,4.2,All Others,Eastern Europe,country_data,40,BULGARIA,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,6.0,0.0,0.0,0.0
2022Q1,2022,Q1,Table 4.2,4.2,All Others,Eastern Europe,country_data,41,CZECH REPUBLIC,2.0,9.0,11.0,0.0,0.0,0.0,0.0,11.0,7.0,2.0,9.0,0.0,0.0,0.0
2022Q1,2022,Q1,Table 4.2,4.2,All Others,Eastern Europe,country_data,42,HUNGARY,0.0,7.0,7.0,2.0,0.0,2.0,31.0,40.0,31.0,7.0,38.0,0.0,0.0,0.0
2022Q1,2022,Q1,Table 4.2,4.2,All Others,Eastern Europe,country_data,43,KOSOVO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022Q1,2022,Q1,Table 4.2,4.2,All Others,Eastern Europe,country_data,44,POLAND,24.0,3.0,27.0,39.0,0.0,39.0,0.0,66.0,57.0,3.0,60.0,0.0,0.0,0.0
2022Q1,2022,Q1,Table 4.2,4.2,All Others,Eastern Europe,country_data,45,ROMANIA,12.0,3.0,15.0,0.0,0.0,0.0,0.0,15.0,13.0,3.0,16.0,0.0,0.0,0.0
2022Q1,2022,Q1,Table 4.2,4.2,All Others,Eastern Europe,country_data,46,RUSSIA,66.0,12.0,78.0,24.0,0.0,24.0,0.0,102.0,144.0,9.0,153.0,0.0,0.0,0.0
2022Q1,2022,Q1,Table 4.2,4.2,All Others,Eastern Europe,country_data,47,TURKEY,38.0,60.0,98.0,0.0,0.0,0.0,0.0,98.0,116.0,55.0,171.0,0.0,0.0,0.0
2022Q1,2022,Q1,Table 4.2,4.2,All Others,Eastern Europe,country_data,48,OTHER E. EUROPE,5.0,7.0,12.0,0.0,0.0,0.0,0.0,12.0,34.0,7.0,41.0,0.0,0.0,0.0
2022Q1,2022,Q1,Table 4.2,4.2,All Others,Latin America and Caribbean,country_data,52,ANGUILLA,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0
2022Q1,2022,Q1,Table 4.2,4.2,All Others,Latin America and Caribbean,country_data,53,ARGENTINA,115.0,246.0,361.0,438.0,192.0,630.0,3.0,994.0,298.0,221.0,519.0,179.0,16.0,195.0
