period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Foreign_Office_Liabilities_By_Country_of_Foreign_Office_Non_Local_Currency,Local_Currency,Total,By_Country_of_Creditor,Net_Due_To_or,Memorandum_Items_9_Securities_HTM_and_AFS,Trading_Assets_Assets_Held_for_Trading,Offsetting_Positions_for_Trading,Collateralized_Claims_Not_Subject_Total_Collateral,Of_Which_Cash,Of_Which_Same_Country,Of_Which_Resale_Reverse_Repurchase
2022Q1,2022,Q1,Table 3,3,All Banks,G-10 and Luxembourg,country_data,8,BELGIUM,2790.0,3545.0,6335.0,18127.0,18027.0,1912.0,5774.0,947.0,756.0,0.0,584.0,756.0
2022Q1,2022,Q1,Table 3,3,All Banks,G-10 and Luxembourg,country_data,9,CANADA,10747.0,39540.0,50287.0,57383.0,29811.0,31634.0,21566.0,2944.0,58990.0,789.0,13547.0,58754.0
2022Q1,2022,Q1,Table 3,3,All Banks,G-10 and Luxembourg,country_data,10,FRANCE,788.0,29778.0,30566.0,101324.0,75520.0,10407.0,39702.0,7985.0,125439.0,0.0,67460.0,125439.0
2022Q1,2022,Q1,Table 3,3,All Banks,G-10 and Luxembourg,country_data,11,GERMANY,23864.0,109084.0,132948.0,137577.0,196157.0,19804.0,39814.0,7345.0,70087.0,0.0,45961.0,70087.0
2022Q1,2022,Q1,Table 3,3,All Banks,G-10 and Luxembourg,country_data,12,ITALY,1511.0,13157.0,14668.0,57680.0,-4031.0,2744.0,27299.0,7207.0,6176.0,0.0,1415.0,6176.0
2022Q1,2022,Q1,Table 3,3,All Banks,G-10 and Luxembourg,country_data,13,JAPAN,6931.0,69236.0,76167.0,111347.0,227916.0,13977.0,83716.0,18905.0,175016.0,93.0,110928.0,175016.0
2022Q1,2022,Q1,Table 3,3,All Banks,G-10 and Luxembourg,country_data,14,LUXEMBOURG,92735.0,53041.0,145776.0,120780.0,-108415.0,3219.0,11439.0,461.0,14175.0,10.0,1758.0,14109.0
2022Q1,2022,Q1,Table 3,3,All Banks,G-10 and Luxembourg,country_data,15,NETHERLANDS,36107.0,14515.0,50622.0,75065.0,-37368.0,7236.0,16830.0,1567.0,5479.0,0.0,2104.0,5464.0
2022Q1,2022,Q1,Table 3,3,All Banks,G-10 and Luxembourg,country_data,16,SWEDEN,46.0,724.0,770.0,17099.0,182.0,2396.0,6914.0,582.0,4653.0,0.0,3857.0,4653.0
2022Q1,2022,Q1,Table 3,3,All Banks,G-10 and Luxembourg,country_data,17,SWITZERLAND,16990.0,3262.0,20252.0,50223.0,21725.0,753.0,10823.0,519.0,4798.0,0.0,1351.0,4798.0
