,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,"Country Exposure Lending Survey /1:  December 31, 2015
   
Table 3 - Foreign-Office Liabilities & Memorandum Items
   
($ Millions)
   
Large Financial Institutions (LFI) - Group B",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,Foreign Office Liabilities,,,,,,Memorandum Items /9,,,,,,,
,,By Country of Foreign Office,,,,,,,Trading Assets,,Collateralized Claims Not Subject to Risk Transfers /11,,,,
,,Non-Local Currency,Local Currency,Total,By Country of Creditor,Net Due To (or Due From) Own Related Offices in Other Countries,,Securities - HTM and AFS,Assets Held for Trading,Offsetting Positions for Trading Book /10,Total Collateral,Of Which Cash,Of Which Same Country,,Of Which Resale/Reverse Repurchase Agreements & Securities Lending
,G-10 and Luxembourg,,,,,,,,,,,,,,
,BELGIUM,37743,7133,44876,12756,-21725,,1633,5421,1627,1277,0,80,,1201
,CANADA,4910,27160,32070,38947,11094,,11258,15804,2189,18335,0,8371,,18222
,FRANCE,623,1940,2563,41401,2285,,16661,36531,6089,66564,21,40575,,66507
,GERMANY,16238,39492,55730,70530,12772,,26282,37840,8141,13786,0,6546,,13784
,ITALY,150,2029,2179,28498,2398,,1955,25118,7240,8359,5,1288,,8359
,JAPAN,4255,68211,72466,74333,155070,,2652,67540,23406,121558,0,55975,,121555
,LUXEMBOURG,17452,22082,39534,96417,-20641,,4039,5607,741,8078,44,1572,,8078
,NETHERLANDS,21290,7621,28911,50917,-24444,,17031,17322,2165,3267,0,1925,,3006
,SWEDEN,309,1444,1753,8945,-849,,3734,7339,1311,3525,0,1522,,3516
,SWITZERLAND,9863,2013,11876,41582,6829,,2271,10573,134,7542,0,4923,,7524
,UNITED KINGDOM,780602,252565,1033167,354049,261824,,43286,68588,12212,103175,9,47924,,102948
,Total,893435,431690,1325125,818375,384613,,130802,297683,65255,355466,79,170701,,354700
,,,,,,,,,,,,,,,
,Non G-10 Developed Countries,,,,,,,,,,,,,,
,AUSTRALIA,5513,38225,43738,58234,9952,,17051,16574,1729,6319,10,4548,,6224
,AUSTRIA,2,69,71,4751,-70,,3704,3592,1636,1841,0,1329,,1841
,CYPRUS,0,0,0,1513,-1,,0,432,0,225,0,144,,212
