,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,"Country Exposure Lending Survey /1:  December 31, 2015
   
Table 4.1 - U.S. Banks' Claims by Sector (Banking, Public and Non-Bank Financial) of Obligor/Debtor
   
($ Millions)
   
All U.S. Banks - Group A",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,Claims on Banking Sector,,,,,,Claims on Public Sector,,,,,,Claims on Non-Bank Financial Sector,,,,,,
,,Ultimate Risk Claims /2,,,,Immediate Counterparty Basis Claims /6,,Ultimate Risk Claims /2,,,,Immediate Counterparty Basis Claims /6,,Ultimate Risk Claims /2,,,,,Immediate Counterparty Basis Claims /6,
,,Cross-Border Claims,Claims on Local Residents,"Fair Value
 of
 Derivatives
 /3",Total Claims,Cross-Border Claims,Claims on Local Residents in Non-Local Currency,Cross-Border Claims,Claims on Local Residents,"Fair Value
 of
 Derivatives
 /3",Total Claims,Cross-Border Claims,Claims on Local Residents in Non-Local Currency,Cross-Border Claims,Claims on Local Residents,"Fair Value
 of
 Derivatives
 /3",Total Claims,,Cross-Border Claims,Claims on Local Residents in Non-Local Currency
,G-10 and Luxembourg,,,,,,,,,,,,,,,,,,,
,BELGIUM,3290,131,1051,4472,3288,60,4259,5627,939,10825,4793,0,4242,65,529,4836,,3285,54
,CANADA,25460,5065,6837,37362,30881,881,17425,9599,2616,29640,5819,212,24196,4778,6306,35280,,24303,402
,FRANCE,43278,130,13887,57295,30803,43,20893,2054,2714,25661,20451,0,67676,48,3447,71171,,67807,3
,GERMANY,25869,788,10104,36761,18395,387,47959,39939,10409,98307,45333,0,19857,3204,7214,30275,,21083,87
,ITALY,11786,986,1585,14357,11815,3,15826,413,17674,33913,17978,2,6470,518,1178,8166,,6243,15
,JAPAN,47951,51959,5263,105173,29682,46712,3909,110007,2614,116530,4457,6907,12629,50121,4242,66992,,11090,3166
,LUXEMBOURG,2924,110,277,3311,3538,51,3650,6385,9,10044,3730,0,20257,902,4059,25218,,23227,218
,NETHERLANDS,9037,52,2909,11998,7918,32,9590,6477,592,16659,9597,0,22990,453,7037,30480,,23938,2
,SWEDEN,9836,33,887,10756,10067,4,2717,836,245,3798,2621,0,4347,6,534,4887,,4778,6
,SWITZERLAND,9492,83,5336,14911,7657,56,6519,14296,39,20854,6393,0,4409,182,898,5489,,3917,167
