period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Immediate_Counterparty_Basis_Cross_Border_Claims_Excluding_Claims,Claims_on_Local_Residents,Remaining_Maturity_less_than,Claims_on_Local_Residents,Total_Cross_Border_and_Local,Risk_Transfers_Outward_Risk_Transfers_7,Inward_Risk_Transfers_8,Total_Cross_Border_and_Local
2024Q4,2024,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,7,BELGIUM,1430.0,227.0,1058.0,7089.0,8746.0,148.0,231.0,8829.0
2024Q4,2024,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,8,CANADA,51311.0,30917.0,35304.0,16247.0,98475.0,3310.0,20181.0,87910.0
2024Q4,2024,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,9,FRANCE,14150.0,2688.0,10025.0,1553.0,18391.0,556.0,12084.0,27229.0
2024Q4,2024,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,10,GERMANY,15366.0,5267.0,8116.0,13302.0,33935.0,2469.0,35829.0,61980.0
2024Q4,2024,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,11,ITALY,361.0,4746.0,215.0,2447.0,7554.0,82.0,667.0,3393.0
2024Q4,2024,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,12,JAPAN,15659.0,503.0,13643.0,8836.0,24998.0,205.0,4152.0,28943.0
2024Q4,2024,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,13,LUXEMBOURG,8849.0,51.0,5313.0,6524.0,15424.0,2169.0,1362.0,14615.0
2024Q4,2024,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,14,NETHERLANDS,5350.0,258.0,1224.0,2263.0,7871.0,816.0,1345.0,8151.0
2024Q4,2024,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,15,SWEDEN,2634.0,0.0,1528.0,133.0,2767.0,332.0,208.0,2642.0
2024Q4,2024,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,16,SWITZERLAND,2976.0,2.0,1857.0,326.0,3304.0,562.0,17420.0,20147.0
2024Q4,2024,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,17,UNITED KINGDOM,103253.0,93194.0,74586.0,51677.0,248124.0,45253.0,14879.0,131875.0
2024Q4,2024,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,21,AUSTRALIA,9298.0,34.0,6298.0,9800.0,19132.0,302.0,575.0,19382.0
2024Q4,2024,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,22,AUSTRIA,2118.0,593.0,459.0,118.0,2829.0,46.0,61.0,2251.0
2024Q4,2024,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,23,CYPRUS,24.0,0.0,2.0,0.0,24.0,0.0,31.0,55.0
2024Q4,2024,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,24,DENMARK,412.0,0.0,256.0,6.0,418.0,26.0,163.0,554.0
2024Q4,2024,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,25,FINLAND,1727.0,316.0,591.0,92.0,2135.0,41.0,194.0,1973.0
2024Q4,2024,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,26,GREECE,93.0,0.0,22.0,0.0,93.0,16.0,25.0,102.0
2024Q4,2024,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,27,IRELAND,19437.0,313.0,15820.0,4392.0,24142.0,10424.0,1525.0,15229.0
2024Q4,2024,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,28,ISRAEL,1095.0,60.0,595.0,5.0,1160.0,86.0,346.0,1357.0
2024Q4,2024,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,29,NEW ZEALAND,422.0,5.0,203.0,407.0,834.0,137.0,105.0,801.0
2024Q4,2024,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,30,NORWAY,2550.0,237.0,1407.0,28.0,2815.0,428.0,239.0,2394.0
2024Q4,2024,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,31,PORTUGAL,275.0,0.0,54.0,0.0,275.0,24.0,1.0,252.0
2024Q4,2024,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,32,SLOVAKIA,500.0,0.0,5.0,0.0,500.0,4.0,2.0,498.0
2024Q4,2024,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,33,SPAIN,2200.0,0.0,803.0,635.0,2835.0,128.0,448.0,3153.0
2024Q4,2024,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,34,OTHER NON G-10 DEV.,707.0,0.0,86.0,0.0,707.0,24.0,43.0,726.0
2024Q4,2024,Q4,Table 2,2,All Others,Eastern Europe,country_data,38,BULGARIA,5.0,0.0,3.0,0.0,5.0,2.0,0.0,3.0
2024Q4,2024,Q4,Table 2,2,All Others,Eastern Europe,country_data,39,CZECH REPUBLIC,143.0,0.0,140.0,0.0,143.0,118.0,13.0,38.0
2024Q4,2024,Q4,Table 2,2,All Others,Eastern Europe,country_data,40,HUNGARY,148.0,0.0,59.0,4.0,152.0,76.0,32.0,108.0
2024Q4,2024,Q4,Table 2,2,All Others,Eastern Europe,country_data,41,KOSOVO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024Q4,2024,Q4,Table 2,2,All Others,Eastern Europe,country_data,42,POLAND,373.0,2.0,338.0,108.0,483.0,123.0,70.0,430.0
2024Q4,2024,Q4,Table 2,2,All Others,Eastern Europe,country_data,43,ROMANIA,66.0,19.0,40.0,0.0,85.0,38.0,2.0,30.0
2024Q4,2024,Q4,Table 2,2,All Others,Eastern Europe,country_data,44,RUSSIA,1353.0,0.0,1348.0,13.0,1366.0,2.0,4.0,1369.0
2024Q4,2024,Q4,Table 2,2,All Others,Eastern Europe,country_data,45,TURKEY,306.0,6992.0,104.0,0.0,7298.0,121.0,107.0,287.0
2024Q4,2024,Q4,Table 2,2,All Others,Eastern Europe,country_data,46,OTHER E. EUROPE,277.0,0.0,44.0,0.0,277.0,39.0,1.0,239.0
2024Q4,2024,Q4,Table 2,2,All Others,Latin America and Caribbean,country_data,50,ANGUILLA,120.0,0.0,119.0,0.0,120.0,27.0,26.0,119.0
2024Q4,2024,Q4,Table 2,2,All Others,Latin America and Caribbean,country_data,51,ARGENTINA,731.0,14673.0,618.0,399.0,15803.0,267.0,248.0,1463.0
2024Q4,2024,Q4,Table 2,2,All Others,Latin America and Caribbean,country_data,52,BRAZIL,5458.0,2465.0,3105.0,556.0,8479.0,630.0,1756.0,6971.0
2024Q4,2024,Q4,Table 2,2,All Others,Latin America and Caribbean,country_data,53,CHILE,1958.0,12750.0,1263.0,15.0,14723.0,110.0,159.0,2011.0
2024Q4,2024,Q4,Table 2,2,All Others,Latin America and Caribbean,country_data,54,COLOMBIA,875.0,2830.0,489.0,0.0,3705.0,126.0,289.0,949.0
2024Q4,2024,Q4,Table 2,2,All Others,Latin America and Caribbean,country_data,55,COSTA RICA,145.0,427.0,89.0,0.0,572.0,48.0,14.0,110.0
2024Q4,2024,Q4,Table 2,2,All Others,Latin America and Caribbean,country_data,56,DOMINICAN REPUBLIC,636.0,2492.0,359.0,0.0,3128.0,84.0,44.0,590.0
2024Q4,2024,Q4,Table 2,2,All Others,Latin America and Caribbean,country_data,57,ECUADOR,447.0,2179.0,250.0,0.0,2626.0,80.0,82.0,424.0
2024Q4,2024,Q4,Table 2,2,All Others,Latin America and Caribbean,country_data,58,EL SALVADOR,60.0,0.0,48.0,0.0,60.0,22.0,9.0,45.0
2024Q4,2024,Q4,Table 2,2,All Others,Latin America and Caribbean,country_data,59,FRENCH GUIANA,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2024Q4,2024,Q4,Table 2,2,All Others,Latin America and Caribbean,country_data,60,GUATEMALA,513.0,0.0,460.0,0.0,513.0,66.0,37.0,481.0
