period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Immediate_Counterparty_Basis_Cross_Border_Claims_Excluding_Claims,Claims_on_Local_Residents,Remaining_Maturity_less_than,Claims_on_Local_Residents,Total_Cross_Border_and_Local,Risk_Transfers_Outward_Risk_Transfers_7,Inward_Risk_Transfers_8,Total_Cross_Border_and_Local
2018Q4,2018,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,7,BELGIUM,1693.0,0.0,1297.0,197.0,1890.0,595.0,334.0,1629.0
2018Q4,2018,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,8,CANADA,31089.0,3470.0,17506.0,15750.0,50309.0,3141.0,7266.0,54409.0
2018Q4,2018,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,9,FRANCE,6978.0,0.0,3320.0,1582.0,8560.0,757.0,4930.0,12730.0
2018Q4,2018,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,10,GERMANY,9133.0,2.0,3862.0,1097.0,10232.0,1177.0,41409.0,50455.0
2018Q4,2018,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,11,ITALY,225.0,14.0,186.0,1507.0,1746.0,29.0,127.0,1844.0
2018Q4,2018,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,12,JAPAN,27444.0,4.0,25902.0,3365.0,30813.0,757.0,14537.0,44586.0
2018Q4,2018,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,13,LUXEMBOURG,10583.0,99.0,8701.0,7955.0,18637.0,7177.0,1203.0,12658.0
2018Q4,2018,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,14,NETHERLANDS,5809.0,905.0,1531.0,327.0,7041.0,1363.0,1708.0,7381.0
2018Q4,2018,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,15,SWEDEN,2722.0,0.0,685.0,236.0,2958.0,151.0,1598.0,4403.0
2018Q4,2018,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,16,SWITZERLAND,2182.0,0.0,1534.0,261.0,2443.0,101.0,41378.0,43716.0
2018Q4,2018,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,17,UNITED KINGDOM,108864.0,7375.0,98172.0,22980.0,139219.0,36718.0,8283.0,110775.0
2018Q4,2018,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,21,AUSTRALIA,5332.0,10.0,2276.0,7322.0,12664.0,704.0,354.0,12311.0
2018Q4,2018,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,22,AUSTRIA,594.0,0.0,22.0,82.0,676.0,16.0,13.0,673.0
2018Q4,2018,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,23,CYPRUS,6.0,0.0,6.0,0.0,6.0,1.0,59.0,64.0
2018Q4,2018,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,24,DENMARK,527.0,0.0,303.0,19.0,546.0,23.0,33.0,557.0
2018Q4,2018,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,25,FINLAND,710.0,0.0,158.0,104.0,814.0,5.0,97.0,906.0
2018Q4,2018,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,26,GREECE,54.0,0.0,27.0,0.0,54.0,29.0,34.0,59.0
2018Q4,2018,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,27,IRELAND,9694.0,45.0,2647.0,5920.0,15659.0,5742.0,805.0,10724.0
2018Q4,2018,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,28,ISRAEL,842.0,0.0,375.0,0.0,842.0,89.0,583.0,1336.0
2018Q4,2018,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,29,NEW ZEALAND,598.0,0.0,187.0,328.0,926.0,264.0,16.0,677.0
2018Q4,2018,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,30,NORWAY,2039.0,0.0,655.0,34.0,2073.0,135.0,787.0,2723.0
2018Q4,2018,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,31,PORTUGAL,315.0,0.0,174.0,0.0,315.0,147.0,5.0,172.0
2018Q4,2018,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,32,SLOVAKIA,6.0,0.0,6.0,0.0,6.0,4.0,6.0,7.0
2018Q4,2018,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,33,SPAIN,1001.0,0.0,503.0,464.0,1465.0,186.0,630.0,1909.0
2018Q4,2018,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,34,OTHER NON G-10 DEV.,252.0,0.0,130.0,0.0,252.0,110.0,74.0,216.0
2018Q4,2018,Q4,Table 2,2,All Others,Eastern Europe,country_data,38,BULGARIA,37.0,0.0,36.0,0.0,37.0,6.0,3.0,34.0
2018Q4,2018,Q4,Table 2,2,All Others,Eastern Europe,country_data,39,CZECH REPUBLIC,101.0,0.0,100.0,0.0,101.0,10.0,7.0,98.0
2018Q4,2018,Q4,Table 2,2,All Others,Eastern Europe,country_data,40,HUNGARY,59.0,0.0,53.0,13.0,72.0,14.0,4.0,62.0
2018Q4,2018,Q4,Table 2,2,All Others,Eastern Europe,country_data,41,KOSOVO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018Q4,2018,Q4,Table 2,2,All Others,Eastern Europe,country_data,42,POLAND,152.0,0.0,81.0,90.0,242.0,26.0,133.0,349.0
2018Q4,2018,Q4,Table 2,2,All Others,Eastern Europe,country_data,43,ROMANIA,51.0,0.0,50.0,0.0,51.0,15.0,1.0,37.0
