period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_on_Banking_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Public_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Non_Bank_Financial_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents
2018Q4,2018,Q4,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,8,BELGIUM,6863.0,534.0,685.0,8082.0,7314.0,451.0,6871.0,3951.0,590.0,11412.0,5987.0,46.0,2731.0,106.0,59.0,2896.0,2717.0,60.0
2018Q4,2018,Q4,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,9,CANADA,32521.0,8544.0,5273.0,46338.0,27107.0,1931.0,6711.0,9957.0,3080.0,19748.0,6090.0,460.0,27048.0,7663.0,7099.0,41810.0,27439.0,785.0
2018Q4,2018,Q4,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,10,FRANCE,34738.0,356.0,6166.0,41260.0,26362.0,3.0,25019.0,5311.0,3393.0,33723.0,23049.0,0.0,86914.0,2872.0,1679.0,91465.0,86734.0,210.0
2018Q4,2018,Q4,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,11,GERMANY,64989.0,250.0,6663.0,71902.0,20912.0,8.0,55385.0,141884.0,8470.0,205739.0,48261.0,8.0,27945.0,791.0,3893.0,32629.0,28789.0,56.0
2018Q4,2018,Q4,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,12,ITALY,12191.0,125.0,969.0,13285.0,11786.0,34.0,20039.0,258.0,13723.0,34020.0,19975.0,0.0,4810.0,1422.0,843.0,7075.0,4623.0,511.0
2018Q4,2018,Q4,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,13,JAPAN,79934.0,59809.0,4235.0,143978.0,51642.0,50154.0,33728.0,124861.0,1848.0,160437.0,33575.0,1.0,16612.0,106488.0,5640.0,128740.0,14861.0,441.0
2018Q4,2018,Q4,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,14,LUXEMBOURG,2900.0,458.0,174.0,3532.0,4471.0,181.0,1622.0,13007.0,36.0,14665.0,1624.0,0.0,38137.0,3168.0,3877.0,45182.0,47738.0,2525.0
2018Q4,2018,Q4,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,15,NETHERLANDS,11572.0,146.0,4589.0,16307.0,9000.0,102.0,6028.0,9875.0,1082.0,16985.0,5481.0,0.0,17299.0,304.0,1887.0,19490.0,17891.0,4.0
2018Q4,2018,Q4,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,16,SWEDEN,9486.0,22.0,479.0,9987.0,8329.0,0.0,2998.0,35.0,39.0,3072.0,2951.0,0.0,5073.0,11.0,306.0,5390.0,4876.0,11.0
2018Q4,2018,Q4,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,17,SWITZERLAND,49099.0,212.0,1559.0,50870.0,7113.0,100.0,3341.0,23619.0,44.0,27004.0,3124.0,0.0,5545.0,2791.0,3475.0,11811.0,5094.0,3278.0
2018Q4,2018,Q4,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,18,UNITED KINGDOM,57498.0,28328.0,11398.0,97224.0,91808.0,36267.0,7769.0,130122.0,12773.0,150664.0,4864.0,763.0,53359.0,147540.0,15398.0,216297.0,52368.0,69742.0
2018Q4,2018,Q4,Table 4.1,4.1,All Banks,Non G-10 Developed Countries,country_data,22,AUSTRALIA,9877.0,5405.0,1388.0,16670.0,9451.0,381.0,874.0,23031.0,113.0,24018.0,880.0,1.0,8260.0,10769.0,2099.0,21128.0,8562.0,707.0
2018Q4,2018,Q4,Table 4.1,4.1,All Banks,Non G-10 Developed Countries,country_data,23,AUSTRIA,1471.0,1.0,140.0,1612.0,1240.0,0.0,4845.0,0.0,138.0,4983.0,4818.0,0.0,361.0,1.0,7.0,369.0,309.0,0.0
