period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Immediate_Counterparty_Basis_Cross_Border_Claims_Excluding_Claims,Claims_on_Local_Residents,Remaining_Maturity_less_than,Claims_on_Local_Residents,Total_Cross_Border_and_Local,Risk_Transfers_Outward_Risk_Transfers_7,Inward_Risk_Transfers_8,Total_Cross_Border_and_Local
2018Q4,2018,Q4,Table 2,2,LFI,G-10 and Luxembourg,country_data,7,BELGIUM,18168.0,771.0,12037.0,4171.0,23110.0,872.0,2777.0,25013.0
2018Q4,2018,Q4,Table 2,2,LFI,G-10 and Luxembourg,country_data,8,CANADA,51613.0,8851.0,39310.0,33073.0,93537.0,6091.0,7091.0,94536.0
2018Q4,2018,Q4,Table 2,2,LFI,G-10 and Luxembourg,country_data,9,FRANCE,151524.0,293.0,127738.0,13674.0,165491.0,2861.0,10941.0,173570.0
2018Q4,2018,Q4,Table 2,2,LFI,G-10 and Luxembourg,country_data,10,GERMANY,115835.0,238.0,75497.0,143219.0,259292.0,7810.0,21816.0,273300.0
2018Q4,2018,Q4,Table 2,2,LFI,G-10 and Luxembourg,country_data,11,ITALY,43959.0,862.0,27768.0,2929.0,47750.0,280.0,2184.0,49654.0
2018Q4,2018,Q4,Table 2,2,LFI,G-10 and Luxembourg,country_data,12,JAPAN,98375.0,52122.0,120557.0,279132.0,429629.0,5866.0,24743.0,448500.0
2018Q4,2018,Q4,Table 2,2,LFI,G-10 and Luxembourg,country_data,13,LUXEMBOURG,60055.0,2832.0,38050.0,6153.0,69040.0,11731.0,2845.0,60156.0
2018Q4,2018,Q4,Table 2,2,LFI,G-10 and Luxembourg,country_data,14,NETHERLANDS,54563.0,64.0,28246.0,11969.0,66596.0,11531.0,9083.0,64148.0
2018Q4,2018,Q4,Table 2,2,LFI,G-10 and Luxembourg,country_data,15,SWEDEN,18733.0,11.0,14554.0,59.0,18803.0,1516.0,1805.0,19092.0
2018Q4,2018,Q4,Table 2,2,LFI,G-10 and Luxembourg,country_data,16,SWITZERLAND,23832.0,5953.0,24805.0,24003.0,53788.0,3036.0,5904.0,56657.0
