period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Foreign_Office_Liabilities_By_Country_of_Foreign_Office_Non_Local_Currency,Local_Currency,Total,By_Country_of_Creditor,Net_Due_To_or,Memorandum_Items_9_Securities_HTM_and_AFS,Trading_Assets_Assets_Held_for_Trading,Offsetting_Positions_for_Trading,Collateralized_Claims_Not_Subject_Total_Collateral,Of_Which_Cash,Of_Which_Same_Country,Of_Which_Resale_Reverse_Repurchase
2018Q4,2018,Q4,Table 3,3,All Others,G-10 and Luxembourg,country_data,8,BELGIUM,0.0,36.0,36.0,44.0,159.0,282.0,69.0,1.0,31.0,0.0,0.0,31.0
2018Q4,2018,Q4,Table 3,3,All Others,G-10 and Luxembourg,country_data,9,CANADA,1527.0,4234.0,5761.0,10374.0,12567.0,10029.0,2890.0,190.0,6783.0,806.0,2986.0,6006.0
2018Q4,2018,Q4,Table 3,3,All Others,G-10 and Luxembourg,country_data,10,FRANCE,0.0,335.0,335.0,428.0,2049.0,1653.0,816.0,97.0,1333.0,0.0,965.0,1330.0
2018Q4,2018,Q4,Table 3,3,All Others,G-10 and Luxembourg,country_data,11,GERMANY,0.0,539.0,539.0,652.0,748.0,3473.0,571.0,31.0,34801.0,0.0,585.0,34624.0
2018Q4,2018,Q4,Table 3,3,All Others,G-10 and Luxembourg,country_data,12,ITALY,0.0,131.0,131.0,663.0,1401.0,16.0,95.0,12.0,3.0,0.0,3.0,0.0
2018Q4,2018,Q4,Table 3,3,All Others,G-10 and Luxembourg,country_data,13,JAPAN,12.0,3072.0,3084.0,3128.0,71.0,6940.0,5001.0,56.0,11500.0,0.0,797.0,11492.0
2018Q4,2018,Q4,Table 3,3,All Others,G-10 and Luxembourg,country_data,14,LUXEMBOURG,7339.0,1517.0,8856.0,1777.0,1492.0,510.0,273.0,49.0,756.0,0.0,156.0,601.0
2018Q4,2018,Q4,Table 3,3,All Others,G-10 and Luxembourg,country_data,15,NETHERLANDS,68.0,177.0,245.0,3218.0,1527.0,1909.0,709.0,58.0,110.0,0.0,97.0,13.0
2018Q4,2018,Q4,Table 3,3,All Others,G-10 and Luxembourg,country_data,16,SWEDEN,0.0,17.0,17.0,675.0,200.0,2073.0,135.0,20.0,136.0,0.0,124.0,12.0
2018Q4,2018,Q4,Table 3,3,All Others,G-10 and Luxembourg,country_data,17,SWITZERLAND,3.0,35.0,38.0,760.0,287.0,333.0,808.0,64.0,247.0,0.0,33.0,217.0
2018Q4,2018,Q4,Table 3,3,All Others,G-10 and Luxembourg,country_data,18,UNITED KINGDOM,35921.0,22544.0,58465.0,22673.0,-9135.0,7016.0,2049.0,230.0,38459.0,77.0,3104.0,36256.0
2018Q4,2018,Q4,Table 3,3,All Others,Non G-10 Developed Countries,country_data,22,AUSTRALIA,4595.0,3784.0,8379.0,8391.0,-72.0,3908.0,306.0,52.0,70.0,0.0,57.0,15.0
2018Q4,2018,Q4,Table 3,3,All Others,Non G-10 Developed Countries,country_data,23,AUSTRIA,0.0,38.0,38.0,38.0,35.0,292.0,17.0,0.0,0.0,0.0,0.0,0.0
2018Q4,2018,Q4,Table 3,3,All Others,Non G-10 Developed Countries,country_data,24,CYPRUS,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,37.0,0.0,37.0,0.0
2018Q4,2018,Q4,Table 3,3,All Others,Non G-10 Developed Countries,country_data,25,DENMARK,0.0,2.0,2.0,244.0,18.0,317.0,26.0,2.0,25.0,0.0,18.0,7.0
2018Q4,2018,Q4,Table 3,3,All Others,Non G-10 Developed Countries,country_data,26,FINLAND,0.0,13.0,13.0,335.0,78.0,647.0,43.0,7.0,3.0,0.0,0.0,3.0
2018Q4,2018,Q4,Table 3,3,All Others,Non G-10 Developed Countries,country_data,27,GREECE,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
2018Q4,2018,Q4,Table 3,3,All Others,Non G-10 Developed Countries,country_data,28,IRELAND,10.0,302.0,312.0,8502.0,5141.0,120.0,371.0,8.0,1606.0,0.0,285.0,1377.0
2018Q4,2018,Q4,Table 3,3,All Others,Non G-10 Developed Countries,country_data,29,ISRAEL,0.0,0.0,0.0,17.0,0.0,205.0,87.0,0.0,276.0,0.0,276.0,0.0
2018Q4,2018,Q4,Table 3,3,All Others,Non G-10 Developed Countries,country_data,30,NEW ZEALAND,2.0,27.0,29.0,545.0,252.0,158.0,35.0,0.0,1.0,0.0,1.0,0.0
2018Q4,2018,Q4,Table 3,3,All Others,Non G-10 Developed Countries,country_data,31,NORWAY,0.0,156.0,156.0,1259.0,-26.0,1291.0,50.0,30.0,126.0,0.0,6.0,124.0
2018Q4,2018,Q4,Table 3,3,All Others,Non G-10 Developed Countries,country_data,32,PORTUGAL,0.0,0.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
2018Q4,2018,Q4,Table 3,3,All Others,Non G-10 Developed Countries,country_data,33,SLOVAKIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018Q4,2018,Q4,Table 3,3,All Others,Non G-10 Developed Countries,country_data,34,SPAIN,0.0,132.0,132.0,168.0,315.0,83.0,74.0,43.0,173.0,0.0,47.0,126.0
2018Q4,2018,Q4,Table 3,3,All Others,Non G-10 Developed Countries,country_data,35,OTHER NON G-10 DEV.,4.0,0.0,4.0,2.0,0.0,13.0,21.0,0.0,20.0,0.0,0.0,20.0
2018Q4,2018,Q4,Table 3,3,All Others,Eastern Europe,country_data,39,BULGARIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018Q4,2018,Q4,Table 3,3,All Others,Eastern Europe,country_data,40,CZECH REPUBLIC,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018Q4,2018,Q4,Table 3,3,All Others,Eastern Europe,country_data,41,HUNGARY,0.0,1.0,1.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018Q4,2018,Q4,Table 3,3,All Others,Eastern Europe,country_data,42,KOSOVO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018Q4,2018,Q4,Table 3,3,All Others,Eastern Europe,country_data,43,POLAND,0.0,166.0,166.0,167.0,80.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2018Q4,2018,Q4,Table 3,3,All Others,Eastern Europe,country_data,44,ROMANIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018Q4,2018,Q4,Table 3,3,All Others,Eastern Europe,country_data,45,RUSSIA,0.0,9.0,9.0,9.0,44.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
2018Q4,2018,Q4,Table 3,3,All Others,Eastern Europe,country_data,46,TURKEY,0.0,0.0,0.0,14.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0
2018Q4,2018,Q4,Table 3,3,All Others,Eastern Europe,country_data,47,OTHER E. EUROPE,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,2.0
2018Q4,2018,Q4,Table 3,3,All Others,Latin America and Caribbean,country_data,51,ANGUILLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,26.0
2018Q4,2018,Q4,Table 3,3,All Others,Latin America and Caribbean,country_data,52,ARGENTINA,342.0,257.0,599.0,599.0,505.0,0.0,19.0,5.0,0.0,0.0,0.0,0.0
