period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Ultimate_Risk_Claims_2_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other
2024Q2,2024,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,9,BELGIUM,4711.0,43.0,4754.0,48.0,162.0,210.0,207.0,5171.0,4647.0,66.0,4713.0,1.0,3.0,4.0
2024Q2,2024,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,10,CANADA,29645.0,4140.0,33785.0,35231.0,6186.0,41417.0,1006.0,76208.0,25655.0,3880.0,29535.0,20750.0,22915.0,43665.0
2024Q2,2024,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,11,FRANCE,29519.0,273.0,29792.0,5743.0,1164.0,6907.0,1918.0,38617.0,28437.0,347.0,28784.0,616.0,2466.0,3082.0
2024Q2,2024,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,12,GERMANY,30869.0,869.0,31738.0,4817.0,1390.0,6207.0,3075.0,41020.0,26218.0,938.0,27156.0,1671.0,4228.0,5899.0
2024Q2,2024,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,13,ITALY,10403.0,282.0,10685.0,2281.0,1820.0,4101.0,406.0,15192.0,9891.0,275.0,10166.0,9.0,387.0,396.0
2024Q2,2024,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,14,JAPAN,23722.0,345.0,24067.0,58513.0,3427.0,61940.0,635.0,86642.0,20849.0,324.0,21173.0,1440.0,0.0,1440.0
2024Q2,2024,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,15,LUXEMBOURG,20428.0,72.0,20500.0,595.0,8.0,603.0,1119.0,22222.0,33367.0,70.0,33437.0,130.0,4.0,134.0
2024Q2,2024,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,16,NETHERLANDS,29931.0,152.0,30083.0,380.0,364.0,744.0,1736.0,32563.0,31316.0,182.0,31498.0,559.0,2048.0,2607.0
2024Q2,2024,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,17,SWEDEN,9220.0,460.0,9680.0,39.0,77.0,116.0,390.0,10186.0,9084.0,456.0,9540.0,12.0,0.0,12.0
2024Q2,2024,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,18,SWITZERLAND,19468.0,657.0,20125.0,561.0,1327.0,1888.0,2034.0,24047.0,18515.0,757.0,19272.0,527.0,921.0,1448.0
2024Q2,2024,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,19,UNITED KINGDOM,36793.0,4846.0,41639.0,51856.0,13991.0,65847.0,5663.0,113149.0,33818.0,4766.0,38584.0,18358.0,38904.0,57262.0
2024Q2,2024,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,23,AUSTRALIA,8344.0,417.0,8761.0,15811.0,2168.0,17979.0,632.0,27372.0,6665.0,436.0,7101.0,1589.0,0.0,1589.0
2024Q2,2024,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,24,AUSTRIA,1582.0,26.0,1608.0,42.0,60.0,102.0,57.0,1767.0,2104.0,80.0,2184.0,0.0,773.0,773.0
2024Q2,2024,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,25,CYPRUS,870.0,88.0,958.0,0.0,0.0,0.0,1.0,959.0,847.0,86.0,933.0,0.0,0.0,0.0
2024Q2,2024,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,26,DENMARK,7710.0,25.0,7735.0,16.0,0.0,16.0,452.0,8203.0,7414.0,22.0,7436.0,0.0,0.0,0.0
2024Q2,2024,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,27,FINLAND,2886.0,9.0,2895.0,15.0,57.0,72.0,96.0,3063.0,2851.0,9.0,2860.0,0.0,361.0,361.0
2024Q2,2024,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,28,GREECE,2174.0,74.0,2248.0,92.0,0.0,92.0,27.0,2367.0,2150.0,74.0,2224.0,0.0,0.0,0.0
