period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Foreign_Office_Liabilities_By_Country_of_Foreign_Office_Non_Local_Currency,Local_Currency,Total,By_Country_of_Creditor,Net_Due_To_or,Memorandum_Items_9_Securities_HTM_and_AFS,Trading_Assets_Assets_Held_for_Trading,Offsetting_Positions_for_Trading,Collateralized_Claims_Not_Subject_Total_Collateral,Of_Which_Cash,Of_Which_Same_Country,Of_Which_Resale_Reverse_Repurchase
2024Q1,2024,Q1,Table 3,3,All Banks,G-10 and Luxembourg,region_header,7,G-10 and Luxembourg,,,,,,,,,,,,
2024Q1,2024,Q1,Table 3,3,All Banks,G-10 and Luxembourg,country_data,8,BELGIUM,3424.0,3404.0,6828.0,27555.0,12663.0,2287.0,5969.0,1147.0,1502.0,0.0,432.0,1502.0
2024Q1,2024,Q1,Table 3,3,All Banks,G-10 and Luxembourg,country_data,9,CANADA,11366.0,38867.0,50233.0,58889.0,25379.0,22525.0,31434.0,9514.0,58246.0,861.0,14122.0,58068.0
2024Q1,2024,Q1,Table 3,3,All Banks,G-10 and Luxembourg,country_data,10,FRANCE,4273.0,39428.0,43701.0,88969.0,23281.0,7033.0,37687.0,10136.0,123431.0,0.0,30623.0,123421.0
2024Q1,2024,Q1,Table 3,3,All Banks,G-10 and Luxembourg,country_data,11,GERMANY,27844.0,156646.0,184490.0,129092.0,259975.0,15889.0,49564.0,12183.0,64160.0,0.0,8716.0,64160.0
2024Q1,2024,Q1,Table 3,3,All Banks,G-10 and Luxembourg,country_data,12,ITALY,1262.0,17327.0,18589.0,64445.0,-8901.0,2529.0,36244.0,10241.0,12647.0,0.0,2782.0,12647.0
2024Q1,2024,Q1,Table 3,3,All Banks,G-10 and Luxembourg,country_data,13,JAPAN,11259.0,90474.0,101733.0,144696.0,245586.0,15862.0,115761.0,33099.0,170344.0,4.0,86641.0,170314.0
2024Q1,2024,Q1,Table 3,3,All Banks,G-10 and Luxembourg,country_data,14,LUXEMBOURG,82416.0,64365.0,146781.0,104615.0,-118622.0,3000.0,10439.0,349.0,11154.0,0.0,1242.0,11149.0
2024Q1,2024,Q1,Table 3,3,All Banks,G-10 and Luxembourg,country_data,15,NETHERLANDS,24965.0,18737.0,43702.0,76581.0,-37601.0,4122.0,21764.0,2618.0,2993.0,0.0,869.0,2952.0
2024Q1,2024,Q1,Table 3,3,All Banks,G-10 and Luxembourg,country_data,16,SWEDEN,47.0,885.0,932.0,22742.0,-582.0,1271.0,5781.0,490.0,2024.0,0.0,440.0,2024.0
2024Q1,2024,Q1,Table 3,3,All Banks,G-10 and Luxembourg,country_data,17,SWITZERLAND,6450.0,4300.0,10750.0,48681.0,21955.0,1130.0,11004.0,619.0,11392.0,0.0,3631.0,11392.0
2024Q1,2024,Q1,Table 3,3,All Banks,G-10 and Luxembourg,country_data,18,UNITED KINGDOM,1156792.0,297299.0,1454091.0,361660.0,120901.0,25686.0,66515.0,19499.0,72816.0,233.0,21063.0,72661.0
2024Q1,2024,Q1,Table 3,3,All Banks,G-10 and Luxembourg,subtotal,19,Total,1330098.0,731732.0,2061830.0,1127925.0,544034.0,101334.0,392162.0,99895.0,530709.0,1098.0,170561.0,530290.0
2024Q1,2024,Q1,Table 3,3,All Banks,G-10 and Luxembourg,empty,20,,,,,,,,,,,,,
2024Q1,2024,Q1,Table 3,3,All Banks,Non G-10 Developed Countries,region_header,21,Non G-10 Developed Countries,,,,,,,,,,,,
2024Q1,2024,Q1,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,22,AUSTRALIA,9238.0,55594.0,64832.0,83308.0,33131.0,10580.0,16614.0,1824.0,19037.0,0.0,16391.0,19016.0
2024Q1,2024,Q1,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,23,AUSTRIA,58.0,442.0,500.0,8468.0,-374.0,2901.0,5440.0,1295.0,2680.0,0.0,1727.0,2680.0
2024Q1,2024,Q1,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,24,CYPRUS,0.0,0.0,0.0,5289.0,-3.0,0.0,328.0,51.0,0.0,0.0,0.0,0.0
2024Q1,2024,Q1,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,25,DENMARK,9.0,601.0,610.0,14421.0,-14.0,508.0,5869.0,246.0,1994.0,0.0,1640.0,1994.0
2024Q1,2024,Q1,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,26,FINLAND,0.0,192.0,192.0,10105.0,-116.0,2266.0,3338.0,629.0,4163.0,0.0,106.0,4163.0
2024Q1,2024,Q1,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,27,GREECE,31.0,1448.0,1479.0,6143.0,-1138.0,0.0,3712.0,352.0,1302.0,0.0,363.0,1302.0
2024Q1,2024,Q1,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,28,IRELAND,19330.0,48874.0,68204.0,137910.0,58780.0,14751.0,22734.0,1559.0,22256.0,0.0,934.0,21935.0
2024Q1,2024,Q1,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,29,ISRAEL,1451.0,3027.0,4478.0,10812.0,-686.0,1035.0,5851.0,163.0,8397.0,0.0,7998.0,8397.0
2024Q1,2024,Q1,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,30,NEW ZEALAND,61.0,1308.0,1369.0,4786.0,1428.0,381.0,637.0,81.0,197.0,0.0,9.0,197.0
2024Q1,2024,Q1,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,31,NORWAY,0.0,420.0,420.0,8034.0,-223.0,1926.0,2773.0,438.0,17736.0,0.0,811.0,17736.0
2024Q1,2024,Q1,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,32,PORTUGAL,6.0,195.0,201.0,4638.0,-181.0,11.0,2500.0,608.0,2652.0,0.0,193.0,2652.0
2024Q1,2024,Q1,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,33,SLOVAKIA,193.0,473.0,666.0,895.0,-425.0,233.0,506.0,122.0,1142.0,0.0,0.0,1142.0
2024Q1,2024,Q1,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,34,SPAIN,578.0,2474.0,3052.0,33174.0,-564.0,2008.0,20274.0,4213.0,7065.0,0.0,927.0,7065.0
2024Q1,2024,Q1,Table 3,3,All Banks,Non G-10 Developed Countries,country_data,35,OTHER NON G-10 DEV.,14.0,7.0,21.0,14669.0,14.0,0.0,477.0,4.0,6435.0,0.0,0.0,6435.0
2024Q1,2024,Q1,Table 3,3,All Banks,Non G-10 Developed Countries,subtotal,36,Total,30969.0,115055.0,146024.0,342652.0,89629.0,36600.0,91053.0,11585.0,95056.0,0.0,31099.0,94714.0
2024Q1,2024,Q1,Table 3,3,All Banks,Non G-10 Developed Countries,empty,37,,,,,,,,,,,,,
