period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_on_Banking_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Public_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Non_Bank_Financial_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents
2024Q1,2024,Q1,Table 4.1,4.1,LFI,G-10 and Luxembourg,region_header,7,G-10 and Luxembourg,,,,,,,,,,,,,,,,,,
2024Q1,2024,Q1,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,8,BELGIUM,7681.0,73.0,50.0,7804.0,7644.0,0.0,5153.0,42.0,156.0,5351.0,5092.0,0.0,3138.0,36.0,266.0,3440.0,3168.0,16.0
2024Q1,2024,Q1,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,9,CANADA,22608.0,9132.0,3394.0,35134.0,19794.0,1745.0,14694.0,19850.0,457.0,35001.0,14547.0,290.0,36150.0,11667.0,1465.0,49282.0,37028.0,1647.0
2024Q1,2024,Q1,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,10,FRANCE,37280.0,448.0,5030.0,42758.0,34439.0,19.0,20468.0,12319.0,4803.0,37590.0,18202.0,0.0,88730.0,14598.0,3237.0,106565.0,90462.0,158.0
2024Q1,2024,Q1,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,11,GERMANY,14901.0,7320.0,2840.0,25061.0,13859.0,752.0,24179.0,181883.0,7304.0,213366.0,17984.0,0.0,22427.0,6149.0,10754.0,39330.0,25851.0,510.0
2024Q1,2024,Q1,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,12,ITALY,17512.0,209.0,809.0,18530.0,17262.0,24.0,23444.0,321.0,3896.0,27661.0,22808.0,0.0,8108.0,3559.0,1350.0,13017.0,8185.0,86.0
2024Q1,2024,Q1,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,13,JAPAN,54900.0,37116.0,4755.0,96771.0,43316.0,30525.0,36314.0,139567.0,3523.0,179404.0,36302.0,3.0,10609.0,117532.0,3921.0,132062.0,9118.0,627.0
2024Q1,2024,Q1,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,14,LUXEMBOURG,1476.0,171.0,23.0,1670.0,3707.0,73.0,187.0,1372.0,10.0,1569.0,187.0,96.0,64311.0,2546.0,5346.0,72203.0,65606.0,1695.0
2024Q1,2024,Q1,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,15,NETHERLANDS,5232.0,355.0,2107.0,7694.0,2218.0,111.0,3399.0,9909.0,1692.0,15000.0,3266.0,13.0,14638.0,80.0,3606.0,18324.0,17040.0,1.0
2024Q1,2024,Q1,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,16,SWEDEN,5367.0,50.0,216.0,5633.0,7581.0,0.0,1143.0,88.0,70.0,1301.0,1130.0,0.0,3161.0,8.0,167.0,3336.0,2941.0,0.0
2024Q1,2024,Q1,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,17,SWITZERLAND,13791.0,183.0,1464.0,15438.0,13171.0,149.0,1207.0,18285.0,8.0,19500.0,1053.0,0.0,6181.0,4796.0,566.0,11543.0,5153.0,4885.0
2024Q1,2024,Q1,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,18,UNITED KINGDOM,9980.0,18300.0,4210.0,32490.0,8253.0,14944.0,6712.0,160866.0,12501.0,180079.0,6194.0,9588.0,39220.0,88424.0,26805.0,154449.0,37897.0,29638.0
2024Q1,2024,Q1,Table 4.1,4.1,LFI,G-10 and Luxembourg,subtotal,19,Total,190728.0,73357.0,24898.0,288983.0,171244.0,48342.0,136900.0,544502.0,34420.0,715822.0,126765.0,9990.0,296673.0,249395.0,57483.0,603551.0,302449.0,39263.0
2024Q1,2024,Q1,Table 4.1,4.1,LFI,G-10 and Luxembourg,empty,20,,,,,,,,,,,,,,,,,,,
2024Q1,2024,Q1,Table 4.1,4.1,LFI,Non G-10 Developed Countries,region_header,21,Non G-10 Developed Countries,,,,,,,,,,,,,,,,,,
2024Q1,2024,Q1,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,22,AUSTRALIA,4089.0,10030.0,2297.0,16416.0,4564.0,254.0,1372.0,22098.0,199.0,23669.0,1368.0,37.0,11674.0,31626.0,1632.0,44932.0,12033.0,2666.0
2024Q1,2024,Q1,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,23,AUSTRIA,4118.0,0.0,244.0,4362.0,4055.0,0.0,5175.0,2.0,633.0,5810.0,5012.0,0.0,272.0,5.0,75.0,352.0,272.0,0.0
2024Q1,2024,Q1,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,24,CYPRUS,50.0,0.0,1.0,51.0,50.0,0.0,209.0,0.0,0.0,209.0,209.0,0.0,669.0,0.0,22.0,691.0,636.0,0.0
