period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_on_Banking_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Public_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Non_Bank_Financial_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents
2024Q4,2024,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,region_header,7,G-10 and Luxembourg,,,,,,,,,,,,,,,,,,
2024Q4,2024,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,8,BELGIUM,6915.0,68.0,50.0,7033.0,6789.0,0.0,5950.0,36.0,374.0,6360.0,5886.0,0.0,2901.0,43.0,45.0,2989.0,2939.0,23.0
2024Q4,2024,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,9,CANADA,22345.0,7685.0,1805.0,31835.0,17371.0,1484.0,8202.0,23889.0,810.0,32901.0,8077.0,14.0,61594.0,9258.0,5826.0,76678.0,62901.0,1329.0
2024Q4,2024,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,10,FRANCE,38879.0,295.0,4180.0,43354.0,37694.0,16.0,21033.0,11778.0,5051.0,37862.0,18527.0,0.0,41702.0,4005.0,5545.0,51252.0,43841.0,157.0
2024Q4,2024,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,11,GERMANY,9969.0,4070.0,2137.0,16176.0,8227.0,285.0,19718.0,166237.0,7163.0,193118.0,13620.0,0.0,6964.0,4988.0,9946.0,21898.0,10519.0,228.0
2024Q4,2024,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,12,ITALY,15330.0,173.0,627.0,16130.0,14926.0,2.0,24597.0,283.0,4694.0,29574.0,23599.0,0.0,10127.0,3879.0,1306.0,15312.0,10485.0,85.0
2024Q4,2024,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,13,JAPAN,52026.0,27202.0,1906.0,81134.0,46427.0,22975.0,16892.0,161067.0,6882.0,184841.0,16815.0,0.0,11579.0,106554.0,7788.0,125921.0,9370.0,898.0
2024Q4,2024,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,14,LUXEMBOURG,1864.0,145.0,72.0,2081.0,3482.0,52.0,73.0,1202.0,86.0,1361.0,80.0,1.0,64407.0,2612.0,8292.0,75311.0,64312.0,1583.0
2024Q4,2024,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,15,NETHERLANDS,5345.0,100.0,837.0,6282.0,2275.0,15.0,3793.0,13312.0,3821.0,20926.0,3716.0,51.0,12548.0,127.0,2727.0,15402.0,14740.0,74.0
2024Q4,2024,Q4,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,16,SWEDEN,3746.0,1.0,285.0,4032.0,3576.0,0.0,510.0,106.0,124.0,740.0,268.0,0.0,3635.0,7.0,829.0,4471.0,3478.0,0.0
