period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_on_Banking_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Public_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Non_Bank_Financial_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents
2015Q3,2015,Q3,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,8,BELGIUM,168.0,3.0,0.0,171.0,164.0,1.0,1601.0,3.0,0.0,1604.0,1601.0,0.0,99.0,0.0,0.0,99.0,153.0,0.0
2015Q3,2015,Q3,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,9,CANADA,8937.0,4431.0,2568.0,15936.0,22096.0,824.0,16267.0,3266.0,271.0,19804.0,1312.0,11.0,6637.0,696.0,168.0,7501.0,6742.0,42.0
2015Q3,2015,Q3,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,10,FRANCE,9231.0,437.0,202.0,9870.0,8621.0,45.0,7152.0,178.0,0.0,7330.0,7149.0,0.0,1127.0,1130.0,0.0,2257.0,840.0,4.0
2015Q3,2015,Q3,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,11,GERMANY,5540.0,354.0,114.0,6008.0,2534.0,14.0,2614.0,8.0,3.0,2625.0,2064.0,4.0,687.0,43.0,0.0,730.0,459.0,0.0
2015Q3,2015,Q3,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,12,ITALY,55.0,106.0,0.0,161.0,41.0,0.0,15.0,93.0,0.0,108.0,9.0,0.0,39.0,130.0,0.0,169.0,39.0,0.0
2015Q3,2015,Q3,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,13,JAPAN,17701.0,834.0,3.0,18538.0,6932.0,0.0,2255.0,17.0,0.0,2272.0,2255.0,0.0,7145.0,118.0,29.0,7292.0,7133.0,0.0
2015Q3,2015,Q3,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,14,LUXEMBOURG,388.0,608.0,0.0,996.0,255.0,5.0,1108.0,10.0,0.0,1118.0,1084.0,0.0,1661.0,0.0,50.0,1711.0,1644.0,0.0
2015Q3,2015,Q3,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,15,NETHERLANDS,1070.0,265.0,31.0,1366.0,746.0,24.0,806.0,0.0,0.0,806.0,803.0,0.0,285.0,41.0,16.0,342.0,359.0,0.0
2015Q3,2015,Q3,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,16,SWEDEN,1765.0,34.0,0.0,1799.0,1133.0,2.0,219.0,1.0,0.0,220.0,314.0,0.0,328.0,0.0,4.0,332.0,328.0,0.0
2015Q3,2015,Q3,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,17,SWITZERLAND,2981.0,150.0,78.0,3209.0,1082.0,2.0,0.0,856.0,0.0,856.0,0.0,0.0,143.0,0.0,1.0,144.0,96.0,0.0
2015Q3,2015,Q3,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,18,UNITED KINGDOM,16086.0,3525.0,1222.0,20833.0,12335.0,2441.0,1101.0,5644.0,0.0,6745.0,459.0,1.0,5486.0,760.0,760.0,7006.0,5994.0,158.0
2015Q3,2015,Q3,Table 4.1,4.1,All Others,Non G-10 Developed Countries,country_data,22,AUSTRALIA,7148.0,4155.0,99.0,11402.0,6364.0,52.0,0.0,326.0,0.0,326.0,76.0,0.0,211.0,19.0,400.0,630.0,277.0,6.0
2015Q3,2015,Q3,Table 4.1,4.1,All Others,Non G-10 Developed Countries,country_data,23,AUSTRIA,13.0,1.0,0.0,14.0,4.0,0.0,97.0,0.0,0.0,97.0,97.0,0.0,119.0,1.0,0.0,120.0,119.0,0.0
2015Q3,2015,Q3,Table 4.1,4.1,All Others,Non G-10 Developed Countries,country_data,24,CYPRUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015Q3,2015,Q3,Table 4.1,4.1,All Others,Non G-10 Developed Countries,country_data,25,DENMARK,539.0,5.0,2.0,546.0,431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0
2015Q3,2015,Q3,Table 4.1,4.1,All Others,Non G-10 Developed Countries,country_data,26,FINLAND,1140.0,9.0,0.0,1149.0,1141.0,0.0,361.0,1.0,0.0,362.0,361.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015Q3,2015,Q3,Table 4.1,4.1,All Others,Non G-10 Developed Countries,country_data,27,GREECE,5.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0
2015Q3,2015,Q3,Table 4.1,4.1,All Others,Non G-10 Developed Countries,country_data,28,IRELAND,311.0,259.0,0.0,570.0,177.0,121.0,11.0,3.0,0.0,14.0,0.0,1.0,752.0,124.0,1434.0,2310.0,352.0,62.0
