period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Ultimate_Risk_Claims_2_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other
2015Q3,2015,Q3,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,9,BELGIUM,5966.0,1647.0,7613.0,760.0,269.0,1029.0,1052.0,9694.0,2906.0,469.0,3375.0,22.0,7.0,29.0
2015Q3,2015,Q3,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,10,CANADA,18018.0,1474.0,19492.0,25558.0,11444.0,37002.0,2136.0,58630.0,17568.0,1410.0,18978.0,6856.0,35.0,6891.0
2015Q3,2015,Q3,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,11,FRANCE,27200.0,1882.0,29082.0,10853.0,6224.0,17077.0,2277.0,48436.0,28260.0,2012.0,30272.0,574.0,5.0,579.0
2015Q3,2015,Q3,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,12,GERMANY,25624.0,796.0,26420.0,5532.0,154.0,5686.0,6527.0,38633.0,24610.0,819.0,25429.0,265.0,8.0,273.0
2015Q3,2015,Q3,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,13,ITALY,9125.0,226.0,9351.0,6272.0,1510.0,7782.0,1556.0,18689.0,8783.0,372.0,9155.0,190.0,46.0,236.0
2015Q3,2015,Q3,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,14,JAPAN,26080.0,319.0,26399.0,14644.0,3308.0,17952.0,822.0,45173.0,24547.0,288.0,24835.0,2024.0,2.0,2026.0
2015Q3,2015,Q3,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,15,LUXEMBOURG,15561.0,636.0,16197.0,576.0,4.0,580.0,1410.0,18187.0,17405.0,341.0,17746.0,229.0,0.0,229.0
2015Q3,2015,Q3,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,16,NETHERLANDS,22586.0,111.0,22697.0,1315.0,165.0,1480.0,2624.0,26801.0,36241.0,143.0,36384.0,48.0,2.0,50.0
2015Q3,2015,Q3,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,17,SWEDEN,3268.0,198.0,3466.0,148.0,11.0,159.0,121.0,3746.0,3580.0,256.0,3836.0,3.0,0.0,3.0
2015Q3,2015,Q3,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,18,SWITZERLAND,9980.0,1025.0,11005.0,3026.0,3255.0,6281.0,2270.0,19556.0,10502.0,598.0,11100.0,2936.0,2703.0,5639.0
