period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_on_Banking_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Public_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Non_Bank_Financial_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents
2015Q3,2015,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,8,BELGIUM,4404.0,366.0,1997.0,6767.0,4509.0,106.0,6206.0,691.0,1169.0,8066.0,7044.0,0.0,4432.0,65.0,520.0,5017.0,3273.0,53.0
2015Q3,2015,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,9,CANADA,21595.0,7851.0,6557.0,36003.0,33905.0,1323.0,21681.0,15108.0,2543.0,39332.0,4559.0,136.0,22668.0,4867.0,5465.0,33000.0,23327.0,330.0
2015Q3,2015,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,10,FRANCE,50498.0,492.0,21631.0,72621.0,38768.0,45.0,31648.0,498.0,2965.0,35111.0,30833.0,0.0,74618.0,1196.0,3424.0,79238.0,74451.0,22.0
2015Q3,2015,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,11,GERMANY,27576.0,1544.0,28282.0,57402.0,17762.0,129.0,48161.0,36319.0,12555.0,97035.0,45034.0,8.0,22931.0,1568.0,2494.0,26993.0,22109.0,48.0
2015Q3,2015,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,12,ITALY,15381.0,1049.0,3671.0,20101.0,16941.0,8.0,15399.0,503.0,17904.0,33806.0,16888.0,2.0,6939.0,1527.0,1286.0,9752.0,6619.0,46.0
2015Q3,2015,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,13,JAPAN,61410.0,48553.0,16222.0,126185.0,35858.0,38555.0,4679.0,112687.0,4516.0,121882.0,5213.0,6484.0,13801.0,63801.0,8594.0,86196.0,11931.0,6739.0
2015Q3,2015,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,14,LUXEMBOURG,3500.0,629.0,370.0,4499.0,4278.0,22.0,2201.0,4366.0,19.0,6586.0,2564.0,0.0,24091.0,1488.0,4215.0,29794.0,25470.0,802.0
2015Q3,2015,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,15,NETHERLANDS,11341.0,374.0,5382.0,17097.0,9589.0,113.0,8051.0,6573.0,980.0,15604.0,8105.0,0.0,28306.0,118.0,7129.0,35553.0,29384.0,29.0
2015Q3,2015,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,16,SWEDEN,10073.0,47.0,674.0,10794.0,9045.0,2.0,3042.0,335.0,158.0,3535.0,3000.0,1.0,4184.0,21.0,493.0,4698.0,4240.0,1.0
2015Q3,2015,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,17,SWITZERLAND,12319.0,333.0,4547.0,17199.0,8779.0,153.0,4957.0,17976.0,56.0,22989.0,4837.0,0.0,4808.0,101.0,546.0,5455.0,4466.0,54.0
