period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Immediate_Counterparty_Basis_Cross_Border_Claims_Excluding_Claims,Claims_on_Local_Residents,Remaining_Maturity_less_than,Claims_on_Local_Residents,Total_Cross_Border_and_Local,Risk_Transfers_Outward_Risk_Transfers_7,Inward_Risk_Transfers_8,Total_Cross_Border_and_Local
2015Q3,2015,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,7,BELGIUM,15890.0,187.0,9108.0,1057.0,17134.0,1746.0,7073.0,22462.0
2015Q3,2015,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,8,CANADA,42728.0,5810.0,31056.0,34300.0,82838.0,5101.0,3594.0,81332.0
2015Q3,2015,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,9,FRANCE,154905.0,194.0,127809.0,3115.0,158214.0,6859.0,17402.0,168758.0
2015Q3,2015,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,10,GERMANY,101320.0,386.0,67285.0,39515.0,141221.0,7422.0,18448.0,152246.0
2015Q3,2015,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,11,ITALY,48891.0,213.0,36443.0,4771.0,53875.0,5013.0,2016.0,50880.0
2015Q3,2015,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,12,JAPAN,61104.0,53680.0,93686.0,184853.0,299637.0,5740.0,19275.0,313174.0
2015Q3,2015,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,13,LUXEMBOURG,43606.0,1037.0,27491.0,5420.0,50063.0,7046.0,2633.0,45652.0
2015Q3,2015,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,14,NETHERLANDS,77413.0,141.0,30905.0,6721.0,84275.0,16232.0,4445.0,72486.0
2015Q3,2015,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,15,SWEDEN,17758.0,2.0,12450.0,375.0,18135.0,1243.0,1357.0,18248.0
2015Q3,2015,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,16,SWITZERLAND,27038.0,5804.0,25414.0,17577.0,50419.0,4149.0,6335.0,52605.0
2015Q3,2015,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,17,UNITED KINGDOM,76641.0,116260.0,144156.0,232801.0,425702.0,34812.0,38043.0,428928.0
