period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Foreign_Office_Liabilities_By_Country_of_Foreign_Office_Non_Local_Currency,Local_Currency,Total,By_Country_of_Creditor,Net_Due_To_or,Memorandum_Items_9_Securities_HTM_and_AFS,Trading_Assets_Assets_Held_for_Trading,Offsetting_Positions_for_Trading,Collateralized_Claims_Not_Subject_Total_Collateral,Of_Which_Cash,Of_Which_Same_Country,Of_Which_Resale_Reverse_Repurchase
2023Q1,2023,Q1,Table 3,3,LFI,G-10 and Luxembourg,region_header,7,G-10 and Luxembourg,,,,,,,,,,,,
2023Q1,2023,Q1,Table 3,3,LFI,G-10 and Luxembourg,country_data,8,BELGIUM,269.0,1004.0,1273.0,16893.0,-1014.0,1400.0,5627.0,1277.0,1179.0,0.0,524.0,1179.0
2023Q1,2023,Q1,Table 3,3,LFI,G-10 and Luxembourg,country_data,9,CANADA,8778.0,33956.0,42734.0,47113.0,24671.0,8459.0,21307.0,3388.0,38887.0,0.0,12648.0,38887.0
2023Q1,2023,Q1,Table 3,3,LFI,G-10 and Luxembourg,country_data,10,FRANCE,5153.0,40479.0,45632.0,93895.0,26141.0,4790.0,32104.0,8494.0,123837.0,4.0,38956.0,123837.0
2023Q1,2023,Q1,Table 3,3,LFI,G-10 and Luxembourg,country_data,11,GERMANY,28388.0,127054.0,155442.0,119172.0,248111.0,8949.0,29447.0,6419.0,57817.0,0.0,12406.0,57817.0
2023Q1,2023,Q1,Table 3,3,LFI,G-10 and Luxembourg,country_data,12,ITALY,1654.0,12539.0,14193.0,56846.0,-6274.0,1223.0,28395.0,9345.0,5697.0,0.0,1466.0,5697.0
2023Q1,2023,Q1,Table 3,3,LFI,G-10 and Luxembourg,country_data,13,JAPAN,8699.0,76321.0,85020.0,125272.0,246140.0,6013.0,67042.0,22520.0,186889.0,1.0,97297.0,186889.0
2023Q1,2023,Q1,Table 3,3,LFI,G-10 and Luxembourg,country_data,14,LUXEMBOURG,71953.0,51463.0,123416.0,94133.0,-104562.0,2871.0,8922.0,337.0,11145.0,0.0,484.0,11145.0
2023Q1,2023,Q1,Table 3,3,LFI,G-10 and Luxembourg,country_data,15,NETHERLANDS,25792.0,14126.0,39918.0,71671.0,-35487.0,1854.0,13580.0,2056.0,2625.0,0.0,592.0,2625.0
2023Q1,2023,Q1,Table 3,3,LFI,G-10 and Luxembourg,country_data,16,SWEDEN,35.0,701.0,736.0,17834.0,141.0,113.0,4097.0,464.0,2073.0,0.0,208.0,2073.0
2023Q1,2023,Q1,Table 3,3,LFI,G-10 and Luxembourg,country_data,17,SWITZERLAND,10276.0,3711.0,13987.0,47765.0,28948.0,28.0,7080.0,384.0,4784.0,0.0,1481.0,4784.0
2023Q1,2023,Q1,Table 3,3,LFI,G-10 and Luxembourg,country_data,18,UNITED KINGDOM,1092892.0,233637.0,1326529.0,318318.0,64176.0,17259.0,47141.0,11383.0,47660.0,0.0,19794.0,47660.0
2023Q1,2023,Q1,Table 3,3,LFI,G-10 and Luxembourg,subtotal,19,Total,1253889.0,594991.0,1848880.0,1008912.0,490991.0,52959.0,264742.0,66067.0,482593.0,5.0,185856.0,482593.0
2023Q1,2023,Q1,Table 3,3,LFI,G-10 and Luxembourg,empty,20,,,,,,,,,,,,,
2023Q1,2023,Q1,Table 3,3,LFI,Non G-10 Developed Countries,region_header,21,Non G-10 Developed Countries,,,,,,,,,,,,
2023Q1,2023,Q1,Table 3,3,LFI,Non G-10 Developed Countries,country_data,22,AUSTRALIA,4703.0,44614.0,49317.0,68068.0,43850.0,7202.0,17047.0,2161.0,16035.0,0.0,11343.0,16035.0
2023Q1,2023,Q1,Table 3,3,LFI,Non G-10 Developed Countries,country_data,23,AUSTRIA,89.0,338.0,427.0,6656.0,-410.0,1940.0,4005.0,757.0,665.0,0.0,42.0,665.0
2023Q1,2023,Q1,Table 3,3,LFI,Non G-10 Developed Countries,country_data,24,CYPRUS,0.0,0.0,0.0,5508.0,-1.0,0.0,227.0,59.0,0.0,0.0,0.0,0.0
2023Q1,2023,Q1,Table 3,3,LFI,Non G-10 Developed Countries,country_data,25,DENMARK,32.0,443.0,475.0,11572.0,138.0,33.0,3795.0,169.0,2072.0,0.0,1914.0,2072.0
2023Q1,2023,Q1,Table 3,3,LFI,Non G-10 Developed Countries,country_data,26,FINLAND,0.0,250.0,250.0,9882.0,-238.0,1039.0,3072.0,430.0,2446.0,0.0,2.0,2446.0
2023Q1,2023,Q1,Table 3,3,LFI,Non G-10 Developed Countries,country_data,27,GREECE,30.0,1399.0,1429.0,4822.0,-1175.0,0.0,2140.0,204.0,780.0,0.0,67.0,780.0
2023Q1,2023,Q1,Table 3,3,LFI,Non G-10 Developed Countries,country_data,28,IRELAND,15025.0,46436.0,61461.0,106062.0,60426.0,14171.0,14107.0,2568.0,18301.0,0.0,433.0,18301.0
2023Q1,2023,Q1,Table 3,3,LFI,Non G-10 Developed Countries,country_data,29,ISRAEL,1743.0,2734.0,4477.0,9510.0,-127.0,832.0,5338.0,131.0,4740.0,0.0,4352.0,4740.0
2023Q1,2023,Q1,Table 3,3,LFI,Non G-10 Developed Countries,country_data,30,NEW ZEALAND,41.0,1260.0,1301.0,3105.0,768.0,221.0,2989.0,154.0,378.0,0.0,239.0,378.0
2023Q1,2023,Q1,Table 3,3,LFI,Non G-10 Developed Countries,country_data,31,NORWAY,2.0,315.0,317.0,6714.0,-275.0,80.0,2727.0,244.0,11024.0,0.0,287.0,11024.0
2023Q1,2023,Q1,Table 3,3,LFI,Non G-10 Developed Countries,country_data,32,PORTUGAL,3.0,376.0,379.0,4147.0,-315.0,12.0,2232.0,511.0,614.0,0.0,0.0,614.0
2023Q1,2023,Q1,Table 3,3,LFI,Non G-10 Developed Countries,country_data,33,SLOVAKIA,170.0,486.0,656.0,772.0,-344.0,0.0,201.0,36.0,1324.0,0.0,0.0,1324.0
2023Q1,2023,Q1,Table 3,3,LFI,Non G-10 Developed Countries,country_data,34,SPAIN,418.0,2410.0,2828.0,30562.0,-1401.0,1159.0,15518.0,3059.0,3330.0,0.0,316.0,3330.0
2023Q1,2023,Q1,Table 3,3,LFI,Non G-10 Developed Countries,country_data,35,OTHER NON G-10 DEV.,7.0,8.0,15.0,7941.0,7.0,0.0,288.0,8.0,14502.0,0.0,0.0,14502.0
2023Q1,2023,Q1,Table 3,3,LFI,Non G-10 Developed Countries,subtotal,36,Total,22263.0,101069.0,123332.0,275321.0,100903.0,26689.0,73686.0,10491.0,76211.0,0.0,18995.0,76211.0
2023Q1,2023,Q1,Table 3,3,LFI,Non G-10 Developed Countries,empty,37,,,,,,,,,,,,,
2023Q1,2023,Q1,Table 3,3,LFI,Eastern Europe,region_header,38,Eastern Europe,,,,,,,,,,,,
2023Q1,2023,Q1,Table 3,3,LFI,Eastern Europe,country_data,39,BULGARIA,338.0,617.0,955.0,1672.0,-415.0,33.0,46.0,14.0,0.0,0.0,0.0,0.0
2023Q1,2023,Q1,Table 3,3,LFI,Eastern Europe,country_data,40,CZECH REPUBLIC,1536.0,1533.0,3069.0,3569.0,1298.0,421.0,1262.0,157.0,8572.0,0.0,3083.0,8572.0
2023Q1,2023,Q1,Table 3,3,LFI,Eastern Europe,country_data,41,HUNGARY,1279.0,1219.0,2498.0,4486.0,-121.0,569.0,861.0,215.0,3577.0,0.0,50.0,3577.0
2023Q1,2023,Q1,Table 3,3,LFI,Eastern Europe,country_data,42,KOSOVO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
