period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Foreign_Office_Liabilities_By_Country_of_Foreign_Office_Non_Local_Currency,Local_Currency,Total,By_Country_of_Creditor,Net_Due_To_or,Memorandum_Items_9_Securities_HTM_and_AFS,Trading_Assets_Assets_Held_for_Trading,Offsetting_Positions_for_Trading,Collateralized_Claims_Not_Subject_Total_Collateral,Of_Which_Cash,Of_Which_Same_Country,Of_Which_Resale_Reverse_Repurchase
2021Q1,2021,Q1,Table 3,3,LFI,G-10 and Luxembourg,country_data,8,BELGIUM,213.0,558.0,771.0,14944.0,-4.0,2373.0,5981.0,590.0,718.0,0.0,357.0,718.0
2021Q1,2021,Q1,Table 3,3,LFI,G-10 and Luxembourg,country_data,9,CANADA,7909.0,27969.0,35878.0,45288.0,19930.0,8383.0,15780.0,1280.0,30545.0,0.0,13602.0,30545.0
2021Q1,2021,Q1,Table 3,3,LFI,G-10 and Luxembourg,country_data,10,FRANCE,2100.0,9590.0,11690.0,84946.0,55209.0,8332.0,38964.0,3147.0,100056.0,8.0,62720.0,100056.0
2021Q1,2021,Q1,Table 3,3,LFI,G-10 and Luxembourg,country_data,11,GERMANY,22333.0,83163.0,105496.0,113246.0,167214.0,16799.0,33593.0,4548.0,35245.0,0.0,17765.0,35245.0
2021Q1,2021,Q1,Table 3,3,LFI,G-10 and Luxembourg,country_data,12,ITALY,1377.0,10994.0,12371.0,55748.0,-4950.0,1493.0,35279.0,5169.0,3071.0,0.0,1049.0,3071.0
2021Q1,2021,Q1,Table 3,3,LFI,G-10 and Luxembourg,country_data,13,JAPAN,6857.0,56269.0,63126.0,96399.0,220702.0,24054.0,92151.0,14030.0,127878.0,136.0,84674.0,127878.0
2021Q1,2021,Q1,Table 3,3,LFI,G-10 and Luxembourg,country_data,14,LUXEMBOURG,69258.0,42535.0,111793.0,95371.0,-78743.0,2892.0,9829.0,242.0,8652.0,11.0,1498.0,8652.0
2021Q1,2021,Q1,Table 3,3,LFI,G-10 and Luxembourg,country_data,15,NETHERLANDS,29149.0,11801.0,40950.0,66437.0,-33609.0,5329.0,16388.0,860.0,1113.0,0.0,206.0,1113.0
2021Q1,2021,Q1,Table 3,3,LFI,G-10 and Luxembourg,country_data,16,SWEDEN,22.0,567.0,589.0,17494.0,461.0,801.0,5343.0,507.0,2059.0,0.0,1541.0,2059.0
2021Q1,2021,Q1,Table 3,3,LFI,G-10 and Luxembourg,country_data,17,SWITZERLAND,12688.0,3583.0,16271.0,46192.0,22685.0,435.0,7274.0,188.0,2529.0,0.0,452.0,2529.0
2021Q1,2021,Q1,Table 3,3,LFI,G-10 and Luxembourg,country_data,18,UNITED KINGDOM,1064246.0,221891.0,1286137.0,293766.0,221954.0,15682.0,67641.0,7206.0,54992.0,5.0,38276.0,54992.0
2021Q1,2021,Q1,Table 3,3,LFI,Non G-10 Developed Countries,country_data,22,AUSTRALIA,4590.0,53633.0,58223.0,70930.0,37713.0,12305.0,32105.0,1013.0,8352.0,0.0,4598.0,8352.0
2021Q1,2021,Q1,Table 3,3,LFI,Non G-10 Developed Countries,country_data,23,AUSTRIA,82.0,267.0,349.0,6716.0,-329.0,2051.0,3696.0,514.0,416.0,0.0,299.0,416.0
2021Q1,2021,Q1,Table 3,3,LFI,Non G-10 Developed Countries,country_data,24,CYPRUS,0.0,0.0,0.0,3062.0,-1.0,0.0,705.0,34.0,302.0,0.0,67.0,302.0
2021Q1,2021,Q1,Table 3,3,LFI,Non G-10 Developed Countries,country_data,25,DENMARK,5.0,328.0,333.0,7615.0,233.0,0.0,3180.0,110.0,3003.0,0.0,312.0,3003.0
2021Q1,2021,Q1,Table 3,3,LFI,Non G-10 Developed Countries,country_data,26,FINLAND,0.0,101.0,101.0,6922.0,9.0,1919.0,3337.0,139.0,118.0,0.0,13.0,118.0
2021Q1,2021,Q1,Table 3,3,LFI,Non G-10 Developed Countries,country_data,27,GREECE,33.0,1258.0,1291.0,4767.0,-942.0,0.0,840.0,214.0,788.0,0.0,173.0,788.0
2021Q1,2021,Q1,Table 3,3,LFI,Non G-10 Developed Countries,country_data,28,IRELAND,13566.0,17318.0,30884.0,110035.0,32857.0,8599.0,17816.0,486.0,16877.0,0.0,3111.0,16877.0
2021Q1,2021,Q1,Table 3,3,LFI,Non G-10 Developed Countries,country_data,29,ISRAEL,940.0,2284.0,3224.0,6652.0,-998.0,527.0,3085.0,135.0,141.0,0.0,116.0,141.0
2021Q1,2021,Q1,Table 3,3,LFI,Non G-10 Developed Countries,country_data,30,NEW ZEALAND,26.0,1128.0,1154.0,3843.0,836.0,396.0,1128.0,169.0,557.0,1.0,474.0,557.0
2021Q1,2021,Q1,Table 3,3,LFI,Non G-10 Developed Countries,country_data,31,NORWAY,0.0,252.0,252.0,8774.0,-213.0,22.0,2685.0,355.0,7328.0,0.0,658.0,7328.0
