period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_on_Banking_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Public_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Non_Bank_Financial_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents
2021Q1,2021,Q1,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,8,BELGIUM,318.0,385.0,0.0,703.0,307.0,167.0,237.0,10501.0,15.0,10753.0,100.0,0.0,133.0,0.0,0.0,133.0,235.0,0.0
2021Q1,2021,Q1,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,9,CANADA,23659.0,6266.0,735.0,30660.0,20895.0,1491.0,10925.0,1281.0,109.0,12315.0,10777.0,597.0,17919.0,1127.0,63.0,19109.0,18156.0,30.0
2021Q1,2021,Q1,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,10,FRANCE,12795.0,10.0,793.0,13598.0,7898.0,0.0,3203.0,121.0,14.0,3338.0,2376.0,0.0,1521.0,289.0,334.0,2144.0,1394.0,0.0
2021Q1,2021,Q1,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,11,GERMANY,32089.0,107.0,243.0,32439.0,6637.0,9.0,8644.0,18098.0,13.0,26755.0,7703.0,0.0,1409.0,154.0,1.0,1564.0,881.0,3.0
2021Q1,2021,Q1,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,12,ITALY,375.0,171.0,0.0,546.0,101.0,1.0,2037.0,285.0,0.0,2322.0,2037.0,0.0,10.0,0.0,0.0,10.0,5.0,0.0
2021Q1,2021,Q1,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,13,JAPAN,15633.0,5705.0,96.0,21434.0,9927.0,5606.0,15607.0,14831.0,0.0,30438.0,15607.0,0.0,6482.0,295.0,58.0,6835.0,6380.0,0.0
2021Q1,2021,Q1,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,14,LUXEMBOURG,337.0,392.0,1.0,730.0,367.0,289.0,374.0,5478.0,0.0,5852.0,370.0,0.0,9525.0,102.0,113.0,9740.0,8984.0,68.0
2021Q1,2021,Q1,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,15,NETHERLANDS,1623.0,8.0,30.0,1661.0,1692.0,4.0,1454.0,981.0,0.0,2435.0,1115.0,2.0,867.0,250.0,5.0,1122.0,776.0,4.0
2021Q1,2021,Q1,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,16,SWEDEN,1858.0,11.0,12.0,1881.0,1516.0,1.0,1915.0,12.0,0.0,1927.0,2031.0,0.0,397.0,6.0,0.0,403.0,401.0,6.0
2021Q1,2021,Q1,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,17,SWITZERLAND,38512.0,107.0,202.0,38821.0,4922.0,2.0,5095.0,0.0,0.0,5095.0,170.0,0.0,454.0,210.0,202.0,866.0,314.0,6.0
