period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Immediate_Counterparty_Basis_Cross_Border_Claims_Excluding_Claims,Claims_on_Local_Residents,Remaining_Maturity_less_than,Claims_on_Local_Residents,Total_Cross_Border_and_Local,Risk_Transfers_Outward_Risk_Transfers_7,Inward_Risk_Transfers_8,Total_Cross_Border_and_Local
2022Q4,2022,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,7,BELGIUM,1624.0,673.0,1628.0,7652.0,9949.0,304.0,359.0,10004.0
2022Q4,2022,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,8,CANADA,47401.0,3961.0,26130.0,15872.0,67234.0,3947.0,9229.0,72524.0
2022Q4,2022,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,9,FRANCE,17455.0,0.0,12963.0,1546.0,19001.0,549.0,13127.0,31578.0
2022Q4,2022,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,10,GERMANY,18479.0,731.0,7948.0,26262.0,45472.0,2458.0,33048.0,76056.0
2022Q4,2022,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,11,ITALY,783.0,0.0,186.0,1573.0,2356.0,37.0,116.0,2434.0
2022Q4,2022,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,12,JAPAN,20745.0,3505.0,21903.0,9945.0,34195.0,1116.0,12083.0,45160.0
2022Q4,2022,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,13,LUXEMBOURG,8762.0,478.0,5372.0,5418.0,14658.0,1913.0,2452.0,15194.0
2022Q4,2022,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,14,NETHERLANDS,6207.0,59.0,1787.0,529.0,6795.0,1414.0,1723.0,7103.0
2022Q4,2022,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,15,SWEDEN,3627.0,2.0,2349.0,103.0,3732.0,196.0,1543.0,5078.0
2022Q4,2022,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,16,SWITZERLAND,3947.0,3.0,3082.0,318.0,4268.0,449.0,52306.0,55959.0
2022Q4,2022,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,17,UNITED KINGDOM,99617.0,15293.0,91256.0,53361.0,168271.0,47849.0,20217.0,140579.0
2022Q4,2022,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,21,AUSTRALIA,6803.0,84.0,2810.0,8156.0,15043.0,822.0,726.0,14891.0
2022Q4,2022,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,22,AUSTRIA,1447.0,0.0,369.0,92.0,1539.0,51.0,40.0,1528.0
2022Q4,2022,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,23,CYPRUS,4.0,0.0,1.0,0.0,4.0,0.0,13.0,17.0
2022Q4,2022,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,24,DENMARK,1353.0,0.0,812.0,11.0,1364.0,745.0,451.0,1066.0
2022Q4,2022,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,25,FINLAND,1281.0,0.0,373.0,63.0,1344.0,46.0,490.0,1788.0
2022Q4,2022,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,26,GREECE,64.0,0.0,35.0,0.0,64.0,45.0,71.0,90.0
2022Q4,2022,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,27,IRELAND,10658.0,272.0,8185.0,3996.0,14926.0,3702.0,2299.0,13519.0
2022Q4,2022,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,28,ISRAEL,1823.0,0.0,1266.0,2.0,1825.0,82.0,155.0,1899.0
2022Q4,2022,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,29,NEW ZEALAND,535.0,0.0,250.0,292.0,827.0,169.0,121.0,777.0
2022Q4,2022,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,30,NORWAY,2812.0,12.0,1320.0,27.0,2851.0,504.0,1231.0,3576.0
2022Q4,2022,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,31,PORTUGAL,261.0,2.0,86.0,0.0,263.0,43.0,2.0,222.0
2022Q4,2022,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,32,SLOVAKIA,9.0,0.0,7.0,0.0,9.0,7.0,4.0,6.0
2022Q4,2022,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,33,SPAIN,1537.0,5.0,669.0,514.0,2056.0,153.0,490.0,2392.0
2022Q4,2022,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,34,OTHER NON G-10 DEV.,293.0,0.0,69.0,0.0,293.0,26.0,65.0,331.0
2022Q4,2022,Q4,Table 2,2,All Others,Eastern Europe,country_data,38,BULGARIA,10.0,0.0,7.0,0.0,10.0,6.0,0.0,4.0
2022Q4,2022,Q4,Table 2,2,All Others,Eastern Europe,country_data,39,CZECH REPUBLIC,120.0,0.0,117.0,0.0,120.0,65.0,11.0,66.0
2022Q4,2022,Q4,Table 2,2,All Others,Eastern Europe,country_data,40,HUNGARY,113.0,9.0,86.0,12.0,134.0,75.0,38.0,96.0
2022Q4,2022,Q4,Table 2,2,All Others,Eastern Europe,country_data,41,KOSOVO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022Q4,2022,Q4,Table 2,2,All Others,Eastern Europe,country_data,42,POLAND,268.0,0.0,260.0,138.0,406.0,114.0,49.0,341.0
2022Q4,2022,Q4,Table 2,2,All Others,Eastern Europe,country_data,43,ROMANIA,243.0,0.0,241.0,0.0,243.0,239.0,22.0,26.0
2022Q4,2022,Q4,Table 2,2,All Others,Eastern Europe,country_data,44,RUSSIA,99.0,0.0,87.0,33.0,132.0,9.0,10.0,133.0
2022Q4,2022,Q4,Table 2,2,All Others,Eastern Europe,country_data,45,TURKEY,207.0,0.0,75.0,0.0,207.0,90.0,42.0,154.0
2022Q4,2022,Q4,Table 2,2,All Others,Eastern Europe,country_data,46,OTHER E. EUROPE,109.0,0.0,69.0,0.0,109.0,61.0,10.0,58.0
2022Q4,2022,Q4,Table 2,2,All Others,Latin America and Caribbean,country_data,50,ANGUILLA,117.0,0.0,116.0,0.0,117.0,11.0,58.0,164.0
2022Q4,2022,Q4,Table 2,2,All Others,Latin America and Caribbean,country_data,51,ARGENTINA,636.0,196.0,418.0,702.0,1534.0,448.0,175.0,1252.0
2022Q4,2022,Q4,Table 2,2,All Others,Latin America and Caribbean,country_data,52,BRAZIL,4953.0,175.0,3468.0,582.0,5710.0,900.0,1332.0,6120.0
2022Q4,2022,Q4,Table 2,2,All Others,Latin America and Caribbean,country_data,53,CHILE,1664.0,0.0,1143.0,12.0,1676.0,383.0,111.0,1402.0
2022Q4,2022,Q4,Table 2,2,All Others,Latin America and Caribbean,country_data,54,COLOMBIA,841.0,0.0,501.0,0.0,841.0,337.0,306.0,803.0
2022Q4,2022,Q4,Table 2,2,All Others,Latin America and Caribbean,country_data,55,COSTA RICA,207.0,0.0,157.0,0.0,207.0,114.0,42.0,133.0
2022Q4,2022,Q4,Table 2,2,All Others,Latin America and Caribbean,country_data,56,DOMINICAN REPUBLIC,543.0,0.0,289.0,0.0,543.0,164.0,9.0,189.0
2022Q4,2022,Q4,Table 2,2,All Others,Latin America and Caribbean,country_data,57,ECUADOR,436.0,0.0,256.0,4.0,440.0,246.0,74.0,253.0
