period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_on_Banking_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Public_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Non_Bank_Financial_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents
2022Q4,2022,Q4,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,8,BELGIUM,9630.0,1175.0,253.0,11058.0,10158.0,684.0,7967.0,7188.0,174.0,15329.0,7713.0,0.0,1744.0,59.0,239.0,2042.0,1810.0,17.0
2022Q4,2022,Q4,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,9,CANADA,50977.0,10326.0,4714.0,66017.0,43327.0,2373.0,12476.0,25611.0,1342.0,39429.0,12396.0,772.0,58968.0,11791.0,10835.0,81594.0,59017.0,1427.0
2022Q4,2022,Q4,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,10,FRANCE,58728.0,1725.0,6161.0,66614.0,45755.0,68.0,33232.0,11429.0,5273.0,49934.0,30473.0,0.0,120216.0,14796.0,5079.0,140091.0,121895.0,449.0
2022Q4,2022,Q4,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,11,GERMANY,50431.0,6823.0,3920.0,61174.0,21129.0,898.0,31262.0,229559.0,11270.0,272091.0,25181.0,13.0,42978.0,30718.0,16067.0,89763.0,46058.0,1100.0
2022Q4,2022,Q4,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,12,ITALY,12290.0,238.0,887.0,13415.0,11350.0,13.0,22920.0,428.0,2573.0,25921.0,22792.0,0.0,4460.0,1652.0,1497.0,7609.0,4474.0,149.0
2022Q4,2022,Q4,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,13,JAPAN,86245.0,35278.0,8261.0,129784.0,61196.0,29582.0,32440.0,139792.0,3681.0,175913.0,32311.0,1.0,18105.0,137329.0,9253.0,164687.0,17006.0,704.0
2022Q4,2022,Q4,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,14,LUXEMBOURG,2075.0,1067.0,180.0,3322.0,3851.0,460.0,279.0,5637.0,47.0,5963.0,266.0,0.0,61634.0,3901.0,9965.0,75500.0,64634.0,2198.0
2022Q4,2022,Q4,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,15,NETHERLANDS,8010.0,304.0,1791.0,10105.0,5136.0,7.0,5300.0,8532.0,2246.0,16078.0,4916.0,20.0,14502.0,195.0,5622.0,20319.0,15876.0,35.0
2022Q4,2022,Q4,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,16,SWEDEN,7428.0,13.0,233.0,7674.0,8200.0,0.0,2270.0,131.0,92.0,2493.0,2319.0,0.0,4358.0,9.0,630.0,4997.0,4499.0,9.0
2022Q4,2022,Q4,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,17,SWITZERLAND,58578.0,293.0,2916.0,61787.0,7511.0,142.0,1229.0,27330.0,16.0,28575.0,963.0,11.0,9057.0,5349.0,1654.0,16060.0,7805.0,5206.0
2022Q4,2022,Q4,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,18,UNITED KINGDOM,44487.0,33545.0,7676.0,85708.0,75740.0,35688.0,4622.0,200347.0,20124.0,225093.0,2990.0,9871.0,66107.0,151854.0,38622.0,256583.0,61412.0,48852.0
2022Q4,2022,Q4,Table 4.1,4.1,All Banks,Non G-10 Developed Countries,country_data,22,AUSTRALIA,9575.0,8674.0,2399.0,20648.0,10307.0,77.0,1500.0,32380.0,849.0,34729.0,1496.0,33.0,11814.0,25082.0,9120.0,46016.0,12176.0,1277.0
2022Q4,2022,Q4,Table 4.1,4.1,All Banks,Non G-10 Developed Countries,country_data,23,AUSTRIA,2317.0,1.0,240.0,2558.0,2202.0,0.0,5883.0,2.0,592.0,6477.0,5627.0,0.0,255.0,2.0,43.0,300.0,251.0,0.0
2022Q4,2022,Q4,Table 4.1,4.1,All Banks,Non G-10 Developed Countries,country_data,24,CYPRUS,9.0,0.0,1.0,10.0,8.0,0.0,87.0,0.0,0.0,87.0,87.0,0.0,1067.0,0.0,79.0,1146.0,877.0,0.0
2022Q4,2022,Q4,Table 4.1,4.1,All Banks,Non G-10 Developed Countries,country_data,25,DENMARK,3783.0,4.0,643.0,4430.0,4237.0,0.0,1124.0,422.0,524.0,2070.0,340.0,2.0,3173.0,6.0,2136.0,5315.0,3128.0,6.0
2022Q4,2022,Q4,Table 4.1,4.1,All Banks,Non G-10 Developed Countries,country_data,26,FINLAND,6588.0,23.0,284.0,6895.0,4109.0,0.0,3566.0,1.0,1844.0,5411.0,3215.0,0.0,1031.0,2.0,901.0,1934.0,1100.0,0.0
2022Q4,2022,Q4,Table 4.1,4.1,All Banks,Non G-10 Developed Countries,country_data,27,GREECE,827.0,0.0,155.0,982.0,901.0,0.0,507.0,1.0,6.0,514.0,507.0,0.0,103.0,45.0,0.0,148.0,128.0,0.0
2022Q4,2022,Q4,Table 4.1,4.1,All Banks,Non G-10 Developed Countries,country_data,28,IRELAND,2103.0,1079.0,24.0,3206.0,1862.0,532.0,1240.0,11131.0,29.0,12400.0,1233.0,39.0,67494.0,8227.0,7674.0,83395.0,73172.0,2794.0
2022Q4,2022,Q4,Table 4.1,4.1,All Banks,Non G-10 Developed Countries,country_data,29,ISRAEL,4994.0,26.0,487.0,5507.0,5063.0,9.0,4215.0,4048.0,29.0,8292.0,4181.0,6.0,2433.0,61.0,1642.0,4136.0,2490.0,1.0
2022Q4,2022,Q4,Table 4.1,4.1,All Banks,Non G-10 Developed Countries,country_data,30,NEW ZEALAND,813.0,529.0,52.0,1394.0,997.0,0.0,687.0,1359.0,829.0,2875.0,682.0,0.0,870.0,0.0,516.0,1386.0,931.0,0.0
