period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Ultimate_Risk_Claims_2_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other
2019Q1,2019,Q1,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,9,BELGIUM,4229.0,140.0,4369.0,289.0,23.0,312.0,166.0,4847.0,3142.0,152.0,3294.0,224.0,0.0,224.0
2019Q1,2019,Q1,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,10,CANADA,10935.0,495.0,11430.0,16269.0,941.0,17210.0,1467.0,30107.0,10322.0,303.0,10625.0,6989.0,3.0,6992.0
2019Q1,2019,Q1,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,11,FRANCE,19345.0,472.0,19817.0,4172.0,969.0,5141.0,716.0,25674.0,18164.0,462.0,18626.0,56.0,2.0,58.0
2019Q1,2019,Q1,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,12,GERMANY,23338.0,81.0,23419.0,473.0,151.0,624.0,1670.0,25713.0,18454.0,909.0,19363.0,19.0,85.0,104.0
2019Q1,2019,Q1,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,13,ITALY,8010.0,141.0,8151.0,1560.0,677.0,2237.0,385.0,10773.0,7022.0,145.0,7167.0,362.0,31.0,393.0
2019Q1,2019,Q1,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,14,JAPAN,19956.0,140.0,20096.0,18921.0,70.0,18991.0,616.0,39703.0,18575.0,115.0,18690.0,1445.0,0.0,1445.0
2019Q1,2019,Q1,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,15,LUXEMBOURG,8994.0,154.0,9148.0,113.0,0.0,113.0,1328.0,10589.0,12788.0,5.0,12793.0,71.0,0.0,71.0
2019Q1,2019,Q1,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,16,NETHERLANDS,17853.0,56.0,17909.0,1538.0,181.0,1719.0,1737.0,21365.0,21777.0,61.0,21838.0,6.0,0.0,6.0
2019Q1,2019,Q1,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,17,SWEDEN,4319.0,31.0,4350.0,8.0,0.0,8.0,103.0,4461.0,4017.0,34.0,4051.0,0.0,0.0,0.0
2019Q1,2019,Q1,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,18,SWITZERLAND,9774.0,534.0,10308.0,611.0,2430.0,3041.0,825.0,14174.0,8832.0,384.0,9216.0,642.0,1809.0,2451.0
