period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Ultimate_Risk_Basis_2_Cross_border_Claims_Excluding_Claims,Claims_on_Local_Residents_Total,In_Non_Local_Currency,In_Local_Currency,Claims_Resulting_From_the,Country_Risk_Claims_4,Off_Balance_Sheet_Items_Cross_Border_and_Local_Commitments_Unused_Commitments,Guarantees_Excluding_Credit_Derivatives,Credit_Derivatives_By_Reference_Gross_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Gross_Net_5_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Trade_Finance
2019Q1,2019,Q1,Table 1,1,All Others,G-10 and Luxembourg,country_data,10,BELGIUM,1120.0,179.0,0.0,179.0,3.0,1302.0,102.0,94.0,9.0,9.0,9.0,9.0,101.0
2019Q1,2019,Q1,Table 1,1,All Others,G-10 and Luxembourg,country_data,11,CANADA,36167.0,18301.0,3460.0,14841.0,1560.0,56028.0,44112.0,4021.0,130.0,645.0,25.0,536.0,6.0
2019Q1,2019,Q1,Table 1,1,All Others,G-10 and Luxembourg,country_data,12,FRANCE,14064.0,1690.0,0.0,1690.0,504.0,16258.0,678.0,176.0,315.0,717.0,257.0,653.0,233.0
2019Q1,2019,Q1,Table 1,1,All Others,G-10 and Luxembourg,country_data,13,GERMANY,52911.0,1098.0,3.0,1095.0,435.0,54444.0,970.0,568.0,16.0,110.0,16.0,110.0,103.0
2019Q1,2019,Q1,Table 1,1,All Others,G-10 and Luxembourg,country_data,14,ITALY,363.0,1586.0,14.0,1572.0,0.0,1949.0,803.0,128.0,1316.0,1317.0,826.0,796.0,35.0
2019Q1,2019,Q1,Table 1,1,All Others,G-10 and Luxembourg,country_data,15,JAPAN,42394.0,4810.0,3.0,4807.0,100.0,47304.0,4184.0,193.0,93.0,116.0,48.0,98.0,40.0
2019Q1,2019,Q1,Table 1,1,All Others,G-10 and Luxembourg,country_data,16,LUXEMBOURG,10841.0,3028.0,19.0,3009.0,51.0,13920.0,1952.0,84.0,13.0,15.0,10.0,10.0,277.0
2019Q1,2019,Q1,Table 1,1,All Others,G-10 and Luxembourg,country_data,17,NETHERLANDS,5486.0,1179.0,860.0,319.0,74.0,6739.0,2465.0,619.0,4.0,0.0,4.0,0.0,3.0
2019Q1,2019,Q1,Table 1,1,All Others,G-10 and Luxembourg,country_data,18,SWEDEN,3910.0,212.0,2.0,210.0,3.0,4125.0,1080.0,29.0,5.0,5.0,5.0,5.0,0.0
2019Q1,2019,Q1,Table 1,1,All Others,G-10 and Luxembourg,country_data,19,SWITZERLAND,36645.0,284.0,0.0,284.0,96.0,37025.0,226.0,207.0,5.0,35.0,5.0,35.0,0.0
