period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Immediate_Counterparty_Basis_Cross_Border_Claims_Excluding_Claims,Claims_on_Local_Residents,Remaining_Maturity_less_than,Claims_on_Local_Residents,Total_Cross_Border_and_Local,Risk_Transfers_Outward_Risk_Transfers_7,Inward_Risk_Transfers_8,Total_Cross_Border_and_Local
2017Q4,2017,Q4,Table 2,2,All Banks,G-10 and Luxembourg,region_header,6,G-10 and Luxembourg,,,,,,,,
2017Q4,2017,Q4,Table 2,2,All Banks,G-10 and Luxembourg,country_data,7,BELGIUM,18214.0,1093.0,13095.0,4837.0,24144.0,1209.0,2626.0,25563.0
2017Q4,2017,Q4,Table 2,2,All Banks,G-10 and Luxembourg,country_data,8,CANADA,87862.0,11185.0,60582.0,49330.0,148377.0,11353.0,16287.0,153300.0
2017Q4,2017,Q4,Table 2,2,All Banks,G-10 and Luxembourg,country_data,9,FRANCE,165377.0,203.0,137110.0,12654.0,178234.0,1461.0,13525.0,190295.0
2017Q4,2017,Q4,Table 2,2,All Banks,G-10 and Luxembourg,country_data,10,GERMANY,140433.0,565.0,96938.0,112228.0,253226.0,5749.0,58101.0,305437.0
2017Q4,2017,Q4,Table 2,2,All Banks,G-10 and Luxembourg,country_data,11,ITALY,41514.0,547.0,31015.0,4992.0,47053.0,664.0,1526.0,47915.0
2017Q4,2017,Q4,Table 2,2,All Banks,G-10 and Luxembourg,country_data,12,JAPAN,108671.0,57666.0,146261.0,222601.0,388938.0,2351.0,34452.0,421035.0
2017Q4,2017,Q4,Table 2,2,All Banks,G-10 and Luxembourg,country_data,13,LUXEMBOURG,62318.0,1681.0,41476.0,11426.0,75425.0,15018.0,2954.0,63363.0
2017Q4,2017,Q4,Table 2,2,All Banks,G-10 and Luxembourg,country_data,14,NETHERLANDS,69063.0,936.0,35334.0,9066.0,79065.0,13858.0,8900.0,74109.0
2017Q4,2017,Q4,Table 2,2,All Banks,G-10 and Luxembourg,country_data,15,SWEDEN,26664.0,11.0,20388.0,928.0,27603.0,1876.0,4202.0,29930.0
2017Q4,2017,Q4,Table 2,2,All Banks,G-10 and Luxembourg,country_data,16,SWITZERLAND,27430.0,6980.0,28518.0,16820.0,51230.0,2529.0,62407.0,111033.0
2017Q4,2017,Q4,Table 2,2,All Banks,G-10 and Luxembourg,country_data,17,UNITED KINGDOM,170751.0,114992.0,232384.0,272448.0,558191.0,66747.0,26934.0,518307.0
2017Q4,2017,Q4,Table 2,2,All Banks,G-10 and Luxembourg,subtotal,18,Total,918297.0,195859.0,843101.0,717330.0,1831486.0,122815.0,231914.0,1940287.0
2017Q4,2017,Q4,Table 2,2,All Banks,G-10 and Luxembourg,empty,19,,,,,,,,,
2017Q4,2017,Q4,Table 2,2,All Banks,Non G-10 Developed Countries,region_header,20,Non G-10 Developed Countries,,,,,,,,
2017Q4,2017,Q4,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,21,AUSTRALIA,32572.0,4121.0,19290.0,65609.0,102302.0,7061.0,3454.0,98697.0
2017Q4,2017,Q4,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,22,AUSTRIA,14019.0,0.0,6972.0,71.0,14090.0,1494.0,405.0,12999.0
2017Q4,2017,Q4,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,23,CYPRUS,3409.0,0.0,2098.0,0.0,3409.0,615.0,171.0,2965.0
2017Q4,2017,Q4,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,24,DENMARK,8289.0,1.0,7531.0,222.0,8512.0,481.0,2393.0,10421.0
2017Q4,2017,Q4,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,25,FINLAND,11655.0,20.0,8112.0,121.0,11796.0,1121.0,583.0,11258.0
2017Q4,2017,Q4,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,26,GREECE,9905.0,0.0,8956.0,220.0,10125.0,309.0,48.0,9863.0
2017Q4,2017,Q4,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,27,IRELAND,117821.0,2821.0,99995.0,9092.0,129734.0,54546.0,3291.0,78478.0
2017Q4,2017,Q4,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,28,ISRAEL,4466.0,270.0,3225.0,1353.0,6089.0,984.0,1355.0,6456.0
2017Q4,2017,Q4,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,29,NEW ZEALAND,2672.0,5.0,1618.0,2144.0,4821.0,843.0,156.0,4135.0
2017Q4,2017,Q4,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,30,NORWAY,14756.0,44.0,11888.0,178.0,14978.0,1059.0,1678.0,15600.0
2017Q4,2017,Q4,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,31,PORTUGAL,5111.0,18.0,4223.0,96.0,5225.0,113.0,217.0,5329.0
2017Q4,2017,Q4,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,32,SLOVAKIA,352.0,44.0,266.0,435.0,831.0,105.0,9.0,736.0
2017Q4,2017,Q4,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,33,SPAIN,34700.0,185.0,25268.0,2688.0,37573.0,685.0,2403.0,39289.0
2017Q4,2017,Q4,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,34,OTHER NON G-10 DEV.,3356.0,0.0,2725.0,1.0,3357.0,534.0,563.0,3387.0
2017Q4,2017,Q4,Table 2,2,All Banks,Non G-10 Developed Countries,subtotal,35,Total,263083.0,7529.0,202167.0,82230.0,352842.0,69950.0,16726.0,299613.0
2017Q4,2017,Q4,Table 2,2,All Banks,Non G-10 Developed Countries,empty,36,,,,,,,,,
2017Q4,2017,Q4,Table 2,2,All Banks,Eastern Europe,region_header,37,Eastern Europe,,,,,,,,
2017Q4,2017,Q4,Table 2,2,All Banks,Eastern Europe,country_data,38,BULGARIA,67.0,50.0,94.0,159.0,276.0,50.0,4.0,230.0
2017Q4,2017,Q4,Table 2,2,All Banks,Eastern Europe,country_data,39,CZECH REPUBLIC,8816.0,431.0,8588.0,3105.0,12352.0,142.0,14.0,12221.0
2017Q4,2017,Q4,Table 2,2,All Banks,Eastern Europe,country_data,40,HUNGARY,1834.0,252.0,1360.0,1548.0,3634.0,274.0,68.0,3430.0
2017Q4,2017,Q4,Table 2,2,All Banks,Eastern Europe,country_data,41,KOSOVO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017Q4,2017,Q4,Table 2,2,All Banks,Eastern Europe,country_data,42,POLAND,2825.0,1299.0,2619.0,9851.0,13975.0,459.0,176.0,13691.0
2017Q4,2017,Q4,Table 2,2,All Banks,Eastern Europe,country_data,43,ROMANIA,378.0,623.0,956.0,905.0,1906.0,146.0,5.0,1765.0
2017Q4,2017,Q4,Table 2,2,All Banks,Eastern Europe,country_data,44,RUSSIA,5771.0,960.0,5311.0,6159.0,12890.0,838.0,999.0,13049.0
2017Q4,2017,Q4,Table 2,2,All Banks,Eastern Europe,country_data,45,TURKEY,15511.0,775.0,13665.0,1766.0,18052.0,1111.0,1221.0,18162.0
2017Q4,2017,Q4,Table 2,2,All Banks,Eastern Europe,country_data,46,OTHER E. EUROPE,2480.0,9.0,1515.0,552.0,3041.0,420.0,56.0,2679.0
2017Q4,2017,Q4,Table 2,2,All Banks,Eastern Europe,subtotal,47,Total,37682.0,4399.0,34108.0,24045.0,66126.0,3440.0,2543.0,65227.0
2017Q4,2017,Q4,Table 2,2,All Banks,Eastern Europe,empty,48,,,,,,,,,
2017Q4,2017,Q4,Table 2,2,All Banks,Latin America and Caribbean,region_header,49,Latin America and Caribbean,,,,,,,,
2017Q4,2017,Q4,Table 2,2,All Banks,Latin America and Caribbean,country_data,50,ANGUILLA,3712.0,0.0,3698.0,0.0,3712.0,20.0,63.0,3755.0
2017Q4,2017,Q4,Table 2,2,All Banks,Latin America and Caribbean,country_data,51,ARGENTINA,5211.0,750.0,4360.0,3463.0,9424.0,1110.0,288.0,8594.0
2017Q4,2017,Q4,Table 2,2,All Banks,Latin America and Caribbean,country_data,52,BRAZIL,38407.0,912.0,24884.0,38826.0,78145.0,4904.0,12413.0,85632.0
2017Q4,2017,Q4,Table 2,2,All Banks,Latin America and Caribbean,country_data,53,CHILE,9119.0,3.0,6547.0,2789.0,11911.0,432.0,329.0,11803.0
2017Q4,2017,Q4,Table 2,2,All Banks,Latin America and Caribbean,country_data,54,COLOMBIA,5827.0,16.0,3476.0,4257.0,10100.0,1168.0,664.0,9588.0
2017Q4,2017,Q4,Table 2,2,All Banks,Latin America and Caribbean,country_data,55,COSTA RICA,803.0,262.0,788.0,273.0,1338.0,186.0,59.0,1210.0
2017Q4,2017,Q4,Table 2,2,All Banks,Latin America and Caribbean,country_data,56,DOMINICAN REPUBLIC,1379.0,44.0,881.0,413.0,1836.0,296.0,28.0,1538.0
2017Q4,2017,Q4,Table 2,2,All Banks,Latin America and Caribbean,country_data,57,ECUADOR,860.0,485.0,688.0,26.0,1371.0,382.0,59.0,1039.0
2017Q4,2017,Q4,Table 2,2,All Banks,Latin America and Caribbean,country_data,58,EL SALVADOR,673.0,195.0,646.0,0.0,868.0,218.0,25.0,676.0
2017Q4,2017,Q4,Table 2,2,All Banks,Latin America and Caribbean,country_data,59,FRENCH GUIANA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017Q4,2017,Q4,Table 2,2,All Banks,Latin America and Caribbean,country_data,60,GUATEMALA,1889.0,158.0,1499.0,304.0,2351.0,306.0,222.0,2242.0
2017Q4,2017,Q4,Table 2,2,All Banks,Latin America and Caribbean,country_data,61,HONDURAS,442.0,32.0,325.0,101.0,575.0,163.0,2.0,408.0
2017Q4,2017,Q4,Table 2,2,All Banks,Latin America and Caribbean,country_data,62,MEXICO,26551.0,1163.0,13490.0,71711.0,99425.0,9508.0,3207.0,93118.0
2017Q4,2017,Q4,Table 2,2,All Banks,Latin America and Caribbean,country_data,63,MONTSERRAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017Q4,2017,Q4,Table 2,2,All Banks,Latin America and Caribbean,country_data,64,PERU,3970.0,425.0,2532.0,1305.0,5700.0,523.0,401.0,5571.0
2017Q4,2017,Q4,Table 2,2,All Banks,Latin America and Caribbean,country_data,65,URUGUAY,1234.0,180.0,845.0,596.0,2010.0,232.0,38.0,1816.0
2017Q4,2017,Q4,Table 2,2,All Banks,Latin America and Caribbean,country_data,66,VENEZUELA,4566.0,1.0,3156.0,35.0,4602.0,2909.0,208.0,1856.0
2017Q4,2017,Q4,Table 2,2,All Banks,Latin America and Caribbean,country_data,67,OTHER LAT. AM. & CAR.,40835.0,505.0,32732.0,933.0,42273.0,10998.0,1041.0,32309.0
2017Q4,2017,Q4,Table 2,2,All Banks,Latin America and Caribbean,subtotal,68,Total,145478.0,5131.0,100547.0,125032.0,275641.0,33355.0,19047.0,261155.0
2017Q4,2017,Q4,Table 2,2,All Banks,Latin America and Caribbean,empty,69,,,,,,,,,
2017Q4,2017,Q4,Table 2,2,All Banks,Asia and Pacific,region_header,70,Asia and Pacific,,,,,,,,
2017Q4,2017,Q4,Table 2,2,All Banks,Asia and Pacific,country_data,71,CHINA-MAINLAND,66634.0,7785.0,68028.0,31324.0,105743.0,5158.0,11528.0,112109.0
2017Q4,2017,Q4,Table 2,2,All Banks,Asia and Pacific,country_data,72,INDIA,38522.0,3545.0,35727.0,34251.0,76318.0,4005.0,6742.0,79054.0
2017Q4,2017,Q4,Table 2,2,All Banks,Asia and Pacific,country_data,73,INDONESIA,8661.0,3502.0,9318.0,3777.0,15940.0,1813.0,771.0,14896.0
2017Q4,2017,Q4,Table 2,2,All Banks,Asia and Pacific,country_data,74,"KOREA, SOUTH",35591.0,4706.0,35674.0,41554.0,81851.0,1496.0,5882.0,86235.0
2017Q4,2017,Q4,Table 2,2,All Banks,Asia and Pacific,country_data,75,KUWAIT,8979.0,47.0,8331.0,203.0,9229.0,250.0,170.0,9147.0
2017Q4,2017,Q4,Table 2,2,All Banks,Asia and Pacific,country_data,76,MALAYSIA,3171.0,2042.0,4077.0,9719.0,14932.0,433.0,620.0,15118.0
2017Q4,2017,Q4,Table 2,2,All Banks,Asia and Pacific,country_data,77,PAKISTAN,351.0,42.0,290.0,1189.0,1582.0,111.0,20.0,1492.0
2017Q4,2017,Q4,Table 2,2,All Banks,Asia and Pacific,country_data,78,PHILIPPINES,2749.0,1194.0,3542.0,4271.0,8214.0,537.0,486.0,8162.0
2017Q4,2017,Q4,Table 2,2,All Banks,Asia and Pacific,country_data,79,QATAR,4120.0,205.0,3061.0,49.0,4374.0,299.0,787.0,4864.0
2017Q4,2017,Q4,Table 2,2,All Banks,Asia and Pacific,country_data,80,SAUDI ARABIA,18381.0,734.0,12890.0,1778.0,20893.0,1232.0,543.0,20204.0
2017Q4,2017,Q4,Table 2,2,All Banks,Asia and Pacific,country_data,81,TAIWAN,27290.0,4395.0,30927.0,18426.0,50111.0,299.0,1630.0,51437.0
2017Q4,2017,Q4,Table 2,2,All Banks,Asia and Pacific,country_data,82,THAILAND,5061.0,96.0,4667.0,7949.0,13106.0,234.0,90.0,12961.0
2017Q4,2017,Q4,Table 2,2,All Banks,Asia and Pacific,country_data,83,UNITED ARAB EMIRATES,8719.0,3367.0,8660.0,3433.0,15519.0,2002.0,1013.0,14526.0
2017Q4,2017,Q4,Table 2,2,All Banks,Asia and Pacific,country_data,84,WEST BANK AND GAZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017Q4,2017,Q4,Table 2,2,All Banks,Asia and Pacific,country_data,85,OTHER ASIA AND PACIFIC,10143.0,1864.0,8475.0,2356.0,14363.0,3309.0,785.0,11834.0
2017Q4,2017,Q4,Table 2,2,All Banks,Asia and Pacific,subtotal,86,Total,238372.0,33524.0,233667.0,160279.0,432175.0,21178.0,31067.0,442039.0
2017Q4,2017,Q4,Table 2,2,All Banks,Asia and Pacific,empty,87,,,,,,,,,
2017Q4,2017,Q4,Table 2,2,All Banks,Africa,region_header,88,Africa,,,,,,,,
2017Q4,2017,Q4,Table 2,2,All Banks,Africa,country_data,89,ALGERIA,37.0,146.0,182.0,1143.0,1326.0,283.0,0.0,1044.0
2017Q4,2017,Q4,Table 2,2,All Banks,Africa,country_data,90,EGYPT,8039.0,70.0,7756.0,707.0,8816.0,338.0,16.0,8493.0
2017Q4,2017,Q4,Table 2,2,All Banks,Africa,country_data,91,GHANA,1131.0,0.0,834.0,0.0,1131.0,692.0,140.0,578.0
2017Q4,2017,Q4,Table 2,2,All Banks,Africa,country_data,92,KENYA,326.0,182.0,482.0,582.0,1090.0,22.0,2.0,1067.0
2017Q4,2017,Q4,Table 2,2,All Banks,Africa,country_data,93,MOROCCO,413.0,15.0,373.0,335.0,763.0,64.0,11.0,709.0
2017Q4,2017,Q4,Table 2,2,All Banks,Africa,country_data,94,NIGERIA,5342.0,142.0,3824.0,1066.0,6550.0,143.0,69.0,6473.0
2017Q4,2017,Q4,Table 2,2,All Banks,Africa,country_data,95,SAINT HELENA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017Q4,2017,Q4,Table 2,2,All Banks,Africa,country_data,96,SOUTH AFRICA,6225.0,160.0,4152.0,6540.0,12925.0,415.0,1349.0,13857.0
2017Q4,2017,Q4,Table 2,2,All Banks,Africa,country_data,97,SOUTH SUDAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017Q4,2017,Q4,Table 2,2,All Banks,Africa,country_data,98,OTHER AFRICA,3951.0,224.0,2675.0,1218.0,5393.0,1728.0,365.0,4031.0
2017Q4,2017,Q4,Table 2,2,All Banks,Africa,subtotal,99,Total,25464.0,939.0,20278.0,11591.0,37994.0,3685.0,1952.0,36252.0
2017Q4,2017,Q4,Table 2,2,All Banks,Africa,empty,100,,,,,,,,,
2017Q4,2017,Q4,Table 2,2,All Banks,Banking Centers,region_header,101,Banking Centers,,,,,,,,
