period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Ultimate_Risk_Claims_2_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other
2015Q2,2015,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,9,BELGIUM,5918.0,1539.0,7457.0,873.0,246.0,1119.0,1723.0,10299.0,3271.0,293.0,3564.0,22.0,10.0,32.0
2015Q2,2015,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,10,CANADA,17438.0,1447.0,18885.0,26651.0,10968.0,37619.0,2607.0,59111.0,17331.0,1365.0,18696.0,9395.0,571.0,9966.0
2015Q2,2015,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,11,FRANCE,25303.0,1090.0,26393.0,9663.0,5804.0,15467.0,3110.0,44970.0,28015.0,1220.0,29235.0,530.0,2.0,532.0
2015Q2,2015,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,12,GERMANY,26142.0,721.0,26863.0,5258.0,149.0,5407.0,8287.0,40557.0,25481.0,785.0,26266.0,222.0,6.0,228.0
2015Q2,2015,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,13,ITALY,8272.0,254.0,8526.0,6320.0,1334.0,7654.0,2225.0,18405.0,8186.0,413.0,8599.0,221.0,30.0,251.0
2015Q2,2015,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,14,JAPAN,26284.0,284.0,26568.0,17628.0,3294.0,20922.0,1457.0,48947.0,25074.0,267.0,25341.0,2317.0,2.0,2319.0
2015Q2,2015,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,15,LUXEMBOURG,12624.0,431.0,13055.0,286.0,4.0,290.0,1341.0,14686.0,14993.0,137.0,15130.0,138.0,0.0,138.0
2015Q2,2015,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,16,NETHERLANDS,20025.0,163.0,20188.0,1317.0,85.0,1402.0,3294.0,24884.0,33825.0,203.0,34028.0,49.0,0.0,49.0
2015Q2,2015,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,17,SWEDEN,4565.0,183.0,4748.0,124.0,16.0,140.0,163.0,5051.0,5082.0,249.0,5331.0,5.0,0.0,5.0
2015Q2,2015,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,18,SWITZERLAND,12727.0,999.0,13726.0,3280.0,3024.0,6304.0,8567.0,28597.0,13651.0,566.0,14217.0,3169.0,2538.0,5707.0
2015Q2,2015,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,19,UNITED KINGDOM,17969.0,2092.0,20061.0,59106.0,28435.0,87541.0,15584.0,123186.0,17352.0,2763.0,20115.0,18093.0,1230.0,19323.0
2015Q2,2015,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,23,AUSTRALIA,9327.0,1121.0,10448.0,12336.0,16963.0,29299.0,1020.0,40767.0,9546.0,1213.0,10759.0,2940.0,0.0,2940.0
2015Q2,2015,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,24,AUSTRIA,1781.0,21.0,1802.0,31.0,23.0,54.0,245.0,2101.0,2573.0,19.0,2592.0,0.0,0.0,0.0
2015Q2,2015,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,25,CYPRUS,337.0,16.0,353.0,75.0,0.0,75.0,341.0,769.0,991.0,13.0,1004.0,0.0,0.0,0.0
2015Q2,2015,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,26,DENMARK,3786.0,14.0,3800.0,26.0,0.0,26.0,1233.0,5059.0,3513.0,13.0,3526.0,1.0,0.0,1.0
