period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Immediate_Counterparty_Basis_Cross_Border_Claims_Excluding_Claims,Claims_on_Local_Residents,Remaining_Maturity_less_than,Claims_on_Local_Residents,Total_Cross_Border_and_Local,Risk_Transfers_Outward_Risk_Transfers_7,Inward_Risk_Transfers_8,Total_Cross_Border_and_Local
2020Q4,2020,Q4,Table 2,2,All Others,G-10 and Luxembourg,region_header,6,G-10 and Luxembourg,,,,,,,,
2020Q4,2020,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,7,BELGIUM,1255.0,216.0,767.0,6212.0,7683.0,372.0,352.0,7662.0
2020Q4,2020,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,8,CANADA,44334.0,3167.0,28802.0,16287.0,63788.0,2235.0,6440.0,68050.0
2020Q4,2020,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,9,FRANCE,14808.0,0.0,7813.0,1016.0,15824.0,746.0,11216.0,26292.0
2020Q4,2020,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,10,GERMANY,20365.0,76.0,11018.0,16357.0,36798.0,2384.0,33493.0,67835.0
2020Q4,2020,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,11,ITALY,2159.0,1.0,1084.0,1367.0,3527.0,30.0,603.0,4099.0
2020Q4,2020,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,12,JAPAN,31483.0,6106.0,31521.0,21851.0,59440.0,1822.0,13316.0,70933.0
2020Q4,2020,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,13,LUXEMBOURG,12872.0,414.0,9613.0,6018.0,19304.0,1011.0,1673.0,19962.0
2020Q4,2020,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,14,NETHERLANDS,7951.0,9.0,2080.0,544.0,8504.0,1526.0,1470.0,8446.0
2020Q4,2020,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,15,SWEDEN,4258.0,0.0,2330.0,108.0,4366.0,148.0,304.0,4522.0
2020Q4,2020,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,16,SWITZERLAND,3644.0,3.0,3078.0,480.0,4127.0,129.0,50924.0,54921.0
2020Q4,2020,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,17,UNITED KINGDOM,89628.0,14703.0,79614.0,57726.0,162057.0,45302.0,14809.0,131549.0
2020Q4,2020,Q4,Table 2,2,All Others,G-10 and Luxembourg,subtotal,18,Total,232757.0,24695.0,177720.0,127966.0,385418.0,55705.0,134600.0,464271.0
2020Q4,2020,Q4,Table 2,2,All Others,G-10 and Luxembourg,empty,19,,,,,,,,,
2020Q4,2020,Q4,Table 2,2,All Others,Non G-10 Developed Countries,region_header,20,Non G-10 Developed Countries,,,,,,,,
