period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_on_Banking_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Public_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Non_Bank_Financial_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents
2020Q4,2020,Q4,Table 4.1,4.1,All Others,G-10 and Luxembourg,region_header,7,G-10 and Luxembourg,,,,,,,,,,,,,,,,,,
2020Q4,2020,Q4,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,8,BELGIUM,358.0,296.0,0.0,654.0,335.0,216.0,273.0,6062.0,16.0,6351.0,141.0,0.0,147.0,14.0,0.0,161.0,244.0,0.0
2020Q4,2020,Q4,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,9,CANADA,20442.0,5610.0,766.0,26818.0,17223.0,1066.0,5771.0,1410.0,168.0,7349.0,5770.0,731.0,10581.0,1009.0,85.0,11675.0,10746.0,77.0
2020Q4,2020,Q4,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,10,FRANCE,18464.0,8.0,725.0,19197.0,9076.0,0.0,3205.0,130.0,7.0,3342.0,2381.0,0.0,1680.0,216.0,240.0,2136.0,1445.0,0.0
2020Q4,2020,Q4,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,11,GERMANY,37789.0,131.0,312.0,38232.0,8497.0,13.0,7786.0,15257.0,16.0,23059.0,6513.0,0.0,1551.0,135.0,14.0,1700.0,1130.0,20.0
2020Q4,2020,Q4,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,12,ITALY,613.0,93.0,0.0,706.0,92.0,1.0,2016.0,267.0,0.0,2283.0,1995.0,0.0,23.0,0.0,3.0,26.0,21.0,0.0
2020Q4,2020,Q4,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,13,JAPAN,19672.0,6781.0,62.0,26515.0,9813.0,6106.0,14525.0,17837.0,24.0,32386.0,14525.0,0.0,6255.0,255.0,166.0,6676.0,6106.0,0.0
2020Q4,2020,Q4,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,14,LUXEMBOURG,415.0,359.0,5.0,779.0,472.0,295.0,89.0,5846.0,0.0,5935.0,85.0,0.0,8928.0,148.0,165.0,9241.0,8596.0,80.0
2020Q4,2020,Q4,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,15,NETHERLANDS,1992.0,9.0,9.0,2010.0,1852.0,3.0,1131.0,314.0,7.0,1452.0,1053.0,5.0,762.0,268.0,4.0,1034.0,593.0,1.0
2020Q4,2020,Q4,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,16,SWEDEN,2483.0,0.0,0.0,2483.0,2184.0,0.0,1100.0,10.0,0.0,1110.0,1215.0,0.0,268.0,0.0,0.0,268.0,268.0,0.0
2020Q4,2020,Q4,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,17,SWITZERLAND,52588.0,290.0,50.0,52928.0,2270.0,3.0,218.0,0.0,0.0,218.0,204.0,0.0,395.0,190.0,194.0,779.0,281.0,0.0
2020Q4,2020,Q4,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,18,UNITED KINGDOM,31972.0,6126.0,587.0,38685.0,63151.0,10522.0,3058.0,37999.0,6.0,41063.0,776.0,22.0,16117.0,16695.0,1709.0,34521.0,16252.0,3201.0
