,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,"Country Exposure Lending Survey /1:  March 31, 2023
   
Table 4.1 - U.S. Banks' Claims by Sector (Banking, Public and Non-Bank Financial) of Obligor/Debtor
   
($ Millions)
   
Large Financial Institutions (LFI) - Group B",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,Claims on Banking Sector,,,,,,Claims on Public Sector,,,,,,Claims on Non-Bank Financial Sector,,,,,,
,,Ultimate Risk Claims /2,,,,Immediate Counterparty Basis Claims /6,,Ultimate Risk Claims /2,,,,Immediate Counterparty Basis Claims /6,,Ultimate Risk Claims /2,,,,,Immediate Counterparty Basis Claims /6,
,,Cross-Border Claims,Claims on Local Residents,"Fair Value
 of
 Derivatives
 /3",Total Claims,Cross-Border Claims,Claims on Local Residents in Non-Local Currency,Cross-Border Claims,Claims on Local Residents,"Fair Value
 of
 Derivatives
 /3",Total Claims,Cross-Border Claims,Claims on Local Residents in Non-Local Currency,Cross-Border Claims,Claims on Local Residents,"Fair Value
 of
 Derivatives
 /3",Total Claims,,Cross-Border Claims,Claims on Local Residents in Non-Local Currency
,G-10 and Luxembourg,,,,,,,,,,,,,,,,,,,
,BELGIUM,7938,77,99,8114,8097,0,8230,81,133,8444,8176,0,3626,33,410,4069,,3658,6
,CANADA,26151,5997,2386,34534,23074,977,11263,24041,413,35717,11055,16,38753,10864,2404,52021,,39068,1467
,FRANCE,40656,1064,4406,46126,39048,69,28400,11522,5943,45865,26107,0,119116,14215,3949,137280,,120249,1850
,GERMANY,13601,6415,2648,22664,13522,938,22442,214865,8601,245908,17063,7,38175,28541,18090,84806,,41537,353
,ITALY,14308,365,741,15414,14042,34,31229,338,2834,34401,31038,0,6985,2608,1132,10725,,7027,173
,JAPAN,61527,34770,4712,101009,53739,26102,18371,150296,2259,170926,18136,1,16556,144337,4825,165718,,15467,539
,LUXEMBOURG,864,193,48,1105,2910,140,71,1235,22,1328,70,0,57190,2493,4839,64522,,62592,1408
,NETHERLANDS,5988,274,2223,8485,2921,58,5344,8422,2475,16241,5159,0,13052,108,3363,16523,,15165,4
,SWEDEN,6648,1,235,6884,7810,0,670,516,14,1200,591,0,3385,8,460,3853,,3380,7
,SWITZERLAND,11406,171,1296,12873,9794,134,2311,27011,1,29323,2142,11,6837,5526,698,13061,,6186,5538
,UNITED KINGDOM,9410,17226,3495,30131,7242,14669,3093,174361,14570,192024,2819,10306,45283,105716,22098,173097,,44739,42338
,Total,198497,66553,22289,287339,182199,43121,131424,612688,37265,781377,122356,10341,348958,314449,62268,725675,,359068,53683
,,,,,,,,,,,,,,,,,,,,
,Non G-10 Developed Countries,,,,,,,,,,,,,,,,,,,
,AUSTRALIA,5147,9255,1246,15648,5072,206,2974,22867,494,26335,2971,25,10222,27808,2903,40933,,10166,1465
,AUSTRIA,3301,0,191,3492,3170,0,4697,0,353,5050,4595,0,573,1,90,664,,594,0
,CYPRUS,15,0,0,15,14,0,152,0,0,152,152,0,314,0,35,349,,260,0
,DENMARK,4268,4,536,4808,4027,1,740,452,573,1765,218,0,2260,6,1785,4051,,2306,6
,FINLAND,4110,6,111,4227,2965,0,3921,1,1689,5611,3542,0,683,2,560,1245,,829,0
,GREECE,1531,0,194,1725,1547,0,1621,2,15,1638,1621,0,226,53,0,279,,226,0
,IRELAND,1430,731,57,2218,1314,219,1728,11903,12,13643,1724,46,63982,9428,3200,76610,,65333,2573
,ISRAEL,7100,16,211,7327,7107,5,2032,3531,18,5581,2113,6,2819,106,601,3526,,2917,3
,NEW ZEALAND,383,309,14,706,475,0,934,1387,156,2477,934,0,861,0,102,963,,879,0
,NORWAY,4242,0,65,4307,3871,1,11365,56,152,11573,11146,0,1951,2,171,2124,,1919,2
,PORTUGAL,1621,1,4,1626,1619,0,1620,45,6,1671,1602,0,114,0,5,119,,116,0
,SLOVAKIA,209,5,0,214,207,0,1169,0,58,1227,1169,0,163,12,0,175,,163,0
,SPAIN,13554,184,1920,15658,13325,3,20442,341,365,21148,19733,0,5727,20,198,5945,,5743,0
,OTHER NON G-10 DEV.,423,1,82,506,900,0,31414,0,268,31682,31414,0,394,1,4,399,,474,0
,Total,47334,10512,4631,62477,45613,435,84809,40585,4159,129553,82934,77,90289,37439,9654,137382,,91925,4049
,,,,,,,,,,,,,,,,,,,,
,Eastern Europe,,,,,,,,,,,,,,,,,,,
,BULGARIA,47,0,4,51,54,0,72,290,0,362,72,9,72,0,0,72,,72,0
,CZECH REPUBLIC,3575,36,47,3658,3634,0,3869,3040,11,6920,3863,0,123,12,0,135,,123,0
,HUNGARY,1428,45,50,1523,1568,6,3032,1510,28,4570,3027,0,145,16,8,169,,145,0
,KOSOVO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
,POLAND,1015,509,44,1568,1158,525,584,7762,0,8346,441,362,627,313,290,1230,,626,14
,ROMANIA,255,121,9,385,264,0,476,1928,0,2404,475,223,72,13,0,85,,72,0
,RUSSIA,1317,235,0,1552,1331,38,97,3302,0,3399,97,1627,18,1015,0,1033,,18,16
,TURKEY,5252,53,188,5493,5542,0,778,1613,0,2391,877,263,255,77,2,334,,282,0
,OTHER E. EUROPE,384,1,41,426,388,1,2267,1130,43,3440,2535,0,300,0,1,301,,204,0
,Total,13273,1000,383,14656,13939,570,11175,20575,82,31832,11387,2484,1612,1446,301,3359,,1542,30
,,,,,,,,,,,,,,,,,,,,
,Latin America and Caribbean,,,,,,,,,,,,,,,,,,,
,ANGUILLA,0,0,0,0,0,0,0,0,0,0,0,0,53,0,31,84,,53,0
