period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Ultimate_Risk_Basis_2_Cross_border_Claims_Excluding_Claims,Claims_on_Local_Residents_Total,In_Non_Local_Currency,In_Local_Currency,Claims_Resulting_From_the,Country_Risk_Claims_4,Off_Balance_Sheet_Items_Cross_Border_and_Local_Commitments_Unused_Commitments,Guarantees_Excluding_Credit_Derivatives,Credit_Derivatives_By_Reference_Gross_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Gross_Net_5_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Trade_Finance
2020Q2,2020,Q2,Table 1,1,LFI,G-10 and Luxembourg,region_header,9,G-10 and Luxembourg,,,,,,,,,,,,,
2020Q2,2020,Q2,Table 1,1,LFI,G-10 and Luxembourg,country_data,10,BELGIUM,30206.0,2904.0,12.0,2892.0,1544.0,34654.0,3361.0,447.0,15958.0,17300.0,5821.0,7161.0,189.0
2020Q2,2020,Q2,Table 1,1,LFI,G-10 and Luxembourg,country_data,11,CANADA,62623.0,55168.0,13303.0,41865.0,22597.0,140388.0,37249.0,10469.0,27956.0,27521.0,11165.0,11255.0,342.0
2020Q2,2020,Q2,Table 1,1,LFI,G-10 and Luxembourg,country_data,12,FRANCE,169575.0,23881.0,651.0,23230.0,19914.0,213370.0,216272.0,2644.0,230646.0,235846.0,77782.0,83792.0,1019.0
2020Q2,2020,Q2,Table 1,1,LFI,G-10 and Luxembourg,country_data,13,GERMANY,113244.0,134716.0,2003.0,132713.0,32937.0,280897.0,41971.0,3187.0,182453.0,184778.0,64794.0,67111.0,1526.0
2020Q2,2020,Q2,Table 1,1,LFI,G-10 and Luxembourg,country_data,14,ITALY,47349.0,5681.0,1281.0,4400.0,18759.0,71789.0,5182.0,566.0,172312.0,178534.0,40461.0,46677.0,377.0
2020Q2,2020,Q2,Table 1,1,LFI,G-10 and Luxembourg,country_data,15,JAPAN,103071.0,313039.0,35725.0,277314.0,10841.0,426951.0,77318.0,5187.0,104383.0,104959.0,38449.0,39042.0,617.0
2020Q2,2020,Q2,Table 1,1,LFI,G-10 and Luxembourg,country_data,16,LUXEMBOURG,59411.0,14852.0,4489.0,10363.0,7855.0,82118.0,18927.0,2488.0,32886.0,33373.0,13461.0,13934.0,516.0
2020Q2,2020,Q2,Table 1,1,LFI,G-10 and Luxembourg,country_data,17,NETHERLANDS,50028.0,10238.0,15.0,10223.0,10071.0,70337.0,25737.0,3287.0,128309.0,132516.0,44416.0,48611.0,1054.0
2020Q2,2020,Q2,Table 1,1,LFI,G-10 and Luxembourg,country_data,18,SWEDEN,18149.0,309.0,1.0,308.0,1366.0,19824.0,5705.0,211.0,30956.0,31342.0,12181.0,12563.0,97.0
2020Q2,2020,Q2,Table 1,1,LFI,G-10 and Luxembourg,country_data,19,SWITZERLAND,29486.0,32762.0,6459.0,26303.0,7172.0,69420.0,15693.0,3610.0,63786.0,64033.0,22110.0,22345.0,1225.0
2020Q2,2020,Q2,Table 1,1,LFI,G-10 and Luxembourg,country_data,20,UNITED KINGDOM,72034.0,327746.0,81436.0,246310.0,75646.0,475426.0,89363.0,11918.0,295663.0,299181.0,110338.0,113411.0,2812.0
2020Q2,2020,Q2,Table 1,1,LFI,G-10 and Luxembourg,subtotal,21,Total,755176.0,921296.0,145375.0,775921.0,208702.0,1885174.0,536778.0,44014.0,1285308.0,1309383.0,440978.0,465902.0,9774.0
2020Q2,2020,Q2,Table 1,1,LFI,G-10 and Luxembourg,empty,22,,,,,,,,,,,,,,
2020Q2,2020,Q2,Table 1,1,LFI,Non G-10 Developed Countries,region_header,23,Non G-10 Developed Countries,,,,,,,,,,,,,
2020Q2,2020,Q2,Table 1,1,LFI,Non G-10 Developed Countries,country_data,24,AUSTRALIA,24090.0,80868.0,3416.0,77452.0,12143.0,117101.0,18493.0,1480.0,35323.0,34862.0,17502.0,17046.0,465.0
2020Q2,2020,Q2,Table 1,1,LFI,Non G-10 Developed Countries,country_data,25,AUSTRIA,10866.0,1.0,0.0,1.0,469.0,11336.0,3033.0,50.0,6948.0,7847.0,2408.0,3306.0,38.0
2020Q2,2020,Q2,Table 1,1,LFI,Non G-10 Developed Countries,country_data,26,CYPRUS,2148.0,0.0,0.0,0.0,32.0,2180.0,131.0,79.0,12.0,11.0,10.0,9.0,22.0
2020Q2,2020,Q2,Table 1,1,LFI,Non G-10 Developed Countries,country_data,27,DENMARK,10707.0,438.0,1.0,437.0,2491.0,13636.0,3899.0,117.0,16857.0,17282.0,6291.0,6726.0,340.0
2020Q2,2020,Q2,Table 1,1,LFI,Non G-10 Developed Countries,country_data,28,FINLAND,14588.0,34.0,0.0,34.0,607.0,15229.0,1936.0,245.0,14252.0,14761.0,5069.0,5574.0,85.0
2020Q2,2020,Q2,Table 1,1,LFI,Non G-10 Developed Countries,country_data,29,GREECE,4356.0,242.0,0.0,242.0,2117.0,6715.0,225.0,434.0,6392.0,7120.0,2589.0,3316.0,32.0
2020Q2,2020,Q2,Table 1,1,LFI,Non G-10 Developed Countries,country_data,30,IRELAND,79282.0,8662.0,1988.0,6674.0,8659.0,96603.0,15036.0,2039.0,9036.0,9419.0,4254.0,4636.0,466.0
2020Q2,2020,Q2,Table 1,1,LFI,Non G-10 Developed Countries,country_data,31,ISRAEL,6297.0,1670.0,245.0,1425.0,1193.0,9160.0,1189.0,173.0,2980.0,3057.0,1403.0,1481.0,29.0
2020Q2,2020,Q2,Table 1,1,LFI,Non G-10 Developed Countries,country_data,32,NEW ZEALAND,2303.0,1241.0,50.0,1191.0,1236.0,4780.0,449.0,36.0,988.0,974.0,545.0,531.0,7.0
2020Q2,2020,Q2,Table 1,1,LFI,Non G-10 Developed Countries,country_data,33,NORWAY,10972.0,59.0,0.0,59.0,1046.0,12077.0,3380.0,141.0,11151.0,11753.0,3603.0,4204.0,111.0
2020Q2,2020,Q2,Table 1,1,LFI,Non G-10 Developed Countries,country_data,34,PORTUGAL,2862.0,21.0,0.0,21.0,605.0,3488.0,546.0,135.0,8413.0,7306.0,4510.0,3403.0,72.0
2020Q2,2020,Q2,Table 1,1,LFI,Non G-10 Developed Countries,country_data,35,SLOVAKIA,448.0,293.0,4.0,289.0,44.0,785.0,79.0,48.0,121.0,167.0,76.0,122.0,0.0
