period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Ultimate_Risk_Claims_2_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other
2020Q2,2020,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,region_header,8,G-10 and Luxembourg,,,,,,,,,,,,,,
2020Q2,2020,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,9,BELGIUM,5027.0,18.0,5045.0,61.0,66.0,127.0,305.0,5477.0,5332.0,22.0,5354.0,2.0,0.0,2.0
2020Q2,2020,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,10,CANADA,24054.0,2990.0,27044.0,30552.0,6794.0,37346.0,2507.0,66897.0,20701.0,2815.0,23516.0,12939.0,24.0,12963.0
2020Q2,2020,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,11,FRANCE,20273.0,425.0,20698.0,7245.0,1443.0,8688.0,2760.0,32146.0,19837.0,404.0,20241.0,170.0,6.0,176.0
2020Q2,2020,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,12,GERMANY,27111.0,645.0,27756.0,2431.0,566.0,2997.0,6621.0,37374.0,24391.0,668.0,25059.0,198.0,91.0,289.0
2020Q2,2020,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,13,ITALY,7501.0,322.0,7823.0,2722.0,1143.0,3865.0,724.0,12412.0,6658.0,299.0,6957.0,245.0,25.0,270.0
2020Q2,2020,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,14,JAPAN,20798.0,499.0,21297.0,33268.0,2178.0,35446.0,1077.0,57820.0,17254.0,469.0,17723.0,3362.0,0.0,3362.0
2020Q2,2020,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,15,LUXEMBOURG,17351.0,72.0,17423.0,3379.0,0.0,3379.0,841.0,21643.0,17634.0,22.0,17656.0,2214.0,0.0,2214.0
2020Q2,2020,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,16,NETHERLANDS,26791.0,301.0,27092.0,1617.0,157.0,1774.0,2918.0,31784.0,32527.0,300.0,32827.0,17.0,0.0,17.0
2020Q2,2020,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,17,SWEDEN,7962.0,288.0,8250.0,33.0,77.0,110.0,123.0,8483.0,7685.0,287.0,7972.0,0.0,0.0,0.0
2020Q2,2020,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,18,SWITZERLAND,14202.0,507.0,14709.0,404.0,2110.0,2514.0,1666.0,18889.0,13694.0,417.0,14111.0,719.0,1524.0,2243.0
2020Q2,2020,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,19,UNITED KINGDOM,28007.0,5249.0,33256.0,50753.0,9709.0,60462.0,8569.0,102287.0,26207.0,4700.0,30907.0,11480.0,438.0,11918.0
2020Q2,2020,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,subtotal,20,Total,199077.0,11316.0,210393.0,132465.0,24243.0,156708.0,28111.0,395212.0,191920.0,10403.0,202323.0,31346.0,2108.0,33454.0
2020Q2,2020,Q2,Table 4.2,4.2,All Banks,G-10 and Luxembourg,empty,21,,,,,,,,,,,,,,,
2020Q2,2020,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,region_header,22,Non G-10 Developed Countries,,,,,,,,,,,,,,
2020Q2,2020,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,23,AUSTRALIA,7142.0,262.0,7404.0,13561.0,9877.0,23438.0,933.0,31775.0,6592.0,266.0,6858.0,2293.0,0.0,2293.0
2020Q2,2020,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,24,AUSTRIA,1765.0,44.0,1809.0,32.0,18.0,50.0,99.0,1958.0,2010.0,42.0,2052.0,0.0,0.0,0.0
2020Q2,2020,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,25,CYPRUS,687.0,24.0,711.0,0.0,0.0,0.0,11.0,722.0,676.0,26.0,702.0,0.0,0.0,0.0
2020Q2,2020,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,26,DENMARK,2525.0,65.0,2590.0,13.0,0.0,13.0,276.0,2879.0,2368.0,33.0,2401.0,1.0,0.0,1.0
2020Q2,2020,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,27,FINLAND,3317.0,3.0,3320.0,14.0,47.0,61.0,99.0,3480.0,3045.0,3.0,3048.0,0.0,0.0,0.0
2020Q2,2020,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,28,GREECE,267.0,31.0,298.0,173.0,0.0,173.0,67.0,538.0,286.0,31.0,317.0,0.0,0.0,0.0
2020Q2,2020,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,29,IRELAND,20757.0,100.0,20857.0,3305.0,0.0,3305.0,1061.0,25223.0,18726.0,72.0,18798.0,1282.0,0.0,1282.0
2020Q2,2020,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,30,ISRAEL,2891.0,135.0,3026.0,301.0,0.0,301.0,199.0,3526.0,2474.0,179.0,2653.0,189.0,0.0,189.0
2020Q2,2020,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,31,NEW ZEALAND,666.0,24.0,690.0,361.0,98.0,459.0,199.0,1348.0,770.0,27.0,797.0,114.0,0.0,114.0
2020Q2,2020,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,32,NORWAY,2782.0,56.0,2838.0,15.0,1.0,16.0,298.0,3152.0,2670.0,49.0,2719.0,0.0,0.0,0.0
2020Q2,2020,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,33,PORTUGAL,690.0,43.0,733.0,15.0,0.0,15.0,412.0,1160.0,821.0,44.0,865.0,0.0,0.0,0.0
2020Q2,2020,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,34,SLOVAKIA,147.0,1.0,148.0,180.0,0.0,180.0,27.0,355.0,182.0,0.0,182.0,4.0,0.0,4.0
2020Q2,2020,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,35,SPAIN,9560.0,753.0,10313.0,1165.0,113.0,1278.0,1146.0,12737.0,9125.0,715.0,9840.0,214.0,0.0,214.0
2020Q2,2020,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,36,OTHER NON G-10 DEV.,298.0,401.0,699.0,0.0,0.0,0.0,54.0,753.0,441.0,204.0,645.0,0.0,0.0,0.0
2020Q2,2020,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,subtotal,37,Total,53494.0,1942.0,55436.0,19135.0,10154.0,29289.0,4881.0,89606.0,50186.0,1691.0,51877.0,4097.0,0.0,4097.0
2020Q2,2020,Q2,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,empty,38,,,,,,,,,,,,,,,
2020Q2,2020,Q2,Table 4.2,4.2,All Banks,Eastern Europe,region_header,39,Eastern Europe,,,,,,,,,,,,,,
2020Q2,2020,Q2,Table 4.2,4.2,All Banks,Eastern Europe,country_data,40,BULGARIA,32.0,31.0,63.0,125.0,0.0,125.0,10.0,198.0,49.0,31.0,80.0,77.0,0.0,77.0
2020Q2,2020,Q2,Table 4.2,4.2,All Banks,Eastern Europe,country_data,41,CZECH REPUBLIC,3153.0,18.0,3171.0,577.0,0.0,577.0,208.0,3956.0,3253.0,10.0,3263.0,399.0,0.0,399.0
2020Q2,2020,Q2,Table 4.2,4.2,All Banks,Eastern Europe,country_data,42,HUNGARY,234.0,13.0,247.0,397.0,0.0,397.0,254.0,898.0,330.0,13.0,343.0,227.0,0.0,227.0
2020Q2,2020,Q2,Table 4.2,4.2,All Banks,Eastern Europe,country_data,43,KOSOVO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020Q2,2020,Q2,Table 4.2,4.2,All Banks,Eastern Europe,country_data,44,POLAND,585.0,11.0,596.0,2796.0,1671.0,4467.0,289.0,5352.0,580.0,12.0,592.0,697.0,14.0,711.0
2020Q2,2020,Q2,Table 4.2,4.2,All Banks,Eastern Europe,country_data,45,ROMANIA,71.0,4.0,75.0,333.0,0.0,333.0,4.0,412.0,121.0,4.0,125.0,156.0,0.0,156.0
2020Q2,2020,Q2,Table 4.2,4.2,All Banks,Eastern Europe,country_data,46,RUSSIA,1780.0,27.0,1807.0,1338.0,658.0,1996.0,77.0,3880.0,1689.0,28.0,1717.0,498.0,0.0,498.0
2020Q2,2020,Q2,Table 4.2,4.2,All Banks,Eastern Europe,country_data,47,TURKEY,1988.0,102.0,2090.0,707.0,0.0,707.0,156.0,2953.0,1911.0,95.0,2006.0,402.0,0.0,402.0
2020Q2,2020,Q2,Table 4.2,4.2,All Banks,Eastern Europe,country_data,48,OTHER E. EUROPE,440.0,144.0,584.0,99.0,1.0,100.0,20.0,704.0,514.0,49.0,563.0,17.0,0.0,17.0
2020Q2,2020,Q2,Table 4.2,4.2,All Banks,Eastern Europe,subtotal,49,Total,8283.0,350.0,8633.0,6372.0,2330.0,8702.0,1018.0,18353.0,8447.0,242.0,8689.0,2473.0,14.0,2487.0
2020Q2,2020,Q2,Table 4.2,4.2,All Banks,Eastern Europe,empty,50,,,,,,,,,,,,,,,
2020Q2,2020,Q2,Table 4.2,4.2,All Banks,Latin America and Caribbean,region_header,51,Latin America and Caribbean,,,,,,,,,,,,,,
2020Q2,2020,Q2,Table 4.2,4.2,All Banks,Latin America and Caribbean,country_data,52,ANGUILLA,75.0,12.0,87.0,0.0,0.0,0.0,0.0,87.0,79.0,12.0,91.0,0.0,0.0,0.0
