period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Foreign_Office_Liabilities_By_Country_of_Foreign_Office_Non_Local_Currency,Local_Currency,Total,By_Country_of_Creditor,Net_Due_To_or,Memorandum_Items_9_Securities_HTM_and_AFS,Trading_Assets_Assets_Held_for_Trading,Offsetting_Positions_for_Trading,Collateralized_Claims_Not_Subject_Total_Collateral,Of_Which_Cash,Of_Which_Same_Country,Of_Which_Resale_Reverse_Repurchase
2020Q2,2020,Q2,Table 3,3,LFI,G-10 and Luxembourg,region_header,7,G-10 and Luxembourg,,,,,,,,,,,,
2020Q2,2020,Q2,Table 3,3,LFI,G-10 and Luxembourg,country_data,8,BELGIUM,233.0,548.0,781.0,21858.0,2360.0,2042.0,9023.0,1570.0,1606.0,0.0,405.0,1606.0
2020Q2,2020,Q2,Table 3,3,LFI,G-10 and Luxembourg,country_data,9,CANADA,6282.0,24767.0,31049.0,35772.0,28227.0,8045.0,18265.0,2722.0,25336.0,10.0,9449.0,25336.0
2020Q2,2020,Q2,Table 3,3,LFI,G-10 and Luxembourg,country_data,10,FRANCE,3033.0,11552.0,14585.0,76014.0,26577.0,10050.0,42661.0,9123.0,90235.0,80.0,38492.0,90235.0
2020Q2,2020,Q2,Table 3,3,LFI,G-10 and Luxembourg,country_data,11,GERMANY,16404.0,45965.0,62369.0,114015.0,119015.0,18862.0,36633.0,9347.0,15547.0,22.0,11778.0,15547.0
2020Q2,2020,Q2,Table 3,3,LFI,G-10 and Luxembourg,country_data,12,ITALY,1475.0,9957.0,11432.0,51597.0,-3651.0,1474.0,33625.0,8335.0,5085.0,46.0,1568.0,5085.0
2020Q2,2020,Q2,Table 3,3,LFI,G-10 and Luxembourg,country_data,13,JAPAN,6752.0,75360.0,82112.0,103691.0,235732.0,9758.0,86020.0,15855.0,149145.0,9.0,97071.0,149145.0
2020Q2,2020,Q2,Table 3,3,LFI,G-10 and Luxembourg,country_data,14,LUXEMBOURG,59445.0,35355.0,94800.0,89758.0,-61762.0,2554.0,11512.0,548.0,9747.0,7.0,1330.0,9747.0
2020Q2,2020,Q2,Table 3,3,LFI,G-10 and Luxembourg,country_data,15,NETHERLANDS,29748.0,9006.0,38754.0,61257.0,-36145.0,3896.0,15935.0,2395.0,1779.0,11.0,711.0,1779.0
2020Q2,2020,Q2,Table 3,3,LFI,G-10 and Luxembourg,country_data,16,SWEDEN,7.0,407.0,414.0,13531.0,-107.0,818.0,7597.0,461.0,1724.0,0.0,1205.0,1724.0
