period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Ultimate_Risk_Claims_2_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other
2020Q2,2020,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,region_header,8,G-10 and Luxembourg,,,,,,,,,,,,,,
2020Q2,2020,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,9,BELGIUM,579.0,10.0,589.0,54.0,42.0,96.0,0.0,685.0,570.0,8.0,578.0,1.0,0.0,1.0
2020Q2,2020,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,10,CANADA,8891.0,2551.0,11442.0,5755.0,6446.0,12201.0,795.0,24438.0,7758.0,2517.0,10275.0,1645.0,21.0,1666.0
2020Q2,2020,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,11,FRANCE,1505.0,105.0,1610.0,456.0,388.0,844.0,2.0,2456.0,1707.0,90.0,1797.0,0.0,0.0,0.0
2020Q2,2020,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,12,GERMANY,3545.0,557.0,4102.0,449.0,401.0,850.0,8.0,4960.0,3447.0,561.0,4008.0,3.0,0.0,3.0
2020Q2,2020,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,13,ITALY,68.0,38.0,106.0,451.0,491.0,942.0,0.0,1048.0,37.0,27.0,64.0,0.0,0.0,0.0
2020Q2,2020,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,14,JAPAN,1539.0,322.0,1861.0,1745.0,2172.0,3917.0,6.0,5784.0,586.0,314.0,900.0,114.0,0.0,114.0
2020Q2,2020,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,15,LUXEMBOURG,2622.0,64.0,2686.0,34.0,0.0,34.0,24.0,2744.0,2367.0,14.0,2381.0,26.0,0.0,26.0
2020Q2,2020,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,16,NETHERLANDS,4237.0,38.0,4275.0,70.0,87.0,157.0,205.0,4637.0,5900.0,37.0,5937.0,7.0,0.0,7.0
2020Q2,2020,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,17,SWEDEN,252.0,254.0,506.0,21.0,77.0,98.0,0.0,604.0,292.0,253.0,545.0,0.0,0.0,0.0
2020Q2,2020,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,18,SWITZERLAND,951.0,111.0,1062.0,0.0,0.0,0.0,29.0,1091.0,615.0,148.0,763.0,0.0,0.0,0.0
2020Q2,2020,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,19,UNITED KINGDOM,8346.0,935.0,9281.0,5628.0,6079.0,11707.0,184.0,21172.0,8345.0,932.0,9277.0,1136.0,8.0,1144.0
2020Q2,2020,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,subtotal,20,Total,32535.0,4985.0,37520.0,14663.0,16183.0,30846.0,1253.0,69619.0,31624.0,4901.0,36525.0,2932.0,29.0,2961.0
2020Q2,2020,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,empty,21,,,,,,,,,,,,,,,
2020Q2,2020,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,region_header,22,Non G-10 Developed Countries,,,,,,,,,,,,,,
2020Q2,2020,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,23,AUSTRALIA,1822.0,90.0,1912.0,2521.0,1654.0,4175.0,62.0,6149.0,1725.0,92.0,1817.0,6.0,0.0,6.0
2020Q2,2020,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,24,AUSTRIA,107.0,8.0,115.0,32.0,18.0,50.0,0.0,165.0,121.0,6.0,127.0,0.0,0.0,0.0
2020Q2,2020,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,25,CYPRUS,79.0,1.0,80.0,0.0,0.0,0.0,0.0,80.0,0.0,1.0,1.0,0.0,0.0,0.0
2020Q2,2020,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,26,DENMARK,86.0,5.0,91.0,8.0,0.0,8.0,0.0,99.0,96.0,5.0,101.0,0.0,0.0,0.0
2020Q2,2020,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,27,FINLAND,44.0,1.0,45.0,11.0,47.0,58.0,0.0,103.0,47.0,1.0,48.0,0.0,0.0,0.0
2020Q2,2020,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,28,GREECE,4.0,2.0,6.0,0.0,0.0,0.0,0.0,6.0,14.0,2.0,16.0,0.0,0.0,0.0
2020Q2,2020,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,29,IRELAND,5329.0,37.0,5366.0,0.0,0.0,0.0,86.0,5452.0,5121.0,35.0,5156.0,0.0,0.0,0.0
2020Q2,2020,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,30,ISRAEL,768.0,45.0,813.0,0.0,0.0,0.0,0.0,813.0,493.0,50.0,543.0,0.0,0.0,0.0
2020Q2,2020,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,31,NEW ZEALAND,188.0,6.0,194.0,134.0,98.0,232.0,0.0,426.0,267.0,8.0,275.0,0.0,0.0,0.0
2020Q2,2020,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,32,NORWAY,223.0,48.0,271.0,14.0,0.0,14.0,0.0,285.0,210.0,41.0,251.0,0.0,0.0,0.0
2020Q2,2020,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,33,PORTUGAL,24.0,5.0,29.0,0.0,0.0,0.0,0.0,29.0,131.0,5.0,136.0,0.0,0.0,0.0
2020Q2,2020,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,34,SLOVAKIA,2.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,9.0,0.0,0.0,0.0
2020Q2,2020,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,35,SPAIN,706.0,325.0,1031.0,206.0,68.0,274.0,2.0,1307.0,738.0,362.0,1100.0,32.0,0.0,32.0
2020Q2,2020,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,36,OTHER NON G-10 DEV.,99.0,35.0,134.0,0.0,0.0,0.0,1.0,135.0,121.0,34.0,155.0,0.0,0.0,0.0
2020Q2,2020,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,subtotal,37,Total,9481.0,609.0,10090.0,2926.0,1885.0,4811.0,151.0,15052.0,9093.0,642.0,9735.0,38.0,0.0,38.0
2020Q2,2020,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,empty,38,,,,,,,,,,,,,,,
2020Q2,2020,Q2,Table 4.2,4.2,All Others,Eastern Europe,region_header,39,Eastern Europe,,,,,,,,,,,,,,
