period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Immediate_Counterparty_Basis_Cross_Border_Claims_Excluding_Claims,Claims_on_Local_Residents,Remaining_Maturity_less_than,Claims_on_Local_Residents,Total_Cross_Border_and_Local,Risk_Transfers_Outward_Risk_Transfers_7,Inward_Risk_Transfers_8,Total_Cross_Border_and_Local
2023Q3,2023,Q3,Table 2,2,All Banks,G-10 and Luxembourg,region_header,6,G-10 and Luxembourg,,,,,,,,
2023Q3,2023,Q3,Table 2,2,All Banks,G-10 and Luxembourg,country_data,7,BELGIUM,24859.0,556.0,21709.0,9094.0,34509.0,1135.0,1180.0,34547.0
2023Q3,2023,Q3,Table 2,2,All Banks,G-10 and Luxembourg,country_data,8,CANADA,171902.0,16146.0,110443.0,71206.0,259254.0,13666.0,21762.0,237400.0
2023Q3,2023,Q3,Table 2,2,All Banks,G-10 and Luxembourg,country_data,9,FRANCE,207877.0,580.0,179179.0,37075.0,245532.0,5437.0,19689.0,259519.0
2023Q3,2023,Q3,Table 2,2,All Banks,G-10 and Luxembourg,country_data,10,GERMANY,109577.0,1705.0,79021.0,256564.0,367846.0,10466.0,52543.0,401398.0
2023Q3,2023,Q3,Table 2,2,All Banks,G-10 and Luxembourg,country_data,11,ITALY,66471.0,389.0,57484.0,8714.0,75574.0,1150.0,1483.0,75591.0
2023Q3,2023,Q3,Table 2,2,All Banks,G-10 and Luxembourg,country_data,12,JAPAN,120763.0,27122.0,120955.0,299017.0,446902.0,1688.0,29669.0,474880.0
2023Q3,2023,Q3,Table 2,2,All Banks,G-10 and Luxembourg,country_data,13,LUXEMBOURG,102319.0,2407.0,68066.0,8121.0,112847.0,23532.0,6454.0,95765.0
2023Q3,2023,Q3,Table 2,2,All Banks,G-10 and Luxembourg,country_data,14,NETHERLANDS,58118.0,203.0,38242.0,11066.0,69387.0,10057.0,8032.0,64406.0
2023Q3,2023,Q3,Table 2,2,All Banks,G-10 and Luxembourg,country_data,15,SWEDEN,20664.0,17.0,16437.0,264.0,20945.0,2311.0,1622.0,20253.0
2023Q3,2023,Q3,Table 2,2,All Banks,G-10 and Luxembourg,country_data,16,SWITZERLAND,38809.0,6378.0,39860.0,22735.0,67922.0,3525.0,36690.0,99005.0
