period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_on_Banking_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Public_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Non_Bank_Financial_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents
2023Q3,2023,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,region_header,7,G-10 and Luxembourg,,,,,,,,,,,,,,,,,,
2023Q3,2023,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,8,BELGIUM,10015.0,1040.0,84.0,11139.0,10189.0,551.0,7063.0,8369.0,91.0,15523.0,6898.0,0.0,3218.0,54.0,311.0,3583.0,3147.0,4.0
2023Q3,2023,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,9,CANADA,53837.0,12994.0,2756.0,69587.0,46742.0,2775.0,15531.0,24834.0,744.0,41109.0,15239.0,823.0,48882.0,11300.0,1710.0,61892.0,49995.0,1477.0
2023Q3,2023,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,10,FRANCE,59059.0,946.0,5947.0,65952.0,46177.0,54.0,30874.0,12763.0,5563.0,49200.0,28062.0,0.0,105837.0,16595.0,4113.0,126545.0,108365.0,216.0
2023Q3,2023,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,11,GERMANY,51917.0,8516.0,3745.0,64178.0,20004.0,838.0,31922.0,231698.0,7836.0,271456.0,24302.0,5.0,27684.0,13339.0,16806.0,57829.0,30138.0,614.0
2023Q3,2023,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,12,ITALY,15680.0,261.0,687.0,16628.0,15328.0,0.0,34145.0,532.0,2746.0,37423.0,33942.0,0.0,8052.0,2599.0,1166.0,11817.0,8114.0,126.0
2023Q3,2023,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,13,JAPAN,78973.0,30588.0,9433.0,118994.0,56501.0,25229.0,27239.0,146265.0,3540.0,177044.0,27042.0,9.0,21475.0,123706.0,9694.0,154875.0,20214.0,434.0
2023Q3,2023,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,14,LUXEMBOURG,2469.0,303.0,50.0,2822.0,4498.0,171.0,183.0,5766.0,64.0,6013.0,176.0,0.0,62775.0,3240.0,5570.0,71585.0,64848.0,2046.0
2023Q3,2023,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,15,NETHERLANDS,7170.0,330.0,2078.0,9578.0,4089.0,83.0,6691.0,9861.0,2687.0,19239.0,6272.0,2.0,13866.0,255.0,3593.0,17714.0,15994.0,18.0
2023Q3,2023,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,16,SWEDEN,6891.0,1.0,190.0,7082.0,7644.0,0.0,2081.0,147.0,112.0,2340.0,2090.0,0.0,2950.0,3.0,649.0,3602.0,2956.0,2.0
2023Q3,2023,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,17,SWITZERLAND,40470.0,140.0,1675.0,42285.0,12650.0,47.0,2266.0,21938.0,18.0,24222.0,2054.0,11.0,9209.0,5135.0,682.0,15026.0,6974.0,4955.0
2023Q3,2023,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,country_data,18,UNITED KINGDOM,43965.0,26879.0,4524.0,75368.0,78117.0,24573.0,6799.0,222517.0,17207.0,246523.0,5391.0,10295.0,60043.0,103549.0,25090.0,188682.0,59332.0,36411.0
2023Q3,2023,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,subtotal,19,Total,370446.0,81998.0,31169.0,483613.0,301939.0,54321.0,164794.0,684690.0,40608.0,890092.0,151468.0,11145.0,363991.0,279775.0,69384.0,713150.0,370077.0,46303.0
2023Q3,2023,Q3,Table 4.1,4.1,All Banks,G-10 and Luxembourg,empty,20,,,,,,,,,,,,,,,,,,,
2023Q3,2023,Q3,Table 4.1,4.1,All Banks,Non G-10 Developed Countries,region_header,21,Non G-10 Developed Countries,,,,,,,,,,,,,,,,,,
2023Q3,2023,Q3,Table 4.1,4.1,All Banks,Non G-10 Developed Countries,country_data,22,AUSTRALIA,10336.0,8017.0,1172.0,19525.0,10583.0,151.0,3463.0,23003.0,425.0,26891.0,3446.0,26.0,11001.0,27459.0,2753.0,41213.0,11165.0,1495.0
