period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Ultimate_Risk_Claims_2_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other
2023Q3,2023,Q3,Table 4.2,4.2,LFI,G-10 and Luxembourg,region_header,8,G-10 and Luxembourg,,,,,,,,,,,,,,
2023Q3,2023,Q3,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,9,BELGIUM,4196.0,44.0,4240.0,7.0,38.0,45.0,264.0,4549.0,4141.0,55.0,4196.0,1.0,0.0,1.0
2023Q3,2023,Q3,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,10,CANADA,17375.0,794.0,18169.0,23726.0,723.0,24449.0,872.0,43490.0,14866.0,581.0,15447.0,9102.0,16.0,9118.0
2023Q3,2023,Q3,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,11,FRANCE,24694.0,217.0,24911.0,5355.0,638.0,5993.0,2308.0,33212.0,23486.0,248.0,23734.0,302.0,8.0,310.0
2023Q3,2023,Q3,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,12,GERMANY,27137.0,289.0,27426.0,3630.0,308.0,3938.0,3519.0,34883.0,22637.0,758.0,23395.0,224.0,15.0,239.0
2023Q3,2023,Q3,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,13,ITALY,8762.0,271.0,9033.0,2455.0,844.0,3299.0,443.0,12775.0,8351.0,238.0,8589.0,130.0,133.0,263.0
2023Q3,2023,Q3,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,14,JAPAN,18584.0,168.0,18752.0,21438.0,4.0,21442.0,1756.0,41950.0,16002.0,125.0,16127.0,1450.0,0.0,1450.0
2023Q3,2023,Q3,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,15,LUXEMBOURG,17384.0,3.0,17387.0,643.0,9.0,652.0,1425.0,19464.0,29558.0,4.0,29562.0,185.0,3.0,188.0
2023Q3,2023,Q3,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,16,NETHERLANDS,22711.0,143.0,22854.0,360.0,84.0,444.0,2074.0,25372.0,25185.0,160.0,25345.0,100.0,0.0,100.0
2023Q3,2023,Q3,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,17,SWEDEN,7296.0,73.0,7369.0,22.0,0.0,22.0,533.0,7924.0,7110.0,83.0,7193.0,15.0,0.0,15.0
2023Q3,2023,Q3,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,18,SWITZERLAND,15086.0,630.0,15716.0,449.0,1267.0,1716.0,2587.0,20019.0,14568.0,679.0,15247.0,418.0,947.0,1365.0
2023Q3,2023,Q3,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,19,UNITED KINGDOM,24058.0,3710.0,27768.0,40527.0,3471.0,43998.0,6654.0,78420.0,21704.0,3513.0,25217.0,15130.0,1097.0,16227.0
