,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,"Country Exposure Lending Survey /1:  December 31, 2021
   
Table 4.1 - U.S. Banks' Claims by Sector (Banking, Public and Non-Bank Financial) of Obligor/Debtor
   
($ Millions)
   
Large Financial Institutions (LFI) - Group B",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,Claims on Banking Sector,,,,,,Claims on Public Sector,,,,,,Claims on Non-Bank Financial Sector,,,,,,
,,Ultimate Risk Claims /2,,,,Immediate Counterparty Basis Claims /6,,Ultimate Risk Claims /2,,,,Immediate Counterparty Basis Claims /6,,Ultimate Risk Claims /2,,,,,Immediate Counterparty Basis Claims /6,
,,Cross-Border Claims,Claims on Local Residents,"Fair Value
 of
 Derivatives
 /3",Total Claims,Cross-Border Claims,Claims on Local Residents in Non-Local Currency,Cross-Border Claims,Claims on Local Residents,"Fair Value
 of
 Derivatives
 /3",Total Claims,Cross-Border Claims,Claims on Local Residents in Non-Local Currency,Cross-Border Claims,Claims on Local Residents,"Fair Value
 of
 Derivatives
 /3",Total Claims,,Cross-Border Claims,Claims on Local Residents in Non-Local Currency
,G-10 and Luxembourg,,,,,,,,,,,,,,,,,,,
,BELGIUM,4834,13,403,5250,5495,0,5192,885,189,6266,5092,0,2542,46,77,2665,,2539,14
,CANADA,26063,6169,3956,36188,22209,697,8902,24403,335,33640,8818,22,44645,8844,1395,54884,,45444,1425
,FRANCE,25105,621,5578,31304,24310,60,19592,53727,3114,76433,17503,0,116925,4529,4013,125467,,117230,254
,GERMANY,11474,3052,4082,18608,11168,478,26009,163855,6540,196404,20548,0,55794,6974,12296,75064,,59401,188
,ITALY,9687,315,1902,11904,9615,78,16118,670,11028,27816,15873,0,6111,1781,1005,8897,,6366,297
,JAPAN,65605,31409,3325,100339,53908,28059,22109,128780,2582,153471,21944,0,7435,92492,4608,104535,,7427,631
,LUXEMBOURG,1308,171,50,1529,2601,100,403,8170,32,8605,470,0,58080,1900,5956,65936,,60393,1250
,NETHERLANDS,9708,20,4228,13956,5982,0,3231,7657,743,11631,2960,15,11997,231,1100,13328,,13088,20
,SWEDEN,7484,5,145,7634,8228,0,1183,781,100,2064,991,0,4372,9,387,4768,,5045,1
,SWITZERLAND,5470,178,1234,6882,4277,129,793,28683,55,29531,658,11,6440,4882,582,11904,,5706,4905
,UNITED KINGDOM,5533,25505,5819,36857,4705,24823,3593,181465,14631,199689,3384,10453,26418,123588,20011,170017,,25999,31472
