period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Immediate_Counterparty_Basis_Cross_Border_Claims_Excluding_Claims,Claims_on_Local_Residents,Remaining_Maturity_less_than,Claims_on_Local_Residents,Total_Cross_Border_and_Local,Risk_Transfers_Outward_Risk_Transfers_7,Inward_Risk_Transfers_8,Total_Cross_Border_and_Local
2021Q4,2021,Q4,Table 2,2,All Others,G-10 and Luxembourg,region_header,6,G-10 and Luxembourg,,,,,,,,
2021Q4,2021,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,7,BELGIUM,1792.0,411.0,1395.0,8453.0,10656.0,256.0,393.0,10790.0
2021Q4,2021,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,8,CANADA,51179.0,3512.0,35887.0,18916.0,73607.0,3307.0,5476.0,75714.0
2021Q4,2021,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,9,FRANCE,25916.0,0.0,20788.0,1484.0,27400.0,827.0,5705.0,32279.0
2021Q4,2021,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,10,GERMANY,18337.0,120.0,9354.0,20682.0,39139.0,3375.0,32419.0,68177.0
2021Q4,2021,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,11,ITALY,1873.0,1.0,649.0,1628.0,3502.0,37.0,358.0,3821.0
2021Q4,2021,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,12,JAPAN,14197.0,5004.0,15823.0,11293.0,30494.0,1384.0,13051.0,42163.0
2021Q4,2021,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,13,LUXEMBOURG,14101.0,338.0,11259.0,5841.0,20280.0,1498.0,2266.0,21046.0
2021Q4,2021,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,14,NETHERLANDS,7039.0,33.0,1890.0,4536.0,11608.0,1205.0,1860.0,12203.0
2021Q4,2021,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,15,SWEDEN,4353.0,2.0,2743.0,164.0,4519.0,157.0,1006.0,5369.0
2021Q4,2021,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,16,SWITZERLAND,2829.0,10.0,2207.0,292.0,3131.0,205.0,59161.0,57332.0
2021Q4,2021,Q4,Table 2,2,All Others,G-10 and Luxembourg,country_data,17,UNITED KINGDOM,96146.0,13838.0,85153.0,65590.0,175574.0,44023.0,18897.0,149327.0
2021Q4,2021,Q4,Table 2,2,All Others,G-10 and Luxembourg,subtotal,18,Total,237762.0,23269.0,187148.0,138879.0,399910.0,56274.0,140592.0,478221.0
2021Q4,2021,Q4,Table 2,2,All Others,G-10 and Luxembourg,empty,19,,,,,,,,,
2021Q4,2021,Q4,Table 2,2,All Others,Non G-10 Developed Countries,region_header,20,Non G-10 Developed Countries,,,,,,,,
2021Q4,2021,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,21,AUSTRALIA,7591.0,99.0,4464.0,9150.0,16840.0,1129.0,644.0,16351.0
2021Q4,2021,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,22,AUSTRIA,1597.0,0.0,334.0,91.0,1688.0,37.0,22.0,1673.0
2021Q4,2021,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,23,CYPRUS,46.0,0.0,41.0,0.0,46.0,0.0,5.0,51.0
2021Q4,2021,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,24,DENMARK,1389.0,0.0,486.0,6.0,1395.0,519.0,365.0,1242.0
2021Q4,2021,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,25,FINLAND,1323.0,0.0,404.0,58.0,1381.0,58.0,806.0,2129.0
2021Q4,2021,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,26,GREECE,32.0,0.0,26.0,0.0,32.0,22.0,14.0,23.0
2021Q4,2021,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,27,IRELAND,18056.0,352.0,15743.0,8411.0,26819.0,11313.0,1905.0,17411.0
2021Q4,2021,Q4,Table 2,2,All Others,Non G-10 Developed Countries,country_data,28,ISRAEL,2445.0,0.0,1738.0,1.0,2446.0,87.0,312.0,2671.0
